10.380	8.939	19.800	3.23000	0.96533
10.380	8.908	19.800	3.21700	0.96665
10.380	8.877	19.800	3.20400	0.96768
10.380	8.846	19.800	3.19100	0.96873
10.380	8.814	19.800	3.17800	0.97009
10.380	8.783	19.800	3.16500	0.97265
10.380	8.752	19.800	3.15200	0.97374
10.380	8.721	19.800	3.13800	0.97484
10.380	8.690	19.800	3.12500	0.97595
10.380	8.659	19.800	3.11100	0.97677
10.380	8.628	19.800	3.09800	0.97821
10.380	8.597	19.800	3.08400	0.97905
10.380	8.566	19.800	3.07000	0.98020
10.380	8.535	19.800	3.05700	0.98138
10.380	8.504	19.800	3.04300	0.98256
10.380	8.473	19.800	3.02900	0.98217
10.380	8.442	19.800	3.01500	0.98305
10.380	8.411	19.800	3.00100	0.98426
10.380	8.380	19.800	2.98700	0.98548
10.380	8.349	19.800	2.97200	0.98639
10.380	8.318	19.800	2.95800	0.98765
10.380	8.287	19.800	2.94400	0.98892
10.380	8.256	19.800	2.93000	0.98986
10.380	8.225	19.800	2.91500	0.99082
10.380	8.194	19.800	2.90100	0.99213
10.380	8.163	19.800	2.88600	0.99312
10.380	8.132	19.800	2.87100	0.99411
10.380	8.101	19.800	2.85700	0.99547
10.380	8.069	19.800	2.84200	0.99649
10.380	8.038	19.800	2.82700	0.99753
10.380	8.007	19.800	2.81200	0.99858
10.380	7.976	19.800	2.79800	1.00000
10.380	7.945	19.800	2.78300	1.00108
10.380	7.914	19.800	2.76800	1.00217
10.380	7.883	19.800	2.75200	1.00292
10.380	7.852	19.800	2.73700	1.00404
10.380	7.821	19.800	2.72200	1.00517
10.380	7.790	19.800	2.70700	1.00632
10.380	7.759	19.800	2.69200	1.00711
10.380	7.728	19.800	2.67600	1.00829
10.380	7.697	19.800	2.66100	1.00948
10.380	7.666	19.800	2.64600	1.01070
10.380	7.635	19.800	2.63000	1.01193
10.380	7.604	19.800	2.61500	1.01317
10.380	7.573	19.800	2.59900	1.01405
10.380	7.542	19.800	2.58300	1.01493
10.380	7.511	19.800	2.56800	1.01622
10.380	7.480	19.800	2.55200	1.01714
10.380	7.449	19.800	2.53600	1.01807
10.380	7.418	19.800	2.52000	1.01901
10.380	7.387	19.800	2.50500	1.02037
10.380	7.356	19.800	2.48900	1.02134
10.380	7.325	19.800	2.47300	1.02232
10.380	7.293	19.800	2.45700	1.02332
10.380	7.262	19.800	2.44100	1.02434
10.380	7.231	19.800	2.42500	1.02537
10.380	7.200	19.800	2.40900	1.02642
10.380	7.169	19.800	2.39300	1.02748
10.380	7.138	19.800	2.37700	1.02856
10.380	7.107	19.800	2.36000	1.02922
10.380	7.076	19.800	2.34400	1.03033
10.380	7.045	19.800	2.32800	1.03146
10.380	7.014	19.800	2.31200	1.03307
10.380	6.983	19.800	2.29500	1.03378
10.380	6.952	19.800	2.27900	1.03497
10.380	8.848	20.000	3.04900	0.96917
10.380	8.817	20.000	3.03600	0.97028
10.380	8.785	20.000	3.02300	0.97296
10.380	8.754	20.000	3.01000	0.97411
10.380	8.723	20.000	2.99700	0.97527
10.380	8.691	20.000	2.98400	0.97644
10.380	8.660	20.000	2.97000	0.97730
10.380	8.629	20.000	2.95700	0.97849
10.380	8.598	20.000	2.94300	0.97969
10.380	8.566	20.000	2.93000	0.98092
10.380	8.535	20.000	2.91600	0.98182
10.380	8.504	20.000	2.90300	0.98307
10.380	8.472	20.000	2.88900	0.98265
10.380	8.441	20.000	2.87500	0.98358
10.380	8.410	20.000	2.86100	0.98485
10.380	8.379	20.000	2.84800	0.98615
10.380	8.347	20.000	2.83400	0.98746
10.380	8.316	20.000	2.82000	0.98843
10.380	8.285	20.000	2.80500	0.98907
10.380	8.253	20.000	2.79100	0.99042
10.380	8.222	20.000	2.77700	0.99143
10.380	8.191	20.000	2.76300	0.99281
10.380	8.160	20.000	2.74900	0.99385
10.380	8.128	20.000	2.73400	0.99491
10.380	8.097	20.000	2.72000	0.99597
10.380	8.066	20.000	2.70500	0.99705
10.380	8.034	20.000	2.69100	0.99815
10.380	8.003	20.000	2.67600	0.99925
10.380	7.972	20.000	2.66200	1.00038
10.380	7.941	20.000	2.64700	1.00151
10.380	7.909	20.000	2.63200	1.00228
10.380	7.878	20.000	2.61700	1.00345
10.380	7.847	20.000	2.60300	1.00502
10.380	7.815	20.000	2.58800	1.00583
10.380	7.784	20.000	2.57300	1.00705
10.380	7.753	20.000	2.55800	1.00788
10.380	7.722	20.000	2.54300	1.00913
10.380	7.690	20.000	2.52800	1.01039
10.380	7.659	20.000	2.51300	1.01167
10.380	7.628	20.000	2.49800	1.01257
10.380	7.596	20.000	2.48200	1.01347
10.380	7.565	20.000	2.46700	1.01439
10.380	7.534	20.000	2.45200	1.01574
10.380	7.502	20.000	2.43700	1.01711
10.380	7.471	20.000	2.42100	1.01765
10.380	7.440	20.000	2.40600	1.01906
10.380	7.409	20.000	2.39000	1.01962
10.380	7.377	20.000	2.37500	1.02107
10.380	7.346	20.000	2.35900	1.02165
10.380	7.315	20.000	2.34400	1.02313
10.380	7.283	20.000	2.32800	1.02420
10.380	7.252	20.000	2.31300	1.02527
10.380	7.221	20.000	2.29700	1.02590
10.380	7.190	20.000	2.28100	1.02701
10.380	7.158	20.000	2.26600	1.02813
10.380	7.127	20.000	2.25000	1.02928
10.380	7.096	20.000	2.23400	1.02997
10.380	7.064	20.000	2.21800	1.03115
10.380	7.033	20.000	2.20300	1.03282
10.380	7.002	20.000	2.18700	1.03355
10.380	6.971	20.000	2.17100	1.03480
10.380	6.939	20.000	2.15500	1.03556
