10.380	5.894	17.800	3.14800	1.07661
10.380	5.865	17.800	3.12400	1.07798
10.380	5.837	17.800	3.10000	1.07901
10.380	5.808	17.800	3.07600	1.08006
10.380	5.779	17.800	3.05100	1.08115
10.380	5.750	17.800	3.02700	1.08223
10.380	5.722	17.800	3.00300	1.08333
10.380	5.693	17.800	2.97800	1.08449
10.380	5.664	17.800	2.95400	1.08563
10.380	5.636	17.800	2.92900	1.08642
10.380	5.607	17.800	2.90500	1.08801
10.380	5.578	17.800	2.88000	1.08885
10.380	5.550	17.800	2.85600	1.09008
10.380	5.521	17.800	2.83100	1.09094
10.380	5.492	17.800	2.80600	1.09183
10.380	5.463	17.800	2.78200	1.09312
10.380	5.435	17.800	2.75700	1.09405
10.380	5.406	17.800	2.73200	1.09499
10.380	5.377	17.800	2.70800	1.09636
10.380	5.349	17.800	2.68300	1.09779
10.380	5.320	17.800	2.65800	1.09880
10.380	5.291	17.800	2.63400	1.09979
10.380	5.262	17.800	2.60900	1.10084
10.380	5.234	17.800	2.58400	1.10192
10.380	5.205	17.800	2.56000	1.10297
10.380	5.176	17.800	2.53500	1.10409
10.380	5.148	17.800	2.51100	1.10519
10.380	5.119	17.800	2.48600	1.10636
10.380	5.090	17.800	2.46100	1.10706
10.380	5.062	17.800	2.43700	1.10874
10.380	5.033	17.800	2.41200	1.10948
10.380	5.004	17.800	2.38800	1.11070
10.380	4.975	17.800	2.36300	1.11148
10.380	4.947	17.800	2.33900	1.11275
10.380	4.918	17.800	2.31400	1.11357
10.380	4.889	17.800	2.29000	1.11490
10.380	4.861	17.800	2.26600	1.11626
10.380	4.832	17.800	2.24100	1.11715
10.380	4.803	17.800	2.21700	1.11857
10.380	4.774	17.800	2.19300	1.11945
10.380	4.746	17.800	2.16900	1.12093
10.380	4.717	17.800	2.14500	1.12186
10.380	4.688	17.800	2.12100	1.12282
10.380	4.660	17.800	2.09700	1.12379
10.380	4.631	17.800	2.07400	1.12534
10.380	4.602	17.800	2.05000	1.12637
10.380	4.574	17.800	2.02700	1.12799
10.380	4.545	17.800	2.00300	1.12909
10.380	4.516	17.800	1.98000	1.13014
10.380	4.487	17.800	1.95700	1.13121
10.380	4.459	17.800	1.93300	1.13173
10.380	4.430	17.800	1.91000	1.13353
10.380	4.401	17.800	1.88800	1.13530
10.380	4.373	17.800	1.86500	1.13581
10.380	4.344	17.800	1.84200	1.13704
10.380	4.315	17.800	1.82000	1.13892
10.380	4.286	17.800	1.79700	1.13951
10.380	4.258	17.800	1.77500	1.14075
10.380	4.229	17.800	1.75300	1.14202
10.380	4.200	17.800	1.73100	1.14333
10.380	4.172	17.800	1.71000	1.14534
10.380	4.143	17.800	1.68800	1.14674
10.380	4.114	17.800	1.66600	1.14738
10.380	4.086	17.800	1.64500	1.14955
10.380	4.057	17.800	1.62400	1.15096
10.380	4.028	17.800	1.60300	1.15241
10.380	3.999	17.800	1.58200	1.15390
10.380	3.971	17.800	1.56100	1.15544
10.380	3.942	17.800	1.54000	1.15702
10.380	3.913	17.800	1.51900	1.15866
10.380	3.885	17.800	1.49800	1.16034
10.380	3.856	17.800	1.47700	1.16116
10.380	3.827	17.800	1.45600	1.16294
10.380	3.798	17.800	1.43500	1.16477
10.380	3.770	17.800	1.41400	1.16667
10.380	3.741	17.800	1.39300	1.16862
10.380	3.712	17.800	1.37200	1.16965
10.380	3.684	17.800	1.35000	1.17086
10.380	3.655	17.800	1.32800	1.17211
10.380	3.626	17.800	1.30600	1.17341
10.380	3.598	17.800	1.28400	1.17475
10.380	3.569	17.800	1.26200	1.17614
10.380	3.540	17.800	1.24000	1.17759
10.380	3.511	17.800	1.21800	1.17909
10.380	3.483	17.800	1.19500	1.17966
10.380	3.454	17.800	1.17300	1.18151
10.380	3.425	17.800	1.15000	1.18167
10.380	3.397	17.800	1.12800	1.18276
10.380	3.368	17.800	1.10600	1.18352
10.380	3.339	17.800	1.08400	1.18379
10.380	3.310	17.800	1.06300	1.18453
10.380	3.282	17.800	1.04200	1.18463
10.380	3.253	17.800	1.02200	1.18520
10.380	3.224	17.800	1.00300	1.18586
10.380	3.196	17.800	0.98470	1.18624
10.380	3.167	17.800	0.96790	1.18717
10.380	3.138	17.800	0.95270	1.18820
10.380	3.110	17.800	0.93940	1.18987
10.380	3.081	17.800	0.92860	1.19235
10.380	3.052	17.800	0.92050	1.19592
10.380	3.023	17.800	0.91550	1.20097
10.380	2.995	17.800	0.91350	1.20785
10.380	2.966	17.800	0.91370	1.21648
10.380	2.937	17.800	0.91390	1.22688
10.380	2.909	17.800	0.91010	1.23739
10.380	2.880	17.800	0.89780	1.24625
10.380	2.851	17.800	0.87410	1.25158
10.380	2.822	17.800	0.84020	1.25272
10.380	2.794	17.800	0.80030	1.25008
10.380	2.765	17.800	0.75930	1.24537
10.380	2.736	17.800	0.72050	1.23946
10.380	2.708	17.800	0.68550	1.23358
10.380	2.679	17.800	0.65470	1.22833
10.380	2.650	17.800	0.62780	1.22354
10.380	2.622	17.800	0.60440	1.21929
10.380	2.593	17.800	0.58420	1.21582
10.380	2.564	17.800	0.56700	1.21283
10.380	2.535	17.800	0.55280	1.21095
10.380	2.507	17.800	0.54150	1.20979
10.380	2.478	17.800	0.53370	1.21020
10.380	2.449	17.800	0.52980	1.21263
10.380	2.421	17.800	0.53060	1.21781
10.380	2.392	17.800	0.53710	1.22710
10.380	2.363	17.800	0.55000	1.24182
10.380	2.334	17.800	0.56850	1.26221
10.380	2.306	17.800	0.58850	1.28775
10.380	2.277	17.800	0.60020	1.31421
