10.380	8.067	29.800	1.01600	1.00395
10.380	8.021	29.800	1.00000	1.00563
10.380	7.975	29.800	0.98460	1.00737
10.380	7.929	29.800	0.96910	1.00874
10.380	7.882	29.800	0.95370	1.01017
10.380	7.836	29.800	0.93850	1.01175
10.380	7.790	29.800	0.92340	1.01317
10.380	7.744	29.800	0.90850	1.01474
10.380	7.698	29.800	0.89360	1.01615
10.380	7.651	29.800	0.87900	1.01771
10.380	7.605	29.800	0.86440	1.01910
10.380	7.559	29.800	0.85000	1.02065
10.380	7.513	29.800	0.83570	1.02214
10.380	7.466	29.800	0.82150	1.02355
10.380	7.420	29.800	0.80750	1.02501
10.380	7.374	29.800	0.79360	1.02652
10.380	7.328	29.800	0.77990	1.02808
10.380	7.282	29.800	0.76630	1.02956
10.380	7.235	29.800	0.75280	1.03095
10.380	7.189	29.800	0.73950	1.03253
10.380	7.143	29.800	0.72630	1.03403
10.380	7.097	29.800	0.71320	1.03542
10.380	7.050	29.800	0.70020	1.03672
10.380	7.004	29.800	0.68740	1.03821
10.380	6.958	29.800	0.67480	1.03975
10.380	6.912	29.800	0.66230	1.04135
10.380	6.866	29.800	0.64990	1.04268
10.380	6.819	29.800	0.63760	1.04422
10.380	6.773	29.800	0.62550	1.04564
10.380	6.727	29.800	0.61350	1.04711
10.380	6.681	29.800	0.60160	1.04845
10.380	6.634	29.800	0.58990	1.05002
10.380	6.588	29.800	0.57830	1.05145
10.380	6.542	29.800	0.56690	1.05293
10.380	6.496	29.800	0.55560	1.05447
10.380	6.450	29.800	0.54440	1.05586
10.380	6.403	29.800	0.53340	1.05749
10.380	6.357	29.800	0.52240	1.05878
10.380	6.311	29.800	0.51170	1.06052
10.380	6.265	29.800	0.50100	1.06189
10.380	6.219	29.800	0.49050	1.06330
10.380	6.172	29.800	0.48010	1.06476
10.380	6.126	29.800	0.46990	1.06626
10.380	6.080	29.800	0.45980	1.06781
10.380	6.034	29.800	0.44980	1.06917
10.380	5.987	29.800	0.44000	1.07082
10.380	5.941	29.800	0.43030	1.07227
10.380	5.895	29.800	0.42070	1.07376
10.380	7.971	30.000	0.95360	1.00708
10.380	7.925	30.000	0.93840	1.00849
10.380	7.878	30.000	0.92330	1.01006
10.380	7.831	30.000	0.90840	1.01158
10.380	7.785	30.000	0.89360	1.01304
10.380	7.738	30.000	0.87890	1.01454
10.380	7.692	30.000	0.86440	1.01598
10.380	7.645	30.000	0.85000	1.01748
10.380	7.599	30.000	0.83570	1.01902
10.380	7.552	30.000	0.82160	1.02049
10.380	7.505	30.000	0.80760	1.02202
10.380	7.459	30.000	0.79370	1.02347
10.380	7.412	30.000	0.78000	1.02497
10.380	7.366	30.000	0.76640	1.02652
10.380	7.319	30.000	0.75300	1.02799
10.380	7.272	30.000	0.73960	1.02937
10.380	7.226	30.000	0.72650	1.03094
10.380	7.179	30.000	0.71340	1.03242
10.380	7.133	30.000	0.70050	1.03395
10.380	7.086	30.000	0.68770	1.03538
10.380	7.040	30.000	0.67510	1.03686
10.380	6.993	30.000	0.66250	1.03824
10.380	6.946	30.000	0.65020	1.03982
10.380	6.900	30.000	0.63790	1.04113
10.380	6.853	30.000	0.62580	1.04265
10.380	6.807	30.000	0.61390	1.04423
10.380	6.760	30.000	0.60200	1.04568
10.380	6.714	30.000	0.59030	1.04719
10.380	6.667	30.000	0.57880	1.04874
10.380	6.620	30.000	0.56730	1.05017
10.380	6.574	30.000	0.55600	1.05164
10.380	6.527	30.000	0.54490	1.05315
10.380	6.481	30.000	0.53390	1.05472
10.380	6.434	30.000	0.52300	1.05614
10.380	6.387	30.000	0.51220	1.05761
10.380	6.341	30.000	0.50160	1.05912
10.380	6.294	30.000	0.49110	1.06046
10.380	6.248	30.000	0.48070	1.06209
10.380	6.201	30.000	0.47050	1.06352
10.380	6.155	30.000	0.46040	1.06500
10.380	6.108	30.000	0.45050	1.06652
10.380	6.061	30.000	0.44060	1.06812
10.380	6.015	30.000	0.43090	1.06950
10.380	5.968	30.000	0.42140	1.07117
10.380	5.922	30.000	0.41190	1.07266
10.380	5.875	30.000	0.40260	1.07417
10.380	5.828	30.000	0.39350	1.07572
10.380	5.782	30.000	0.38440	1.07705
10.380	7.875	30.200	0.89440	1.00982
10.380	7.828	30.200	0.87980	1.01138
10.380	7.781	30.200	0.86520	1.01276
10.380	7.734	30.200	0.85090	1.01443
10.380	7.687	30.200	0.83660	1.01578
10.380	7.640	30.200	0.82250	1.01732
10.380	7.593	30.200	0.80850	1.01890
10.380	7.546	30.200	0.79460	1.02029
10.380	7.499	30.200	0.78090	1.02185
10.380	7.452	30.200	0.76730	1.02334
10.380	7.405	30.200	0.75390	1.02488
10.380	7.358	30.200	0.74060	1.02647
10.380	7.311	30.200	0.72740	1.02784
10.380	7.264	30.200	0.71440	1.02939
10.380	7.217	30.200	0.70140	1.03071
10.380	7.170	30.200	0.68870	1.03238
10.380	7.123	30.200	0.67600	1.03380
10.380	7.076	30.200	0.66350	1.03526
10.380	7.030	30.200	0.65120	1.03694
10.380	6.983	30.200	0.63890	1.03819
10.380	6.936	30.200	0.62680	1.03964
10.380	6.889	30.200	0.61490	1.04132
10.380	6.842	30.200	0.60310	1.04288
10.380	6.795	30.200	0.59140	1.04432
10.380	6.748	30.200	0.57980	1.04582
10.380	6.701	30.200	0.56840	1.04716
10.380	6.654	30.200	0.55710	1.04876
10.380	6.607	30.200	0.54600	1.05020
10.380	6.560	30.200	0.53490	1.05171
10.380	6.513	30.200	0.52410	1.05326
10.380	6.466	30.200	0.51330	1.05465
