      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  3.000E+00  6.314E-03  1.170E-01 -2.214E-03  8.251E-02  2.080E-09  6.571E-04 -2.021E-01 -3.686E-03 -2.755E-10 -1.432E-01
    1.000E-02  3.000E+00  9.485E-03  1.548E-01 -3.235E-03  1.091E-01  4.339E-09  9.327E-04 -2.672E-01 -5.363E-03 -5.336E-10 -1.894E-01
    2.000E-02  3.000E+00  1.385E-02  1.938E-01 -4.648E-03  1.365E-01  8.803E-09  1.318E-03 -3.344E-01 -7.690E-03 -1.062E-09 -2.370E-01
    5.000E-02  3.000E+00  2.222E-02  2.281E-01 -7.360E-03  1.605E-01  2.216E-08  2.071E-03 -3.931E-01 -1.223E-02 -2.624E-09 -2.789E-01
    1.000E-01  3.000E+00  3.113E-02  2.268E-01 -1.023E-02  1.592E-01  4.322E-08  2.870E-03 -3.899E-01 -1.707E-02 -4.982E-09 -2.771E-01
    2.000E-01  3.000E+00  4.262E-02  2.021E-01 -1.389E-02  1.413E-01  8.411E-08  3.896E-03 -3.460E-01 -2.336E-02 -9.624E-09 -2.466E-01
    3.000E-01  3.000E+00  5.042E-02  1.815E-01 -1.632E-02  1.264E-01  1.204E-07  4.589E-03 -3.095E-01 -2.770E-02 -1.371E-08 -2.212E-01
    4.000E-01  3.000E+00  5.627E-02  1.660E-01 -1.810E-02  1.152E-01  1.547E-07  5.104E-03 -2.820E-01 -3.100E-02 -1.702E-08 -2.020E-01
    5.000E-01  3.000E+00  6.087E-02  1.541E-01 -1.945E-02  1.065E-01  1.864E-07  5.505E-03 -2.607E-01 -3.365E-02 -1.992E-08 -1.873E-01
    7.500E-01  3.000E+00  6.898E-02  1.337E-01 -2.171E-02  9.151E-02  2.558E-07  6.206E-03 -2.238E-01 -3.852E-02 -2.676E-08 -1.619E-01
    1.000E+00  3.000E+00  7.422E-02  1.206E-01 -2.300E-02  8.177E-02  3.124E-07  6.651E-03 -1.998E-01 -4.192E-02 -3.062E-08 -1.456E-01
    2.000E+00  3.000E+00  8.357E-02  9.572E-02 -2.431E-02  6.215E-02  4.733E-07  7.462E-03 -1.509E-01 -5.010E-02 -3.246E-08 -1.136E-01
    3.000E+00  3.000E+00  8.681E-02  8.635E-02 -2.359E-02  5.322E-02  5.673E-07  7.833E-03 -1.277E-01 -5.611E-02 -1.575E-08 -1.005E-01
    5.000E+00  3.000E+00  9.096E-02  8.206E-02 -2.113E-02  4.436E-02  6.928E-07  8.554E-03 -1.023E-01 -6.992E-02  5.144E-08 -9.103E-02
    7.000E+00  3.000E+00  9.713E-02  8.621E-02 -1.858E-02  3.978E-02  8.066E-07  9.451E-03 -8.618E-02 -8.871E-02  1.239E-07 -9.085E-02
    1.000E+01  3.000E+00  1.132E-01  1.014E-01 -1.463E-02  3.592E-02  8.636E-07  1.081E-02 -6.773E-02 -1.281E-01  2.206E-08 -9.947E-02
    1.500E+01  3.000E+00  1.616E-01  1.452E-01 -6.363E-03  3.274E-02 -1.772E-06  1.178E-02 -4.249E-02 -2.270E-01 -2.600E-06 -1.309E-01
    2.000E+01  3.000E+00  2.369E-01  2.085E-01  4.821E-03  3.110E-02 -1.797E-05  9.831E-03 -2.088E-02 -3.662E-01 -1.276E-05 -1.793E-01
    2.500E+01  3.000E+00  3.185E-01  2.739E-01  1.667E-02  2.929E-02 -5.904E-05  5.024E-03 -3.482E-03 -5.113E-01 -3.242E-05 -2.299E-01
