      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  2.600E+01  3.618E-05  1.396E-06  2.479E-05  1.388E-07  2.464E-11  7.914E-06 -3.152E-07  1.062E-05 -5.316E-11 -1.220E-06
   1.0000000E-02  2.600E+01  2.514E-05  1.997E-06  1.672E-05  1.970E-07 -8.448E-11  1.116E-05 -2.294E-07  7.237E-06  5.217E-11 -1.744E-06
   2.0000000E-02  2.600E+01  2.266E-05  2.718E-06  8.762E-06  1.681E-07 -3.274E-10  1.589E-05 -9.417E-08  3.612E-06  2.925E-10 -2.313E-06
   5.0000000E-02  2.600E+01  2.730E-05  3.873E-06 -2.812E-06 -1.534E-08 -1.091E-09  2.480E-05  5.132E-07 -1.972E-06  1.058E-09 -3.142E-06
   1.0000000E-01  2.600E+01  3.541E-05  4.933E-06 -1.314E-05 -3.636E-07 -2.363E-09  3.435E-05  1.504E-06 -7.047E-06  2.340E-09 -3.784E-06
   2.0000000E-01  2.600E+01  4.695E-05  6.232E-06 -2.525E-05 -9.338E-07 -4.786E-09  4.665E-05  2.987E-06 -1.304E-05  4.791E-09 -4.454E-06
   3.0000000E-01  2.600E+01  5.498E-05  7.147E-06 -3.310E-05 -1.377E-06 -7.031E-09  5.497E-05  4.030E-06 -1.692E-05  7.071E-09 -4.866E-06
   4.0000000E-01  2.600E+01  6.101E-05  7.880E-06 -3.885E-05 -1.748E-06 -9.111E-09  6.116E-05  4.811E-06 -1.977E-05  9.187E-09 -5.156E-06
   5.0000000E-01  2.600E+01  6.572E-05  8.502E-06 -4.331E-05 -2.074E-06 -1.104E-08  6.599E-05  5.422E-06 -2.196E-05  1.115E-08 -5.367E-06
   7.5000000E-01  2.600E+01  7.387E-05  9.774E-06 -5.107E-05 -2.786E-06 -1.528E-08  7.435E-05  6.493E-06 -2.575E-05  1.549E-08 -5.678E-06
   1.0000000E+00  2.600E+01  7.891E-05  1.083E-05 -5.596E-05 -3.429E-06 -1.886E-08  7.955E-05  7.179E-06 -2.810E-05  1.918E-08 -5.791E-06
   2.0000000E+00  2.600E+01  8.629E-05  1.447E-05 -6.403E-05 -5.975E-06 -2.878E-08  8.738E-05  8.381E-06 -3.162E-05  2.959E-08 -5.322E-06
   3.0000000E+00  2.600E+01  8.663E-05  1.832E-05 -6.567E-05 -8.865E-06 -3.462E-08  8.804E-05  8.737E-06 -3.180E-05  3.606E-08 -4.212E-06
   5.0000000E+00  2.600E+01  8.320E-05  2.779E-05 -6.488E-05 -1.593E-05 -4.055E-08  8.509E-05  8.981E-06 -2.993E-05  4.365E-08 -1.260E-06
   7.0000000E+00  2.600E+01  7.945E-05  3.957E-05 -6.341E-05 -2.460E-05 -4.250E-08  8.164E-05  9.112E-06 -2.764E-05  4.778E-08  2.300E-06
   1.0000000E+01  2.600E+01  7.525E-05  6.102E-05 -6.195E-05 -4.039E-05 -4.122E-08  7.739E-05  9.330E-06 -2.449E-05  5.062E-08  8.295E-06
   1.5000000E+01  2.600E+01  7.171E-05  1.046E-04 -6.171E-05 -7.156E-05 -3.136E-08  7.307E-05  9.755E-06 -2.197E-05  4.938E-08  1.983E-05
   2.0000000E+01  2.600E+01  7.126E-05  1.563E-04 -6.333E-05 -1.076E-04 -1.382E-08  7.080E-05  1.000E-05 -2.333E-05  4.168E-08  3.237E-05
   2.5000000E+01  2.600E+01  7.298E-05  2.131E-04 -6.609E-05 -1.459E-04  1.015E-08  6.906E-05  9.887E-06 -2.866E-05  2.733E-08  4.469E-05
   3.0000000E+01  2.600E+01  7.644E-05  2.739E-04 -6.958E-05 -1.853E-04  3.950E-08  6.726E-05  9.292E-06 -3.816E-05  5.307E-09  5.602E-05
   3.5000000E+01  2.600E+01  8.140E-05  3.381E-04 -7.359E-05 -2.246E-04  7.336E-08  6.515E-05  8.331E-06 -5.213E-05 -2.642E-08  6.552E-05
   4.0000000E+01  2.600E+01  8.772E-05  4.051E-04 -7.795E-05 -2.628E-04  1.110E-07  6.245E-05  6.932E-06 -7.055E-05 -7.127E-08  7.244E-05
   4.5000000E+01  2.600E+01  9.534E-05  4.748E-04 -8.257E-05 -2.994E-04  1.519E-07  5.904E-05  5.077E-06 -9.345E-05 -1.342E-07  7.605E-05
   5.0000000E+01  2.600E+01  1.042E-04  5.476E-04 -8.739E-05 -3.338E-04  1.956E-07  5.487E-05  2.746E-06 -1.208E-04 -2.220E-07  7.567E-05
   5.5000000E+01  2.600E+01  1.143E-04  6.237E-04 -9.236E-05 -3.658E-04  2.419E-07  4.993E-05 -8.667E-08 -1.528E-04 -3.428E-07  7.059E-05
   6.0000000E+01  2.600E+01  1.258E-04  7.039E-04 -9.747E-05 -3.949E-04  2.901E-07  4.422E-05 -3.456E-06 -1.893E-04 -5.064E-07  6.008E-05
   6.5000000E+01  2.600E+01  1.385E-04  7.888E-04 -1.027E-04 -4.210E-04  3.395E-07  3.776E-05 -7.400E-06 -2.307E-04 -7.239E-07  4.338E-05
   7.0000000E+01  2.600E+01  1.527E-04  8.795E-04 -1.079E-04 -4.440E-04  3.888E-07  3.058E-05 -1.196E-05 -2.771E-04 -1.007E-06  1.964E-05
   7.5000000E+01  2.600E+01  1.685E-04  9.770E-04 -1.132E-04 -4.638E-04  4.364E-07  2.271E-05 -1.717E-05 -3.288E-04 -1.369E-06 -1.204E-05
   8.0000000E+01  2.600E+01  1.858E-04  1.083E-03 -1.185E-04 -4.801E-04  4.798E-07  1.422E-05 -2.283E-05 -3.864E-04 -1.823E-06 -5.285E-05
   8.5000000E+01  2.600E+01  2.050E-04  1.198E-03 -1.238E-04 -4.929E-04  5.156E-07  5.134E-06 -2.944E-05 -4.504E-04 -2.382E-06 -1.037E-04
   9.0000000E+01  2.600E+01  2.262E-04  1.324E-03 -1.289E-04 -5.018E-04  5.390E-07 -4.439E-06 -3.683E-05 -5.212E-04 -3.056E-06 -1.658E-04
   1.0000000E+02  2.600E+01  2.755E-04  1.617E-03 -1.387E-04 -5.090E-04  5.231E-07 -2.550E-05 -5.430E-05 -6.877E-04 -4.788E-06 -3.306E-04
   1.0500000E+02  2.600E+01  3.042E-04  1.788E-03 -1.433E-04 -5.068E-04  4.675E-07 -3.677E-05 -6.445E-05 -7.856E-04 -5.859E-06 -4.368E-04
   1.1000000E+02  2.600E+01  3.361E-04  1.979E-03 -1.475E-04 -5.003E-04  3.673E-07 -4.848E-05 -7.555E-05 -8.950E-04 -7.073E-06 -5.617E-04
   1.1500000E+02  2.600E+01  3.716E-04  2.193E-03 -1.514E-04 -4.896E-04  2.113E-07 -6.061E-05 -8.769E-05 -1.018E-03 -8.430E-06 -7.078E-04
   1.2000000E+02  2.600E+01  4.113E-04  2.434E-03 -1.547E-04 -4.739E-04 -1.343E-08 -7.310E-05 -1.016E-04 -1.156E-03 -9.928E-06 -8.788E-04
   1.2500000E+02  2.600E+01  4.556E-04  2.706E-03 -1.575E-04 -4.535E-04 -3.215E-07 -8.590E-05 -1.160E-04 -1.311E-03 -1.156E-05 -1.077E-03
   1.3000000E+02  2.600E+01  5.055E-04  3.012E-03 -1.596E-04 -4.277E-04 -7.296E-07 -9.895E-05 -1.315E-04 -1.487E-03 -1.332E-05 -1.307E-03
   1.3500000E+02  2.600E+01  5.615E-04  3.359E-03 -1.609E-04 -3.962E-04 -1.256E-06 -1.122E-04 -1.482E-04 -1.687E-03 -1.518E-05 -1.573E-03
   1.4000000E+02  2.600E+01  6.248E-04  3.753E-03 -1.613E-04 -3.583E-04 -1.920E-06 -1.255E-04 -1.660E-04 -1.915E-03 -1.713E-05 -1.881E-03
   1.4500000E+02  2.600E+01  6.965E-04  4.201E-03 -1.607E-04 -3.137E-04 -2.742E-06 -1.389E-04 -1.849E-04 -2.174E-03 -1.916E-05 -2.238E-03
   1.5000000E+02  2.600E+01  7.779E-04  4.711E-03 -1.589E-04 -2.617E-04 -3.742E-06 -1.522E-04 -2.048E-04 -2.471E-03 -2.123E-05 -2.649E-03
   1.5500000E+02  2.600E+01  8.704E-04  5.295E-03 -1.557E-04 -2.015E-04 -4.940E-06 -1.653E-04 -2.254E-04 -2.812E-03 -2.333E-05 -3.125E-03
   1.6000000E+02  2.600E+01  9.760E-04  5.963E-03 -1.510E-04 -1.324E-04 -6.354E-06 -1.780E-04 -2.467E-04 -3.203E-03 -2.543E-05 -3.676E-03
   1.7000000E+02  2.600E+01  1.235E-03  7.607E-03 -1.362E-04  3.618E-05 -9.906E-06 -2.020E-04 -2.900E-04 -4.173E-03 -2.953E-05 -5.046E-03
   1.8000000E+02  2.600E+01  1.575E-03  9.775E-03 -1.129E-04  2.517E-04 -1.454E-05 -2.228E-04 -3.323E-04 -5.463E-03 -3.327E-05 -6.873E-03
   1.9000000E+02  2.600E+01  2.022E-03  1.263E-02 -7.898E-05  5.216E-04 -2.033E-05 -2.387E-04 -3.695E-04 -7.173E-03 -3.643E-05 -9.293E-03
   2.0000000E+02  2.600E+01  2.602E-03  1.633E-02 -3.286E-05  8.504E-04 -2.722E-05 -2.482E-04 -3.938E-04 -9.411E-03 -3.877E-05 -1.245E-02
