      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  8.500E+00  1.956E-04  1.112E-02 -2.729E-04  7.818E-03  3.504E-10  2.209E-04 -1.915E-02 -2.518E-04 -3.194E-10 -1.360E-02
    1.000E-02  8.500E+00  4.042E-04  1.471E-02 -5.088E-04  1.034E-02  9.688E-10  3.181E-04 -2.531E-02 -4.691E-04 -6.142E-10 -1.798E-02
    2.000E-02  8.500E+00  7.066E-04  1.842E-02 -8.211E-04  1.293E-02  2.254E-09  4.555E-04 -3.166E-02 -7.609E-04 -1.203E-09 -2.251E-02
    5.000E-02  8.500E+00  1.280E-03  2.170E-02 -1.400E-03  1.519E-02  6.134E-09  7.144E-04 -3.719E-02 -1.294E-03 -2.929E-09 -2.649E-02
    1.000E-01  8.500E+00  1.881E-03  2.159E-02 -2.005E-03  1.505E-02  1.244E-08  9.911E-04 -3.685E-02 -1.853E-03 -5.716E-09 -2.632E-02
    2.000E-01  8.500E+00  2.647E-03  1.928E-02 -2.775E-03  1.334E-02  2.450E-08  1.347E-03 -3.263E-02 -2.570E-03 -1.131E-08 -2.344E-02
    3.000E-01  8.500E+00  3.162E-03  1.734E-02 -3.293E-03  1.191E-02  3.576E-08  1.587E-03 -2.914E-02 -3.055E-03 -1.729E-08 -2.103E-02
    4.000E-01  8.500E+00  3.546E-03  1.589E-02 -3.676E-03  1.084E-02  4.636E-08  1.766E-03 -2.650E-02 -3.419E-03 -2.406E-08 -1.922E-02
    5.000E-01  8.500E+00  3.846E-03  1.477E-02 -3.973E-03  1.001E-02  5.676E-08  1.905E-03 -2.447E-02 -3.705E-03 -3.216E-08 -1.783E-02
    7.500E-01  8.500E+00  4.370E-03  1.284E-02 -4.486E-03  8.568E-03  8.221E-08  2.145E-03 -2.094E-02 -4.210E-03 -6.093E-08 -1.541E-02
    1.000E+00  8.500E+00  4.702E-03  1.160E-02 -4.801E-03  7.633E-03  1.094E-07  2.293E-03 -1.865E-02 -4.537E-03 -1.078E-07 -1.386E-02
    2.000E+00  8.500E+00  5.243E-03  9.197E-03 -5.258E-03  5.742E-03  2.770E-07  2.515E-03 -1.403E-02 -5.127E-03 -6.090E-07 -1.075E-02
    3.000E+00  8.500E+00  5.353E-03  8.229E-03 -5.277E-03  4.869E-03  6.258E-07  2.535E-03 -1.191E-02 -5.338E-03 -1.920E-06 -9.403E-03
    5.000E+00  8.500E+00  5.327E-03  7.590E-03 -5.060E-03  3.972E-03  2.204E-06  2.467E-03 -9.726E-03 -5.595E-03 -8.458E-06 -8.217E-03
    7.000E+00  8.500E+00  5.296E-03  7.650E-03 -4.823E-03  3.466E-03  5.308E-06  2.399E-03 -8.483E-03 -5.931E-03 -2.229E-05 -7.798E-03
    1.000E+01  8.500E+00  5.382E-03  8.354E-03 -4.547E-03  2.964E-03  1.312E-05  2.347E-03 -7.219E-03 -6.709E-03 -6.065E-05 -7.777E-03
    1.500E+01  8.500E+00  5.906E-03  1.048E-02 -4.249E-03  2.391E-03  3.312E-05  2.361E-03 -5.672E-03 -8.766E-03 -1.791E-04 -8.590E-03
    2.000E+01  8.500E+00  6.896E-03  1.353E-02 -4.043E-03  1.964E-03  5.577E-05  2.433E-03 -4.363E-03 -1.180E-02 -3.661E-04 -1.017E-02
    2.500E+01  8.500E+00  8.380E-03  1.745E-02 -3.845E-03  1.663E-03  7.091E-05  2.505E-03 -3.153E-03 -1.589E-02 -6.098E-04 -1.250E-02
