      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  2.500E-01  3.668E-02  2.740E-01 -6.703E-06  1.936E-01  3.403E-10  4.178E-05 -4.743E-01 -5.340E-03  2.182E-10 -3.355E-01
    1.000E-02  2.500E-01  5.211E-02  3.619E-01 -1.011E-05  2.558E-01  7.107E-10  5.970E-05 -6.265E-01 -7.645E-03  4.508E-10 -4.432E-01
    2.000E-02  2.500E-01  7.369E-02  4.521E-01 -4.645E-06  3.194E-01  1.366E-09  8.399E-05 -7.824E-01 -1.110E-02  8.242E-10 -5.535E-01
    5.000E-02  2.500E-01  1.158E-01  5.287E-01  5.960E-05  3.733E-01  3.471E-09  1.284E-04 -9.143E-01 -1.859E-02  1.310E-09 -6.472E-01
    1.000E-01  2.500E-01  1.617E-01  5.199E-01  2.499E-04  3.665E-01  6.980E-09  1.720E-04 -8.976E-01 -2.867E-02 -2.287E-09 -6.361E-01
    2.000E-01  2.500E-01  2.238E-01  4.541E-01  8.149E-04  3.186E-01  2.238E-08  2.250E-04 -7.800E-01 -4.702E-02 -4.184E-08 -5.546E-01
    3.000E-01  2.500E-01  2.692E-01  4.002E-01  1.545E-03  2.789E-01  5.035E-08  2.656E-04 -6.824E-01 -6.515E-02 -1.495E-07 -4.875E-01
    4.000E-01  2.500E-01  3.063E-01  3.596E-01  2.394E-03  2.485E-01  9.285E-08  3.064E-04 -6.075E-01 -8.350E-02 -3.462E-07 -4.367E-01
    5.000E-01  2.500E-01  3.384E-01  3.282E-01  3.337E-03  2.245E-01  1.536E-07  3.520E-04 -5.482E-01 -1.021E-01 -6.477E-07 -3.971E-01
    7.500E-01  2.500E-01  4.059E-01  2.740E-01  5.994E-03  1.814E-01  3.414E-07  4.911E-04 -4.413E-01 -1.488E-01 -1.933E-06 -3.276E-01
    1.000E+00  2.500E-01  4.624E-01  2.390E-01  8.932E-03  1.519E-01  4.895E-07  6.512E-04 -3.675E-01 -1.943E-01 -4.034E-06 -2.815E-01
    2.000E+00  2.500E-01  6.184E-01  1.688E-01  2.100E-02  8.683E-02 -2.515E-06  9.297E-04 -2.027E-01 -3.375E-01 -1.991E-05 -1.849E-01
    3.000E+00  2.500E-01  6.693E-01  1.337E-01  2.998E-02  5.497E-02 -1.503E-05 -6.694E-05 -1.215E-01 -3.986E-01 -4.316E-05 -1.364E-01
    6.000E+00  2.500E-01  4.891E-01  7.295E-02  3.439E-02  1.834E-02 -6.319E-05 -6.428E-03 -3.352E-02 -3.109E-01 -1.011E-04 -6.352E-02
    9.000E+00  2.500E-01  2.903E-01  4.279E-02  2.709E-02  8.015E-03 -7.267E-05 -1.012E-02 -1.332E-02 -1.867E-01 -1.142E-04 -3.241E-02
    1.200E+01  2.500E-01  1.766E-01  2.780E-02  2.021E-02  4.114E-03 -6.262E-05 -1.097E-02 -7.314E-03 -1.130E-01 -1.048E-04 -1.795E-02
    1.500E+01  2.500E-01  1.138E-01  1.982E-02  1.516E-02  2.307E-03 -4.993E-05 -1.056E-02 -5.053E-03 -7.182E-02 -8.998E-05 -1.059E-02
    1.800E+01  2.500E-01  7.736E-02  1.521E-02  1.157E-02  1.343E-03 -3.912E-05 -9.705E-03 -4.006E-03 -4.787E-02 -7.557E-05 -6.513E-03
    2.100E+01  2.500E-01  5.497E-02  1.234E-02  8.996E-03  7.779E-04 -3.072E-05 -8.754E-03 -3.423E-03 -3.324E-02 -6.307E-05 -4.102E-03
    2.400E+01  2.500E-01  4.051E-02  1.045E-02  7.117E-03  4.246E-04 -2.435E-05 -7.840E-03 -3.047E-03 -2.387E-02 -5.265E-05 -2.598E-03
    2.700E+01  2.500E-01  3.075E-02  9.144E-03  5.718E-03  1.932E-04 -1.951E-05 -7.009E-03 -2.774E-03 -1.762E-02 -4.407E-05 -1.621E-03
    3.000E+01  2.500E-01  2.393E-02  8.196E-03  4.657E-03  3.658E-05 -1.582E-05 -6.272E-03 -2.561E-03 -1.330E-02 -3.703E-05 -9.645E-04
    3.300E+01  2.500E-01  1.902E-02  7.485E-03  3.840E-03 -7.197E-05 -1.297E-05 -5.626E-03 -2.384E-03 -1.024E-02 -3.126E-05 -5.107E-04
    3.600E+01  2.500E-01  1.539E-02  6.936E-03  3.200E-03 -1.483E-04 -1.075E-05 -5.062E-03 -2.234E-03 -8.000E-03 -2.652E-05 -1.896E-04
    3.900E+01  2.500E-01  1.265E-02  6.500E-03  2.692E-03 -2.024E-04 -9.001E-06 -4.570E-03 -2.103E-03 -6.332E-03 -2.260E-05  4.222E-05
    4.200E+01  2.500E-01  1.053E-02  6.146E-03  2.285E-03 -2.408E-04 -7.599E-06 -4.138E-03 -1.986E-03 -5.065E-03 -1.934E-05  2.128E-04
    4.500E+01  2.500E-01  8.877E-03  5.852E-03  1.954E-03 -2.677E-04 -6.462E-06 -3.760E-03 -1.881E-03 -4.085E-03 -1.662E-05  3.403E-04
    4.800E+01  2.500E-01  7.562E-03  5.606E-03  1.683E-03 -2.862E-04 -5.529E-06 -3.427E-03 -1.787E-03 -3.317E-03 -1.433E-05  4.373E-04
    5.100E+01  2.500E-01  6.503E-03  5.395E-03  1.458E-03 -2.985E-04 -4.754E-06 -3.132E-03 -1.700E-03 -2.705E-03 -1.240E-05  5.121E-04
    5.400E+01  2.500E-01  5.640E-03  5.212E-03  1.271E-03 -3.060E-04 -4.106E-06 -2.870E-03 -1.621E-03 -2.213E-03 -1.075E-05  5.706E-04
    5.700E+01  2.500E-01  4.930E-03  5.052E-03  1.114E-03 -3.100E-04 -3.560E-06 -2.638E-03 -1.549E-03 -1.813E-03 -9.351E-06  6.171E-04
    6.000E+01  2.500E-01  4.340E-03  4.911E-03  9.807E-04 -3.112E-04 -3.097E-06 -2.430E-03 -1.482E-03 -1.484E-03 -8.155E-06  6.546E-04
    6.300E+01  2.500E-01  3.845E-03  4.786E-03  8.674E-04 -3.104E-04 -2.703E-06 -2.244E-03 -1.420E-03 -1.212E-03 -7.129E-06  6.853E-04
    6.600E+01  2.500E-01  3.426E-03  4.673E-03  7.704E-04 -3.079E-04 -2.366E-06 -2.076E-03 -1.362E-03 -9.856E-04 -6.248E-06  7.107E-04
    6.900E+01  2.500E-01  3.070E-03  4.572E-03  6.869E-04 -3.043E-04 -2.078E-06 -1.926E-03 -1.309E-03 -7.954E-04 -5.490E-06  7.320E-04
    7.200E+01  2.500E-01  2.765E-03  4.479E-03  6.147E-04 -2.997E-04 -1.832E-06 -1.789E-03 -1.259E-03 -6.350E-04 -4.836E-06  7.502E-04
    7.500E+01  2.500E-01  2.501E-03  4.395E-03  5.520E-04 -2.944E-04 -1.621E-06 -1.666E-03 -1.212E-03 -4.989E-04 -4.271E-06  7.660E-04
    7.800E+01  2.500E-01  2.273E-03  4.319E-03  4.973E-04 -2.894E-04 -1.440E-06 -1.554E-03 -1.168E-03 -3.809E-04 -3.782E-06  7.789E-04
    8.100E+01  2.500E-01  2.073E-03  4.248E-03  4.494E-04 -2.833E-04 -1.284E-06 -1.452E-03 -1.127E-03 -2.819E-04 -3.358E-06  7.911E-04
