      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    5.000E+01  6.000E+00  1.288E-01  2.043E-01  6.611E-03  1.598E-02 -1.413E-04  4.573E-04  4.277E-03 -2.725E-01 -1.036E-04 -1.663E-01
    5.500E+01  6.000E+00  1.496E-01  2.375E-01  8.783E-03  1.809E-02 -2.049E-04 -1.655E-05  5.947E-03 -3.196E-01 -1.338E-04 -1.942E-01
    6.000E+01  6.000E+00  1.582E-01  2.521E-01  9.887E-03  1.877E-02 -2.564E-04 -4.955E-04  7.027E-03 -3.406E-01 -1.546E-04 -2.062E-01
    6.500E+01  6.000E+00  1.512E-01  2.424E-01  9.776E-03  1.772E-02 -2.803E-04 -9.817E-04  7.470E-03 -3.276E-01 -1.610E-04 -1.975E-01
    7.000E+01  6.000E+00  1.320E-01  2.143E-01  8.772E-03  1.541E-02 -2.747E-04 -1.435E-03  7.365E-03 -2.886E-01 -1.541E-04 -1.731E-01
    7.500E+01  6.000E+00  1.116E-01  1.789E-01  7.429E-03  1.264E-02 -2.490E-04 -1.690E-03  6.885E-03 -2.404E-01 -1.386E-04 -1.426E-01
    8.000E+01  6.000E+00  8.864E-02  1.447E-01  6.063E-03  9.985E-03 -2.147E-04 -1.936E-03  6.191E-03 -1.926E-01 -1.198E-04 -1.132E-01
    8.500E+01  6.000E+00  7.001E-02  1.157E-01  4.884E-03  7.748E-03 -1.799E-04 -2.027E-03  5.473E-03 -1.523E-01 -1.011E-04 -8.826E-02
    9.000E+01  6.000E+00  5.530E-02  9.260E-02  3.928E-03  5.955E-03 -1.485E-04 -2.031E-03  4.775E-03 -1.201E-01 -8.437E-05 -6.838E-02
    1.000E+02  6.000E+00  3.527E-02  6.078E-02  2.585E-03  3.491E-03 -1.001E-04 -1.869E-03  3.570E-03 -7.571E-02 -5.813E-05 -4.111E-02
    1.050E+02  6.000E+00  2.860E-02  5.013E-02  2.125E-03  2.665E-03 -8.241E-05 -1.750E-03  3.078E-03 -6.082E-02 -4.832E-05 -3.200E-02
    1.100E+02  6.000E+00  2.345E-02  4.190E-02  1.762E-03  2.031E-03 -6.811E-05 -1.618E-03  2.655E-03 -4.927E-02 -4.029E-05 -2.498E-02
    1.150E+02  6.000E+00  1.944E-02  3.549E-02  1.475E-03  1.544E-03 -5.657E-05 -1.482E-03  2.293E-03 -4.025E-02 -3.372E-05 -1.952E-02
    1.200E+02  6.000E+00  1.629E-02  3.046E-02  1.245E-03  1.172E-03 -4.724E-05 -1.346E-03  1.976E-03 -3.313E-02 -2.833E-05 -1.526E-02
    1.250E+02  6.000E+00  1.378E-02  2.647E-02  1.059E-03  8.832E-04 -3.968E-05 -1.215E-03  1.712E-03 -2.746E-02 -2.390E-05 -1.188E-02
    1.300E+02  6.000E+00  1.176E-02  2.329E-02  9.072E-04  6.605E-04 -3.351E-05 -1.088E-03  1.485E-03 -2.291E-02 -2.027E-05 -9.196E-03
    1.350E+02  6.000E+00  1.012E-02  2.074E-02  7.824E-04  4.887E-04 -2.847E-05 -9.689E-04  1.290E-03 -1.923E-02 -1.727E-05 -7.038E-03
    1.400E+02  6.000E+00  8.783E-03  1.867E-02  6.787E-04  3.565E-04 -2.431E-05 -8.564E-04  1.122E-03 -1.622E-02 -1.478E-05 -5.291E-03
    1.450E+02  6.000E+00  7.676E-03  1.699E-02  5.919E-04  2.549E-04 -2.086E-05 -7.511E-04  9.777E-04 -1.375E-02 -1.272E-05 -3.864E-03
    1.500E+02  6.000E+00  6.754E-03  1.562E-02  5.187E-04  1.771E-04 -1.799E-05 -6.527E-04  8.528E-04 -1.170E-02 -1.100E-05 -2.689E-03
    1.550E+02  6.000E+00  5.980E-03  1.449E-02  4.565E-04  1.179E-04 -1.558E-05 -5.608E-04  7.447E-04 -9.986E-03 -9.546E-06 -1.713E-03
    1.600E+02  6.000E+00  5.325E-03  1.357E-02  4.033E-04  7.325E-05 -1.355E-05 -4.753E-04  6.507E-04 -8.553E-03 -8.320E-06 -8.951E-04
    1.700E+02  6.000E+00  4.289E-03  1.219E-02  3.178E-04  1.514E-05 -1.038E-05 -3.213E-04  4.964E-04 -6.317E-03 -6.395E-06  3.885E-04
    1.800E+02  6.000E+00  3.521E-03  1.129E-02  2.532E-04 -1.577E-05 -8.073E-06 -1.873E-04  3.759E-04 -4.693E-03 -5.002E-06  1.347E-03
    1.900E+02  6.000E+00  2.937E-03  1.072E-02  2.035E-04 -3.172E-05 -6.385E-06 -6.996E-05  2.785E-04 -3.492E-03 -3.989E-06  2.096E-03
    2.000E+02  6.000E+00  2.486E-03  1.041E-02  1.645E-04 -4.130E-05 -5.131E-06  3.349E-05  1.965E-04 -2.589E-03 -3.242E-06  2.712E-03
