      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.000E+01  1.090E-04  7.642E-03 -1.536E-04  5.371E-03  2.088E-10  1.520E-04 -1.315E-02 -1.420E-04 -2.383E-10 -9.341E-03
    1.000E-02  1.000E+01  2.238E-04  1.011E-02 -3.018E-04  7.100E-03  6.825E-10  2.162E-04 -1.739E-02 -2.770E-04 -4.007E-10 -1.235E-02
    2.000E-02  1.000E+01  3.951E-04  1.266E-02 -4.966E-04  8.884E-03  1.673E-09  3.059E-04 -2.175E-02 -4.542E-04 -7.051E-10 -1.546E-02
    5.000E-02  1.000E+01  7.249E-04  1.491E-02 -8.582E-04  1.044E-02  4.689E-09  4.817E-04 -2.556E-02 -7.869E-04 -1.574E-09 -1.820E-02
    1.000E-01  1.000E+01  1.070E-03  1.484E-02 -1.235E-03  1.034E-02  9.632E-09  6.678E-04 -2.533E-02 -1.132E-03 -2.953E-09 -1.809E-02
    2.000E-01  1.000E+01  1.509E-03  1.325E-02 -1.714E-03  9.165E-03  1.895E-08  9.070E-04 -2.244E-02 -1.573E-03 -5.465E-09 -1.611E-02
    3.000E-01  1.000E+01  1.805E-03  1.192E-02 -2.035E-03  8.185E-03  2.754E-08  1.068E-03 -2.003E-02 -1.872E-03 -7.735E-09 -1.445E-02
    4.000E-01  1.000E+01  2.024E-03  1.092E-02 -2.273E-03  7.446E-03  3.538E-08  1.188E-03 -1.822E-02 -2.095E-03 -9.732E-09 -1.321E-02
    5.000E-01  1.000E+01  2.196E-03  1.014E-02 -2.458E-03  6.874E-03  4.278E-08  1.280E-03 -1.682E-02 -2.269E-03 -1.160E-08 -1.225E-02
    7.500E-01  1.000E+01  2.495E-03  8.816E-03 -2.777E-03  5.883E-03  5.875E-08  1.440E-03 -1.440E-02 -2.577E-03 -1.544E-08 -1.058E-02
    1.000E+00  1.000E+01  2.684E-03  7.962E-03 -2.973E-03  5.237E-03  7.212E-08  1.537E-03 -1.283E-02 -2.774E-03 -1.844E-08 -9.507E-03
