      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.250E+00  2.377E-02  2.463E-01 -2.862E-03  1.738E-01  1.408E-09  5.775E-04 -4.256E-01 -8.102E-03  2.633E-10 -3.014E-01
    1.000E-02  1.250E+00  3.430E-02  3.256E-01 -4.101E-03  2.297E-01  2.835E-09  8.228E-04 -5.627E-01 -1.156E-02  5.167E-10 -3.985E-01
    2.000E-02  1.250E+00  4.892E-02  4.075E-01 -5.822E-03  2.874E-01  5.635E-09  1.169E-03 -7.040E-01 -1.650E-02  1.049E-09 -4.987E-01
    5.000E-02  1.250E+00  7.705E-02  4.793E-01 -9.113E-03  3.378E-01  1.391E-08  1.830E-03 -8.274E-01 -2.598E-02  2.304E-09 -5.864E-01
    1.000E-01  1.250E+00  1.071E-01  4.759E-01 -1.257E-02  3.349E-01  2.849E-08  2.542E-03 -8.201E-01 -3.632E-02  1.759E-09 -5.819E-01
    2.000E-01  1.250E+00  1.460E-01  4.233E-01 -1.689E-02  2.968E-01  5.941E-08  3.470E-03 -7.268E-01 -5.016E-02 -1.747E-08 -5.169E-01
    3.000E-01  1.250E+00  1.725E-01  3.795E-01 -1.966E-02  2.652E-01  9.594E-08  4.112E-03 -6.492E-01 -6.013E-02 -7.767E-08 -4.629E-01
    4.000E-01  1.250E+00  1.923E-01  3.467E-01 -2.161E-02  2.413E-01  1.443E-07  4.607E-03 -5.906E-01 -6.813E-02 -1.990E-07 -4.223E-01
    5.000E-01  1.250E+00  2.079E-01  3.215E-01 -2.303E-02  2.228E-01  2.069E-07  5.011E-03 -5.451E-01 -7.491E-02 -3.994E-07 -3.910E-01
    7.500E-01  1.250E+00  2.358E-01  2.784E-01 -2.514E-02  1.907E-01  4.468E-07  5.787E-03 -4.657E-01 -8.886E-02 -1.363E-06 -3.371E-01
    1.000E+00  1.250E+00  2.543E-01  2.512E-01 -2.606E-02  1.696E-01  8.449E-07  6.387E-03 -4.133E-01 -1.006E-01 -3.196E-06 -3.026E-01
    2.000E+00  1.250E+00  2.932E-01  2.017E-01 -2.496E-02  1.259E-01  4.222E-06  8.323E-03 -3.024E-01 -1.429E-01 -2.361E-05 -2.363E-01
    3.000E+00  1.250E+00  3.182E-01  1.870E-01 -2.126E-02  1.047E-01  8.795E-06  1.027E-02 -2.447E-01 -1.901E-01 -7.252E-05 -2.113E-01
    6.000E+00  1.250E+00  4.191E-01  2.028E-01 -5.147E-03  7.287E-02 -3.921E-05  1.553E-02 -1.440E-01 -3.794E-01 -4.154E-04 -2.032E-01
    9.000E+00  1.250E+00  5.520E-01  2.428E-01  1.553E-02  5.400E-02 -3.273E-04  1.528E-02 -7.696E-02 -5.916E-01 -9.182E-04 -2.225E-01
    1.200E+01  1.250E+00  6.294E-01  2.621E-01  3.338E-02  3.880E-02 -8.001E-04  8.158E-03 -3.145E-02 -7.160E-01 -1.303E-03 -2.276E-01
    1.500E+01  1.250E+00  5.959E-01  2.422E-01  4.132E-02  2.634E-02 -1.171E-03 -1.366E-03 -5.986E-03 -6.944E-01 -1.429E-03 -2.030E-01
    1.800E+01  1.250E+00  4.915E-01  1.988E-01  4.037E-02  1.710E-02 -1.294E-03 -8.872E-03  5.118E-03 -5.805E-01 -1.349E-03 -1.617E-01
    2.100E+01  1.250E+00  3.777E-01  1.538E-01  3.529E-02  1.092E-02 -1.232E-03 -1.310E-02  8.551E-03 -4.502E-01 -1.174E-03 -1.211E-01
    2.400E+01  1.250E+00  2.834E-01  1.170E-01  2.943E-02  7.003E-03 -1.087E-03 -1.480E-02  8.649E-03 -3.398E-01 -9.817E-04 -8.879E-02
