      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  2.000E+00  1.295E-02  1.759E-01 -2.842E-03  1.241E-01  1.716E-09  6.884E-04 -3.039E-01 -5.818E-03 -6.292E-13 -2.152E-01
    1.000E-02  2.000E+00  1.904E-02  2.326E-01 -4.111E-03  1.640E-01  3.542E-09  9.818E-04 -4.017E-01 -8.380E-03 -7.426E-12 -2.846E-01
    2.000E-02  2.000E+00  2.746E-02  2.911E-01 -5.872E-03  2.052E-01  7.040E-09  1.396E-03 -5.026E-01 -1.202E-02  7.153E-12 -3.562E-01
    5.000E-02  2.000E+00  4.359E-02  3.426E-01 -9.242E-03  2.412E-01  1.790E-08  2.185E-03 -5.908E-01 -1.896E-02 -1.242E-10 -4.190E-01
    1.000E-01  2.000E+00  6.083E-02  3.404E-01 -1.281E-02  2.392E-01  3.533E-08  3.030E-03 -5.859E-01 -2.644E-02 -1.724E-09 -4.160E-01
    2.000E-01  2.000E+00  8.308E-02  3.031E-01 -1.733E-02  2.123E-01  7.062E-08  4.121E-03 -5.197E-01 -3.627E-02 -1.417E-08 -3.700E-01
    3.000E-01  2.000E+00  9.821E-02  2.721E-01 -2.030E-02  1.898E-01  1.062E-07  4.863E-03 -4.647E-01 -4.314E-02 -4.828E-08 -3.317E-01
    4.000E-01  2.000E+00  1.096E-01  2.487E-01 -2.245E-02  1.729E-01  1.512E-07  5.421E-03 -4.232E-01 -4.845E-02 -1.152E-07 -3.029E-01
    5.000E-01  2.000E+00  1.185E-01  2.308E-01 -2.407E-02  1.598E-01  1.986E-07  5.862E-03 -3.911E-01 -5.279E-02 -2.243E-07 -2.807E-01
    7.500E-01  2.000E+00  1.343E-01  2.001E-01 -2.669E-02  1.372E-01  3.687E-07  6.657E-03 -3.353E-01 -6.109E-02 -7.511E-07 -2.425E-01
    1.000E+00  2.000E+00  1.446E-01  1.806E-01 -2.810E-02  1.224E-01  6.263E-07  7.200E-03 -2.989E-01 -6.732E-02 -1.763E-06 -2.179E-01
    2.000E+00  2.000E+00  1.641E-01  1.441E-01 -2.896E-02  9.256E-02  3.005E-06  8.477E-03 -2.238E-01 -8.535E-02 -1.346E-05 -1.704E-01
    3.000E+00  2.000E+00  1.728E-01  1.316E-01 -2.734E-02  7.872E-02  7.826E-06  9.454E-03 -1.871E-01 -1.022E-01 -4.310E-05 -1.517E-01
    6.000E+00  2.000E+00  2.009E-01  1.349E-01 -2.006E-02  6.022E-02  2.089E-05  1.280E-02 -1.291E-01 -1.717E-01 -2.862E-04 -1.419E-01
    9.000E+00  2.000E+00  2.527E-01  1.646E-01 -1.101E-02  5.152E-02 -4.615E-05  1.576E-02 -9.114E-02 -2.763E-01 -7.664E-04 -1.590E-01
    1.200E+01  2.000E+00  3.287E-01  2.085E-01  4.154E-04  4.550E-02 -3.051E-04  1.649E-02 -5.929E-02 -4.105E-01 -1.376E-03 -1.894E-01
    1.500E+01  2.000E+00  4.133E-01  2.553E-01  1.327E-02  4.005E-02 -7.897E-04  1.397E-02 -3.228E-02 -5.504E-01 -1.939E-03 -2.227E-01
    1.800E+01  2.000E+00  4.757E-01  2.878E-01  2.467E-02  3.415E-02 -1.385E-03  8.463E-03 -1.129E-02 -6.528E-01 -2.299E-03 -2.445E-01
    2.100E+01  2.000E+00  4.877E-01  2.917E-01  3.160E-02  2.771E-02 -1.879E-03  1.729E-03  2.730E-03 -6.796E-01 -2.392E-03 -2.431E-01
    2.400E+01  2.000E+00  4.484E-01  2.674E-01  3.330E-02  2.133E-02 -2.129E-03 -4.307E-03  1.029E-02 -6.310E-01 -2.260E-03 -2.190E-01
    2.700E+01  2.000E+00  3.808E-01  2.279E-01  3.128E-02  1.578E-02 -2.135E-03 -8.588E-03  1.324E-02 -5.398E-01 -1.999E-03 -1.832E-01
