      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  7.500E+00  3.800E-04  1.907E-02 -4.356E-04  1.342E-02  7.036E-10  2.677E-04 -3.286E-02 -4.587E-04 -3.505E-10 -2.332E-02
    1.000E-02  7.500E+00  7.113E-04  2.522E-02 -7.240E-04  1.774E-02  1.698E-09  3.808E-04 -4.344E-02 -7.582E-04 -6.628E-10 -3.083E-02
    2.000E-02  7.500E+00  1.170E-03  3.158E-02 -1.112E-03  2.220E-02  3.741E-09  5.386E-04 -5.436E-02 -1.161E-03 -1.276E-09 -3.860E-02
    5.000E-02  7.500E+00  2.039E-03  3.719E-02 -1.842E-03  2.609E-02  9.841E-09  8.480E-04 -6.388E-02 -1.930E-03 -3.059E-09 -4.543E-02
    1.000E-01  7.500E+00  2.949E-03  3.699E-02 -2.610E-03  2.586E-02  1.976E-08  1.176E-03 -6.332E-02 -2.736E-03 -5.923E-09 -4.513E-02
    2.000E-01  7.500E+00  4.111E-03  3.300E-02 -3.590E-03  2.293E-02  3.854E-08  1.596E-03 -5.613E-02 -3.771E-03 -1.123E-08 -4.018E-02
    3.000E-01  7.500E+00  4.894E-03  2.966E-02 -4.248E-03  2.049E-02  5.564E-08  1.880E-03 -5.015E-02 -4.474E-03 -1.601E-08 -3.604E-02
    4.000E-01  7.500E+00  5.479E-03  2.715E-02 -4.734E-03  1.865E-02  7.147E-08  2.089E-03 -4.565E-02 -5.001E-03 -2.033E-08 -3.293E-02
    5.000E-01  7.500E+00  5.936E-03  2.522E-02 -5.112E-03  1.723E-02  8.610E-08  2.252E-03 -4.217E-02 -5.415E-03 -2.431E-08 -3.053E-02
    7.500E-01  7.500E+00  6.736E-03  2.189E-02 -5.759E-03  1.476E-02  1.183E-07  2.532E-03 -3.614E-02 -6.149E-03 -3.267E-08 -2.638E-02
    1.000E+00  7.500E+00  7.243E-03  1.975E-02 -6.155E-03  1.316E-02  1.450E-07  2.702E-03 -3.222E-02 -6.625E-03 -3.932E-08 -2.369E-02
    2.000E+00  7.500E+00  8.078E-03  1.558E-02 -6.711E-03  9.923E-03  2.181E-07  2.943E-03 -2.431E-02 -7.497E-03 -5.408E-08 -1.835E-02
    3.000E+00  7.500E+00  8.258E-03  1.388E-02 -6.709E-03  8.425E-03  2.611E-07  2.944E-03 -2.066E-02 -7.829E-03 -5.722E-08 -1.602E-02
    5.000E+00  7.500E+00  8.252E-03  1.269E-02 -6.391E-03  6.877E-03  3.130E-07  2.815E-03 -1.688E-02 -8.283E-03 -4.424E-08 -1.396E-02
    7.000E+00  7.500E+00  8.250E-03  1.269E-02 -6.055E-03  5.999E-03  3.563E-07  2.683E-03 -1.472E-02 -8.887E-03 -1.948E-08 -1.322E-02
    1.000E+01  7.500E+00  8.474E-03  1.371E-02 -5.656E-03  5.118E-03  4.377E-07  2.526E-03 -1.254E-02 -1.026E-02  1.847E-08 -1.312E-02
    1.500E+01  7.500E+00  9.512E-03  1.697E-02 -5.188E-03  4.107E-03  6.405E-07  2.337E-03 -9.961E-03 -1.387E-02 -1.340E-08 -1.441E-02
    2.000E+01  7.500E+00  1.140E-02  2.170E-02 -4.794E-03  3.372E-03  8.521E-07  2.147E-03 -7.896E-03 -1.922E-02 -4.296E-07 -1.699E-02
    2.500E+01  7.500E+00  1.422E-02  2.791E-02 -4.345E-03  2.896E-03  7.929E-07  1.898E-03 -6.086E-03 -2.652E-02 -1.753E-06 -2.091E-02
    3.000E+01  7.500E+00  1.813E-02  3.587E-02 -3.766E-03  2.732E-03 -1.510E-07  1.586E-03 -4.433E-03 -3.615E-02 -4.780E-06 -2.646E-02
    3.500E+01  7.500E+00  2.336E-02  4.609E-02 -3.013E-03  2.957E-03 -3.115E-06  1.231E-03 -2.899E-03 -4.870E-02 -1.056E-05 -3.412E-02
    4.000E+01  7.500E+00  3.022E-02  5.926E-02 -2.062E-03  3.643E-03 -9.925E-06  8.656E-04 -1.475E-03 -6.494E-02 -2.026E-05 -4.450E-02
    4.500E+01  7.500E+00  3.908E-02  7.619E-02 -9.064E-04  4.847E-03 -2.312E-05  5.344E-04 -1.599E-04 -8.586E-02 -3.497E-05 -5.830E-02
    5.000E+01  7.500E+00  5.028E-02  9.768E-02  4.400E-04  6.592E-03 -4.570E-05  2.801E-04  1.045E-03 -1.124E-01 -5.535E-05 -7.622E-02
    5.500E+01  7.500E+00  6.390E-02  1.241E-01  1.935E-03  8.830E-03 -8.028E-05  1.296E-04  2.135E-03 -1.450E-01 -8.120E-05 -9.850E-02
    6.000E+01  7.500E+00  7.935E-02  1.543E-01  3.487E-03  1.138E-02 -1.274E-04  8.016E-05  3.102E-03 -1.823E-01 -1.109E-04 -1.242E-01
    6.500E+01  7.500E+00  9.464E-02  1.848E-01  4.930E-03  1.386E-02 -1.833E-04  9.084E-05  3.931E-03 -2.199E-01 -1.410E-04 -1.501E-01
    7.000E+01  7.500E+00  1.059E-01  2.089E-01  6.033E-03  1.573E-02 -2.383E-04  7.962E-05  4.594E-03 -2.494E-01 -1.663E-04 -1.706E-01
    7.500E+01  7.500E+00  1.134E-01  2.192E-01  6.530E-03  1.645E-02 -2.795E-04  1.074E-04  5.047E-03 -2.633E-01 -1.816E-04 -1.792E-01
    8.000E+01  7.500E+00  1.083E-01  2.126E-01  6.460E-03  1.584E-02 -2.977E-04 -8.137E-05  5.232E-03 -2.549E-01 -1.843E-04 -1.733E-01
    8.500E+01  7.500E+00  9.721E-02  1.923E-01  5.901E-03  1.423E-02 -2.922E-04 -2.897E-04  5.204E-03 -2.300E-01 -1.757E-04 -1.558E-01
    9.000E+01  7.500E+00  8.294E-02  1.654E-01  5.105E-03  1.211E-02 -2.697E-04 -5.081E-04  4.980E-03 -1.969E-01 -1.596E-04 -1.325E-01
    1.000E+02  7.500E+00  5.576E-02  1.131E-01  3.522E-03  8.012E-03 -2.056E-04 -8.181E-04  4.219E-03 -1.326E-01 -1.209E-04 -8.755E-02
    1.050E+02  7.500E+00  4.513E-02  9.249E-02  2.886E-03  6.362E-03 -1.746E-04 -8.994E-04  3.795E-03 -1.072E-01 -1.028E-04 -6.977E-02
    1.100E+02  7.500E+00  3.660E-02  7.582E-02  2.367E-03  5.017E-03 -1.471E-04 -9.342E-04  3.385E-03 -8.662E-02 -8.699E-05 -5.543E-02
    1.150E+02  7.500E+00  2.985E-02  6.259E-02  1.950E-03  3.942E-03 -1.236E-04 -9.326E-04  3.006E-03 -7.028E-02 -7.340E-05 -4.404E-02
    1.200E+02  7.500E+00  2.454E-02  5.214E-02  1.617E-03  3.094E-03 -1.039E-04 -9.045E-04  2.650E-03 -5.735E-02 -6.193E-05 -3.506E-02
    1.250E+02  7.500E+00  2.035E-02  4.389E-02  1.351E-03  2.421E-03 -8.749E-05 -8.581E-04  2.344E-03 -4.711E-02 -5.234E-05 -2.797E-02
    1.300E+02  7.500E+00  1.702E-02  3.734E-02  1.136E-03  1.891E-03 -7.396E-05 -7.999E-04  2.072E-03 -3.896E-02 -4.435E-05 -2.235E-02
    1.350E+02  7.500E+00  1.437E-02  3.212E-02  9.631E-04  1.472E-03 -6.278E-05 -7.345E-04  1.833E-03 -3.244E-02 -3.771E-05 -1.788E-02
    1.400E+02  7.500E+00  1.223E-02  2.794E-02  8.218E-04  1.141E-03 -5.354E-05 -6.654E-04  1.622E-03 -2.717E-02 -3.220E-05 -1.429E-02
    1.450E+02  7.500E+00  1.049E-02  2.456E-02  7.057E-04  8.796E-04 -4.586E-05 -5.949E-04  1.438E-03 -2.290E-02 -2.761E-05 -1.139E-02
    1.500E+02  7.500E+00  9.070E-03  2.181E-02  6.096E-04  6.721E-04 -3.946E-05 -5.246E-04  1.276E-03 -1.940E-02 -2.377E-05 -9.040E-03
    1.550E+02  7.500E+00  7.898E-03  1.958E-02  5.294E-04  5.075E-04 -3.409E-05 -4.558E-04  1.135E-03 -1.651E-02 -2.054E-05 -7.111E-03
    1.600E+02  7.500E+00  6.922E-03  1.774E-02  4.619E-04  3.767E-04 -2.957E-05 -3.890E-04  1.012E-03 -1.412E-02 -1.781E-05 -5.519E-03
    1.700E+02  7.500E+00  5.416E-03  1.498E-02  3.563E-04  1.897E-04 -2.251E-05 -2.635E-04  8.081E-04 -1.044E-02 -1.355E-05 -3.088E-03
    1.800E+02  7.500E+00  4.331E-03  1.309E-02  2.788E-04  7.067E-05 -1.740E-05 -1.497E-04  6.491E-04 -7.819E-03 -1.047E-05 -1.357E-03
    1.900E+02  7.500E+00  3.530E-03  1.181E-02  2.206E-04 -6.939E-06 -1.364E-05 -4.727E-05  5.228E-04 -5.907E-03 -8.225E-06 -8.200E-05
    2.000E+02  7.500E+00  2.925E-03  1.096E-02  1.761E-04 -6.072E-05 -1.084E-05  4.473E-05  4.204E-04 -4.489E-03 -6.573E-06  8.893E-04
