      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  5.000E-01  4.091E-02  3.119E-01 -1.123E-03  2.203E-01  1.021E-09  2.079E-04 -5.397E-01 -8.560E-03  3.350E-10 -3.819E-01
    1.000E-02  5.000E-01  5.809E-02  4.123E-01 -1.596E-03  2.912E-01  2.035E-09  2.953E-04 -7.133E-01 -1.216E-02  6.559E-10 -5.048E-01
    2.000E-02  5.000E-01  8.211E-02  5.157E-01 -2.248E-03  3.642E-01  4.094E-09  4.186E-04 -8.920E-01 -1.727E-02  1.362E-09 -6.313E-01
    5.000E-02  5.000E-01  1.286E-01  6.054E-01 -3.467E-03  4.272E-01  9.904E-09  6.626E-04 -1.046E+00 -2.766E-02  3.445E-09 -7.410E-01
    1.000E-01  5.000E-01  1.784E-01  5.991E-01 -4.672E-03  4.221E-01  1.906E-08  9.347E-04 -1.034E+00 -3.969E-02  7.129E-09 -7.328E-01
    2.000E-01  5.000E-01  2.430E-01  5.294E-01 -5.976E-03  3.717E-01  3.461E-08  1.323E-03 -9.100E-01 -5.781E-02  1.390E-08 -6.468E-01
    3.000E-01  5.000E-01  2.874E-01  4.718E-01 -6.600E-03  3.297E-01  5.419E-08  1.635E-03 -8.068E-01 -7.305E-02  2.156E-08 -5.755E-01
    4.000E-01  5.000E-01  3.213E-01  4.286E-01 -6.848E-03  2.977E-01  6.495E-08  1.919E-03 -7.281E-01 -8.711E-02  3.205E-08 -5.216E-01
    5.000E-01  5.000E-01  3.487E-01  3.954E-01 -6.849E-03  2.728E-01  8.493E-08  2.192E-03 -6.664E-01 -1.006E-01  4.234E-08 -4.800E-01
    7.500E-01  5.000E-01  4.006E-01  3.385E-01 -6.160E-03  2.284E-01  1.135E-07  2.881E-03 -5.563E-01 -1.338E-01  7.631E-08 -4.077E-01
    1.000E+00  5.000E-01  4.397E-01  3.026E-01 -4.846E-03  1.985E-01  1.421E-07  3.610E-03 -4.812E-01 -1.674E-01  1.208E-07 -3.608E-01
    2.000E+00  5.000E-01  5.572E-01  2.371E-01  3.570E-03  1.321E-01  2.228E-07  6.717E-03 -3.100E-01 -3.069E-01  3.559E-07 -2.677E-01
    3.000E+00  5.000E-01  6.557E-01  2.137E-01  1.446E-02  9.641E-02  2.518E-07  8.938E-03 -2.136E-01 -4.382E-01  5.354E-07 -2.266E-01
    6.000E+00  5.000E-01  7.465E-01  1.721E-01  4.103E-02  4.226E-02  6.079E-09  4.237E-03 -6.912E-02 -5.967E-01  1.309E-07 -1.584E-01
    9.000E+00  5.000E-01  5.698E-01  1.206E-01  4.427E-02  1.975E-02 -7.270E-07 -6.302E-03 -2.129E-02 -4.730E-01 -6.999E-07 -1.019E-01
    1.200E+01  5.000E-01  3.804E-01  7.994E-02  3.708E-02  9.927E-03 -1.090E-06 -1.236E-02 -7.028E-03 -3.202E-01 -9.465E-07 -6.267E-02
    1.500E+01  5.000E-01  2.521E-01  5.424E-02  2.907E-02  5.353E-03 -9.852E-07 -1.435E-02 -2.949E-03 -2.128E-01 -7.502E-07 -3.904E-02
    1.800E+01  5.000E-01  1.720E-01  3.856E-02  2.256E-02  3.024E-03 -6.836E-07 -1.431E-02 -1.872E-03 -1.445E-01 -4.475E-07 -2.503E-02
    2.100E+01  5.000E-01  1.216E-01  2.877E-02  1.764E-02  1.744E-03 -3.767E-07 -1.340E-02 -1.670E-03 -1.012E-01 -2.086E-07 -1.650E-02
    2.400E+01  5.000E-01  8.887E-02  2.242E-02  1.395E-02  9.935E-04 -1.443E-07 -1.220E-02 -1.705E-03 -7.297E-02 -7.163E-08 -1.111E-02
    2.700E+01  5.000E-01  6.688E-02  1.816E-02  1.118E-02  5.313E-04 -5.849E-10 -1.098E-02 -1.777E-03 -5.397E-02 -1.707E-08 -7.577E-03
    3.000E+01  5.000E-01  5.161E-02  1.519E-02  9.077E-03  2.350E-04  6.913E-08 -9.838E-03 -1.833E-03 -4.080E-02 -1.369E-08 -5.190E-03
    3.300E+01  5.000E-01  4.069E-02  1.305E-02  7.454E-03  3.963E-05  8.647E-08 -8.805E-03 -1.861E-03 -3.143E-02 -3.343E-08 -3.531E-03
    3.600E+01  5.000E-01  3.268E-02  1.148E-02  6.187E-03 -9.179E-05  7.363E-08 -7.890E-03 -1.862E-03 -2.460E-02 -5.722E-08 -2.352E-03
    3.900E+01  5.000E-01  2.667E-02  1.028E-02  5.184E-03 -1.811E-04  4.841E-08 -7.085E-03 -1.844E-03 -1.951E-02 -7.577E-08 -1.496E-03
    4.200E+01  5.000E-01  2.208E-02  9.364E-03  4.381E-03 -2.420E-04  2.198E-08 -6.378E-03 -1.812E-03 -1.565E-02 -8.442E-08 -8.646E-04
