      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.000E+01  1.654E-05  4.569E-07  1.132E-05 -1.056E-07 -3.817E-12  3.870E-06  1.136E-07  5.036E-06 -5.524E-11 -3.121E-07
   1.0000000E-02  3.000E+01  1.153E-05  6.368E-07  7.775E-06 -1.551E-07 -7.747E-11  5.100E-06  1.747E-07  3.711E-06 -1.284E-12 -4.301E-07
   2.0000000E-02  3.000E+01  1.023E-05  8.788E-07  4.429E-06 -2.330E-07 -2.369E-10  6.878E-06  2.795E-07  2.384E-06  1.264E-10 -5.815E-07
   5.0000000E-02  3.000E+01  1.201E-05  1.297E-06 -2.852E-07 -4.043E-07 -7.354E-10  1.031E-05  5.191E-07  4.905E-07  5.455E-10 -8.190E-07
   1.0000000E-01  3.000E+01  1.534E-05  1.738E-06 -4.376E-06 -6.200E-07 -1.557E-09  1.408E-05  8.427E-07 -1.133E-06  1.253E-09 -1.043E-06
   2.0000000E-01  3.000E+01  2.015E-05  2.314E-06 -9.119E-06 -9.296E-07 -3.118E-09  1.896E-05  1.292E-06 -2.994E-06  2.613E-09 -1.302E-06
   3.0000000E-01  3.000E+01  2.351E-05  2.730E-06 -1.217E-05 -1.162E-06 -4.560E-09  2.227E-05  1.601E-06 -4.179E-06  3.879E-09 -1.465E-06
   4.0000000E-01  3.000E+01  2.604E-05  3.067E-06 -1.441E-05 -1.356E-06 -5.893E-09  2.473E-05  1.831E-06 -5.039E-06  5.054E-09 -1.578E-06
   5.0000000E-01  3.000E+01  2.801E-05  3.355E-06 -1.614E-05 -1.524E-06 -7.126E-09  2.665E-05  2.011E-06 -5.701E-06  6.145E-09 -1.659E-06
   7.5000000E-01  3.000E+01  3.143E-05  3.956E-06 -1.915E-05 -1.889E-06 -9.837E-09  2.996E-05  2.323E-06 -6.833E-06  8.557E-09 -1.771E-06
   1.0000000E+00  3.000E+01  3.355E-05  4.465E-06 -2.105E-05 -2.214E-06 -1.211E-08  3.201E-05  2.518E-06 -7.527E-06  1.060E-08 -1.800E-06
   2.0000000E+00  3.000E+01  3.666E-05  6.304E-06 -2.421E-05 -3.475E-06 -1.835E-08  3.502E-05  2.835E-06 -8.524E-06  1.632E-08 -1.523E-06
   3.0000000E+00  3.000E+01  3.681E-05  8.292E-06 -2.487E-05 -4.897E-06 -2.195E-08  3.514E-05  2.900E-06 -8.500E-06  1.981E-08 -9.509E-07
   5.0000000E+00  3.000E+01  3.540E-05  1.319E-05 -2.464E-05 -8.397E-06 -2.544E-08  3.362E-05  2.912E-06 -7.745E-06  2.373E-08  5.941E-07
