      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    2.500E+01  3.500E+00  2.142E-01  2.121E-01  4.794E-03  2.540E-02 -1.051E-03  1.001E-02 -7.454E-03 -3.591E-01 -2.945E-03 -1.782E-01
    3.000E+01  3.500E+00  2.774E-01  2.715E-01  1.345E-02  2.535E-02 -1.965E-03  6.450E-03  3.696E-03 -4.766E-01 -3.323E-03 -2.253E-01
    3.500E+01  3.500E+00  3.066E-01  2.987E-01  1.904E-02  2.337E-02 -2.703E-03  1.774E-03  1.084E-02 -5.335E-01 -3.200E-03 -2.454E-01
    4.000E+01  3.500E+00  2.842E-01  2.778E-01  1.996E-02  1.925E-02 -2.951E-03 -2.463E-03  1.372E-02 -4.986E-01 -2.711E-03 -2.254E-01
    4.500E+01  3.500E+00  2.305E-01  2.276E-01  1.765E-02  1.442E-02 -2.760E-03 -5.234E-03  1.360E-02 -4.070E-01 -2.101E-03 -1.813E-01
    5.000E+01  3.500E+00  1.743E-01  1.745E-01  1.435E-02  1.025E-02 -2.363E-03 -6.554E-03  1.208E-02 -3.092E-01 -1.545E-03 -1.356E-01
    5.500E+01  3.500E+00  1.287E-01  1.312E-01  1.132E-02  7.157E-03 -1.940E-03 -6.901E-03  1.022E-02 -2.288E-01 -1.103E-03 -9.843E-02
    6.000E+01  3.500E+00  9.520E-02  9.905E-02  8.891E-03  4.996E-03 -1.566E-03 -6.717E-03  8.460E-03 -1.690E-01 -7.759E-04 -7.102E-02
    6.500E+01  3.500E+00  7.134E-02  7.597E-02  7.037E-03  3.512E-03 -1.260E-03 -6.285E-03  6.956E-03 -1.261E-01 -5.399E-04 -5.143E-02
    7.000E+01  3.500E+00  5.438E-02  5.947E-02  5.636E-03  2.491E-03 -1.017E-03 -5.758E-03  5.717E-03 -9.526E-02 -3.721E-04 -3.748E-02
    7.500E+01  3.500E+00  4.221E-02  4.757E-02  4.573E-03  1.781E-03 -8.263E-04 -5.216E-03  4.713E-03 -7.300E-02 -2.535E-04 -2.747E-02
    8.000E+01  3.500E+00  3.333E-02  3.886E-02  3.759E-03  1.268E-03 -6.762E-04 -4.711E-03  3.887E-03 -5.668E-02 -1.697E-04 -2.019E-02
    8.500E+01  3.500E+00  2.676E-02  3.241E-02  3.127E-03  9.134E-04 -5.577E-04 -4.231E-03  3.232E-03 -4.455E-02 -1.109E-04 -1.482E-02
    9.000E+01  3.500E+00  2.180E-02  2.756E-02  2.630E-03  6.611E-04 -4.634E-04 -3.795E-03  2.700E-03 -3.540E-02 -6.961E-05 -1.082E-02
    1.000E+02  3.500E+00  1.505E-02  2.099E-02  1.915E-03  3.464E-04 -3.269E-04 -3.056E-03  1.905E-03 -2.298E-02 -2.159E-05 -5.459E-03
    1.050E+02  3.500E+00  1.273E-02  1.876E-02  1.656E-03  2.521E-04 -2.773E-04 -2.745E-03  1.608E-03 -1.873E-02 -8.640E-06 -3.654E-03
    1.100E+02  3.500E+00  1.087E-02  1.700E-02  1.442E-03  1.854E-04 -2.366E-04 -2.467E-03  1.361E-03 -1.536E-02 -3.372E-07 -2.239E-03
    1.150E+02  3.500E+00  9.367E-03  1.559E-02  1.264E-03  1.393E-04 -2.030E-04 -2.219E-03  1.153E-03 -1.266E-02  4.660E-06 -1.117E-03
    1.200E+02  3.500E+00  8.141E-03  1.447E-02  1.115E-03  1.103E-04 -1.750E-04 -1.997E-03  9.772E-04 -1.049E-02  7.315E-06 -2.169E-04
