      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  3.000E+00  6.088E-03  1.113E-01 -2.227E-03  7.845E-02  1.726E-09  6.627E-04 -1.922E-01 -3.568E-03 -2.787E-10 -1.362E-01
    1.000E-02  3.000E+00  9.263E-03  1.472E-01 -3.277E-03  1.037E-01  3.610E-09  9.465E-04 -2.540E-01 -5.226E-03 -5.444E-10 -1.801E-01
    2.000E-02  3.000E+00  1.361E-02  1.842E-01 -4.726E-03  1.298E-01  7.340E-09  1.347E-03 -3.179E-01 -7.570E-03 -1.098E-09 -2.254E-01
    5.000E-02  3.000E+00  2.190E-02  2.169E-01 -7.494E-03  1.526E-01  1.856E-08  2.109E-03 -3.736E-01 -1.201E-02 -2.788E-09 -2.651E-01
    1.000E-01  3.000E+00  3.073E-02  2.155E-01 -1.043E-02  1.513E-01  3.690E-08  2.924E-03 -3.705E-01 -1.677E-02 -6.114E-09 -2.633E-01
    2.000E-01  3.000E+00  4.211E-02  1.920E-01 -1.417E-02  1.342E-01  7.217E-08  3.973E-03 -3.287E-01 -2.296E-02 -1.706E-08 -2.343E-01
    3.000E-01  3.000E+00  4.984E-02  1.724E-01 -1.666E-02  1.200E-01  1.071E-07  4.682E-03 -2.939E-01 -2.723E-02 -3.815E-08 -2.101E-01
    4.000E-01  3.000E+00  5.563E-02  1.577E-01 -1.848E-02  1.094E-01  1.420E-07  5.210E-03 -2.677E-01 -3.048E-02 -7.474E-08 -1.919E-01
    5.000E-01  3.000E+00  6.018E-02  1.464E-01 -1.987E-02  1.011E-01  1.822E-07  5.624E-03 -2.474E-01 -3.309E-02 -1.330E-07 -1.779E-01
    7.500E-01  3.000E+00  6.822E-02  1.270E-01 -2.220E-02  8.683E-02  2.993E-07  6.348E-03 -2.123E-01 -3.789E-02 -4.034E-07 -1.537E-01
    1.000E+00  3.000E+00  7.341E-02  1.145E-01 -2.354E-02  7.755E-02  4.600E-07  6.812E-03 -1.895E-01 -4.126E-02 -9.181E-07 -1.381E-01
