      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
   4.0000000E+01  2.600E+01  7.928E-05  3.853E-04 -6.859E-05 -2.367E-04  1.201E-07  2.190E-05 -3.175E-06 -9.042E-05 -1.114E-07  5.599E-05
   4.5000000E+01  2.600E+01  8.865E-05  4.500E-04 -7.136E-05 -2.704E-04  1.569E-07  1.479E-05 -4.879E-06 -1.161E-04 -1.808E-07  5.932E-05
   5.0000000E+01  2.600E+01  9.932E-05  5.171E-04 -7.396E-05 -3.022E-04  1.941E-07  7.219E-06 -6.958E-06 -1.458E-04 -2.747E-07  5.906E-05
   5.5000000E+01  2.600E+01  1.112E-04  5.872E-04 -7.617E-05 -3.316E-04  2.309E-07 -7.382E-07 -9.386E-06 -1.796E-04 -4.004E-07  5.456E-05
   6.0000000E+01  2.600E+01  1.243E-04  6.608E-04 -7.747E-05 -3.585E-04  2.663E-07 -8.969E-06 -1.214E-05 -2.169E-04 -5.666E-07  4.515E-05
   6.5000000E+01  2.600E+01  1.381E-04  7.388E-04 -7.607E-05 -3.827E-04  2.995E-07 -1.724E-05 -1.521E-05 -2.565E-04 -7.833E-07  3.014E-05
   7.0000000E+01  2.600E+01  1.555E-04  8.220E-04 -5.693E-05 -4.042E-04  3.333E-07 -2.407E-05 -1.856E-05 -2.870E-04 -1.064E-06  8.745E-06
   7.5000000E+01  2.600E+01  2.249E-04  9.116E-04 -1.384E-04 -4.228E-04  3.278E-07 -4.080E-05 -2.218E-05 -4.039E-04 -1.396E-06 -1.989E-05
   8.0000000E+01  2.600E+01  2.076E-04  1.009E-03 -1.124E-04 -4.384E-04  3.470E-07 -4.710E-05 -2.580E-05 -4.382E-04 -1.836E-06 -5.687E-05
   8.5000000E+01  2.600E+01  2.252E-04  1.115E-03 -1.105E-04 -4.511E-04  3.443E-07 -5.590E-05 -2.982E-05 -4.988E-04 -2.368E-06 -1.030E-04
   9.0000000E+01  2.600E+01  2.475E-04  1.232E-03 -1.116E-04 -4.607E-04  3.215E-07 -6.509E-05 -3.405E-05 -5.688E-04 -3.008E-06 -1.598E-04
   1.0000000E+02  2.600E+01  3.008E-04  1.505E-03 -1.160E-04 -4.698E-04  1.909E-07 -8.362E-05 -4.287E-05 -7.348E-04 -4.660E-06 -3.108E-04
   1.0500000E+02  2.600E+01  3.318E-04  1.666E-03 -1.183E-04 -4.695E-04  6.649E-08 -9.296E-05 -4.743E-05 -8.326E-04 -5.690E-06 -4.088E-04
   1.1000000E+02  2.600E+01  3.660E-04  1.846E-03 -1.205E-04 -4.655E-04 -1.106E-07 -1.023E-04 -5.197E-05 -9.420E-04 -6.870E-06 -5.245E-04
   1.1500000E+02  2.600E+01  4.038E-04  2.049E-03 -1.223E-04 -4.577E-04 -3.523E-07 -1.115E-04 -5.647E-05 -1.065E-03 -8.206E-06 -6.606E-04
   1.2000000E+02  2.600E+01  4.456E-04  2.278E-03 -1.238E-04 -4.455E-04 -6.721E-07 -1.206E-04 -6.152E-05 -1.203E-03 -9.703E-06 -8.206E-04
   1.2500000E+02  2.600E+01  4.921E-04  2.537E-03 -1.247E-04 -4.289E-04 -1.086E-06 -1.296E-04 -6.582E-05 -1.358E-03 -1.136E-05 -1.007E-03
   1.3000000E+02  2.600E+01  5.440E-04  2.830E-03 -1.249E-04 -4.075E-04 -1.612E-06 -1.384E-04 -6.994E-05 -1.535E-03 -1.319E-05 -1.224E-03
   1.3500000E+02  2.600E+01  6.020E-04  3.164E-03 -1.244E-04 -3.805E-04 -2.272E-06 -1.470E-04 -7.383E-05 -1.735E-03 -1.517E-05 -1.477E-03
   1.4000000E+02  2.600E+01  6.672E-04  3.544E-03 -1.230E-04 -3.477E-04 -3.087E-06 -1.553E-04 -7.743E-05 -1.963E-03 -1.731E-05 -1.771E-03
   1.4500000E+02  2.600E+01  7.406E-04  3.979E-03 -1.205E-04 -3.082E-04 -4.083E-06 -1.632E-04 -8.066E-05 -2.223E-03 -1.959E-05 -2.113E-03
   1.5000000E+02  2.600E+01  8.236E-04  4.476E-03 -1.169E-04 -2.614E-04 -5.285E-06 -1.707E-04 -8.338E-05 -2.521E-03 -2.200E-05 -2.510E-03
   1.5500000E+02  2.600E+01  9.177E-04  5.046E-03 -1.118E-04 -2.066E-04 -6.721E-06 -1.776E-04 -8.550E-05 -2.862E-03 -2.455E-05 -2.970E-03
   1.6000000E+02  2.600E+01  1.025E-03  5.700E-03 -1.052E-04 -1.428E-04 -8.418E-06 -1.839E-04 -8.691E-05 -3.255E-03 -2.720E-05 -3.505E-03
   1.7000000E+02  2.600E+01  1.286E-03  7.317E-03 -8.658E-05  1.583E-05 -1.272E-05 -1.938E-04 -8.736E-05 -4.229E-03 -3.276E-05 -4.845E-03
   1.8000000E+02  2.600E+01  1.628E-03  9.460E-03 -5.938E-05  2.231E-04 -1.844E-05 -1.994E-04 -8.450E-05 -5.524E-03 -3.853E-05 -6.643E-03
   1.9000000E+02  2.600E+01  2.076E-03  1.229E-02 -2.199E-05  4.875E-04 -2.579E-05 -1.992E-04 -7.788E-05 -7.242E-03 -4.427E-05 -9.040E-03
   2.0000000E+02  2.600E+01  2.654E-03  1.598E-02  2.686E-05  8.149E-04 -3.487E-05 -1.918E-04 -6.607E-05 -9.489E-03 -4.974E-05 -1.218E-02
