      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  4.000E+01  7.207E-06  8.931E-06  4.677E-06  6.234E-06  4.871E-11  1.081E-06 -1.535E-05  1.447E-06 -1.448E-11 -1.089E-05
   1.0000000E-02  4.000E+01  5.102E-06  1.181E-05  3.608E-06  8.238E-06  2.650E-11  1.278E-06 -2.030E-05  1.284E-06  2.339E-11 -1.440E-05
   2.0000000E-02  4.000E+01  4.354E-06  1.479E-05  2.804E-06  1.030E-05 -3.090E-11  1.593E-06 -2.539E-05  1.174E-06  1.084E-10 -1.802E-05
   5.0000000E-02  4.000E+01  4.618E-06  1.742E-05  1.944E-06  1.207E-05 -2.284E-10  2.192E-06 -2.983E-05  1.094E-06  3.802E-10 -2.119E-05
   1.0000000E-01  4.000E+01  5.507E-06  1.733E-05  1.373E-06  1.191E-05 -5.669E-10  2.904E-06 -2.953E-05  1.119E-06  8.328E-10 -2.102E-05
   2.0000000E-01  4.000E+01  6.893E-06  1.547E-05  8.232E-07  1.046E-05 -1.222E-09  3.837E-06 -2.613E-05  1.204E-06  1.697E-09 -1.865E-05
   3.0000000E-01  4.000E+01  7.887E-06  1.392E-05  5.042E-07  9.258E-06 -1.833E-09  4.474E-06 -2.329E-05  1.279E-06  2.499E-09 -1.668E-05
   4.0000000E-01  4.000E+01  8.640E-06  1.275E-05  2.798E-07  8.347E-06 -2.400E-09  4.949E-06 -2.116E-05  1.340E-06  3.243E-09 -1.519E-05
   5.0000000E-01  4.000E+01  9.232E-06  1.186E-05  1.085E-07  7.636E-06 -2.925E-09  5.320E-06 -1.951E-05  1.391E-06  3.932E-09 -1.403E-05
   7.5000000E-01  4.000E+01  1.026E-05  1.034E-05 -1.905E-07  6.382E-06 -4.082E-09  5.962E-06 -1.663E-05  1.487E-06  5.452E-09 -1.201E-05
   1.0000000E+00  4.000E+01  1.089E-05  9.375E-06 -3.869E-07  5.540E-06 -5.054E-09  6.360E-06 -1.475E-05  1.554E-06  6.735E-09 -1.068E-05
   2.0000000E+00  4.000E+01  1.180E-05  7.659E-06 -7.739E-07  3.658E-06 -7.720E-09  6.949E-06 -1.092E-05  1.708E-06  1.031E-08 -7.879E-06
   3.0000000E+00  4.000E+01  1.182E-05  7.198E-06 -9.346E-07  2.553E-06 -9.258E-09  6.980E-06 -9.127E-06  1.816E-06  1.247E-08 -6.450E-06
   5.0000000E+00  4.000E+01  1.133E-05  7.555E-06 -1.091E-06  8.579E-07 -1.077E-08  6.704E-06 -7.270E-06  2.050E-06  1.483E-08 -4.699E-06
   7.0000000E+00  4.000E+01  1.081E-05  8.730E-06 -1.201E-06 -7.284E-07 -1.125E-08  6.374E-06 -6.242E-06  2.339E-06  1.595E-08 -3.417E-06
   1.0000000E+01  4.000E+01  1.022E-05  1.138E-05 -1.369E-06 -3.273E-06 -1.098E-08  5.901E-06 -5.233E-06  2.905E-06  1.648E-08 -1.793E-06
   1.5000000E+01  4.000E+01  9.665E-06  1.728E-05 -1.698E-06 -8.009E-06 -8.894E-09  5.287E-06 -4.241E-06  3.866E-06  1.551E-08  9.290E-07
   2.0000000E+01  4.000E+01  9.488E-06  2.450E-05 -2.080E-06 -1.344E-05 -5.273E-09  4.789E-06 -3.676E-06  4.735E-06  1.276E-08  3.845E-06
   2.5000000E+01  4.000E+01  9.566E-06  3.247E-05 -2.499E-06 -1.923E-05 -3.909E-10  4.276E-06 -3.339E-06  5.394E-06  8.377E-09  6.870E-06
   3.0000000E+01  4.000E+01  9.837E-06  4.093E-05 -2.940E-06 -2.529E-05  5.545E-09  3.715E-06 -3.204E-06  5.780E-06  2.392E-09  9.976E-06
   3.5000000E+01  4.000E+01  1.027E-05  4.967E-05 -3.395E-06 -3.145E-05  1.234E-08  3.124E-06 -3.259E-06  5.791E-06 -5.219E-09  1.314E-05
   4.0000000E+01  4.000E+01  1.084E-05  5.856E-05 -3.848E-06 -3.762E-05  1.984E-08  2.486E-06 -3.485E-06  5.416E-06 -1.456E-08  1.628E-05
   4.5000000E+01  4.000E+01  1.154E-05  6.749E-05 -4.283E-06 -4.371E-05  2.789E-08  1.804E-06 -3.871E-06  4.648E-06 -2.583E-08  1.935E-05
   5.0000000E+01  4.000E+01  1.238E-05  7.643E-05 -4.675E-06 -4.967E-05  3.641E-08  1.086E-06 -4.409E-06  3.496E-06 -3.936E-08  2.230E-05
   5.5000000E+01  4.000E+01  1.336E-05  8.536E-05 -4.978E-06 -5.546E-05  4.539E-08  3.438E-07 -5.090E-06  1.984E-06 -5.564E-08  2.510E-05
   6.0000000E+01  4.000E+01  1.454E-05  9.428E-05 -5.068E-06 -6.106E-05  5.488E-08 -3.968E-07 -5.903E-06  1.737E-07 -7.528E-08  2.770E-05
   6.5000000E+01  4.000E+01  1.619E-05  1.032E-04 -4.492E-06 -6.645E-05  6.529E-08 -1.057E-06 -6.840E-06 -1.739E-06 -9.914E-08  3.007E-05
