      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
   7.5000000E+01  1.600E+01  2.465E-03  9.647E-03 -6.937E-04 -1.109E-03 -1.398E-06 -7.635E-05  1.541E-04 -6.660E-03 -1.511E-05 -4.906E-03
   8.0000000E+01  1.600E+01  2.877E-03  1.126E-02 -6.778E-04 -9.721E-04 -2.824E-06 -1.231E-04  1.649E-04 -7.906E-03 -2.002E-05 -6.150E-03
   8.5000000E+01  1.600E+01  3.361E-03  1.316E-02 -6.538E-04 -7.868E-04 -4.897E-06 -1.659E-04  1.716E-04 -9.381E-03 -2.586E-05 -7.663E-03
   9.0000000E+01  1.600E+01  3.931E-03  1.542E-02 -6.202E-04 -5.454E-04 -7.804E-06 -2.031E-04  1.742E-04 -1.113E-02 -3.264E-05 -9.499E-03
   1.0000000E+02  1.600E+01  5.406E-03  2.132E-02 -5.171E-04  1.075E-04 -1.702E-05 -2.616E-04  1.703E-04 -1.572E-02 -4.882E-05 -1.441E-02
   1.0500000E+02  1.600E+01  6.358E-03  2.515E-02 -4.439E-04  5.312E-04 -2.383E-05 -2.796E-04  1.670E-04 -1.872E-02 -5.799E-05 -1.764E-02
   1.1000000E+02  1.600E+01  7.487E-03  2.971E-02 -3.537E-04  1.025E-03 -3.242E-05 -2.888E-04  1.665E-04 -2.230E-02 -6.766E-05 -2.152E-02
   1.1500000E+02  1.600E+01  8.822E-03  3.512E-02 -2.445E-04  1.591E-03 -4.298E-05 -2.886E-04  1.717E-04 -2.656E-02 -7.758E-05 -2.614E-02
   1.2000000E+02  1.600E+01  1.039E-02  4.147E-02 -1.150E-04  2.233E-03 -5.562E-05 -2.789E-04  1.782E-04 -3.158E-02 -8.742E-05 -3.157E-02
   1.2500000E+02  1.600E+01  1.219E-02  4.880E-02  3.534E-05  2.936E-03 -7.029E-05 -2.603E-04  2.075E-04 -3.740E-02 -9.680E-05 -3.785E-02
   1.3000000E+02  1.600E+01  1.421E-02  5.704E-02  2.050E-04  3.688E-03 -8.671E-05 -2.344E-04  2.564E-04 -4.397E-02 -1.053E-04 -4.491E-02
   1.3500000E+02  1.600E+01  1.640E-02  6.593E-02  3.896E-04  4.459E-03 -1.043E-04 -2.041E-04  3.300E-04 -5.109E-02 -1.124E-04 -5.253E-02
   1.4000000E+02  1.600E+01  1.862E-02  7.497E-02  5.808E-04  5.204E-03 -1.220E-04 -1.732E-04  4.320E-04 -5.835E-02 -1.175E-04 -6.025E-02
   1.4500000E+02  1.600E+01  2.066E-02  8.333E-02  7.659E-04  5.859E-03 -1.384E-04 -1.462E-04  5.637E-04 -6.508E-02 -1.204E-04 -6.738E-02
   1.5000000E+02  1.600E+01  2.229E-02  9.002E-02  9.290E-04  6.356E-03 -1.521E-04 -1.273E-04  7.217E-04 -7.049E-02 -1.206E-04 -7.307E-02
   1.5500000E+02  1.600E+01  2.326E-02  9.405E-02  1.055E-03  6.634E-03 -1.616E-04 -1.196E-04  8.975E-04 -7.377E-02 -1.181E-04 -7.647E-02
   1.6000000E+02  1.600E+01  2.341E-02  9.483E-02  1.132E-03  6.662E-03 -1.660E-04 -1.238E-04  1.078E-03 -7.443E-02 -1.130E-04 -7.708E-02
   1.7000000E+02  1.600E+01  2.141E-02  8.703E-02  1.138E-03  6.033E-03 -1.597E-04 -1.596E-04  1.395E-03 -6.819E-02 -9.732E-05 -7.030E-02
   1.8000000E+02  1.600E+01  1.757E-02  7.180E-02  1.009E-03  4.874E-03 -1.395E-04 -2.060E-04  1.593E-03 -5.592E-02 -7.846E-05 -5.716E-02
   1.9000000E+02  1.600E+01  1.356E-02  5.581E-02  8.351E-04  3.658E-03 -1.147E-04 -2.370E-04  1.662E-03 -4.300E-02 -6.062E-05 -4.338E-02
   2.0000000E+02  1.600E+01  1.022E-02  4.248E-02  6.727E-04  2.628E-03 -9.122E-05 -2.437E-04  1.641E-03 -3.220E-02 -4.572E-05 -3.190E-02
