      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.800E+01  8.560E-06  7.175E-06  5.591E-06  4.962E-06  4.396E-11  1.364E-06 -1.225E-05  1.868E-06 -2.154E-11 -8.723E-06
   1.0000000E-02  3.800E+01  6.026E-06  9.492E-06  4.259E-06  6.555E-06  1.405E-11  1.652E-06 -1.619E-05  1.612E-06  1.914E-11 -1.153E-05
   2.0000000E-02  3.800E+01  5.149E-06  1.189E-05  3.210E-06  8.189E-06 -5.926E-11  2.098E-06 -2.025E-05  1.411E-06  1.116E-10 -1.444E-05
   5.0000000E-02  3.800E+01  5.519E-06  1.403E-05  2.014E-06  9.583E-06 -3.049E-10  2.949E-06 -2.377E-05  1.212E-06  4.091E-10 -1.698E-05
   1.0000000E-01  3.800E+01  6.640E-06  1.400E-05  1.156E-06  9.426E-06 -7.216E-10  3.937E-06 -2.351E-05  1.140E-06  9.062E-10 -1.686E-05
   2.0000000E-01  3.800E+01  8.370E-06  1.257E-05  2.771E-07  8.227E-06 -1.524E-09  5.229E-06 -2.075E-05  1.117E-06  1.857E-09 -1.499E-05
   3.0000000E-01  3.800E+01  9.605E-06  1.137E-05 -2.520E-07  7.237E-06 -2.271E-09  6.109E-06 -1.846E-05  1.125E-06  2.740E-09 -1.342E-05
   4.0000000E-01  3.800E+01  1.054E-05  1.047E-05 -6.296E-07  6.484E-06 -2.963E-09  6.765E-06 -1.673E-05  1.139E-06  3.558E-09 -1.224E-05
   5.0000000E-01  3.800E+01  1.127E-05  9.784E-06 -9.196E-07  5.895E-06 -3.604E-09  7.276E-06 -1.540E-05  1.153E-06  4.317E-09 -1.132E-05
   7.5000000E-01  3.800E+01  1.255E-05  8.629E-06 -1.425E-06  4.845E-06 -5.015E-09  8.163E-06 -1.307E-05  1.187E-06  5.992E-09 -9.704E-06
   1.0000000E+00  3.800E+01  1.333E-05  7.918E-06 -1.752E-06  4.129E-06 -6.200E-09  8.712E-06 -1.155E-05  1.216E-06  7.405E-09 -8.635E-06
   2.0000000E+00  3.800E+01  1.447E-05  6.765E-06 -2.359E-06  2.457E-06 -9.452E-09  9.523E-06 -8.452E-06  1.319E-06  1.135E-08 -6.333E-06
   3.0000000E+00  3.800E+01  1.449E-05  6.646E-06 -2.571E-06  1.384E-06 -1.133E-08  9.565E-06 -7.006E-06  1.432E-06  1.373E-08 -5.099E-06
   5.0000000E+00  3.800E+01  1.390E-05  7.556E-06 -2.720E-06 -4.355E-07 -1.317E-08  9.182E-06 -5.510E-06  1.720E-06  1.634E-08 -3.461E-06
   7.0000000E+00  3.800E+01  1.327E-05  9.275E-06 -2.802E-06 -2.277E-06 -1.376E-08  8.725E-06 -4.684E-06  2.076E-06  1.759E-08 -2.145E-06
   1.0000000E+01  3.800E+01  1.255E-05  1.282E-05 -2.948E-06 -5.364E-06 -1.341E-08  8.077E-06 -3.869E-06  2.749E-06  1.816E-08 -3.504E-07
   1.5000000E+01  3.800E+01  1.189E-05  2.041E-05 -3.298E-06 -1.125E-05 -1.080E-08  7.238E-06 -3.090E-06  3.825E-06  1.701E-08  2.843E-06
   2.0000000E+01  3.800E+01  1.171E-05  2.959E-05 -3.747E-06 -1.807E-05 -6.284E-09  6.560E-06 -2.700E-06  4.712E-06  1.377E-08  6.366E-06
   2.5000000E+01  3.800E+01  1.186E-05  3.967E-05 -4.262E-06 -2.536E-05 -2.041E-10  5.869E-06 -2.531E-06  5.280E-06  8.559E-09  1.006E-05
   3.0000000E+01  3.800E+01  1.225E-05  5.036E-05 -4.816E-06 -3.300E-05  7.170E-09  5.119E-06 -2.576E-06  5.456E-06  1.390E-09  1.385E-05
   3.5000000E+01  3.800E+01  1.286E-05  6.140E-05 -5.392E-06 -4.076E-05  1.559E-08  4.327E-06 -2.822E-06  5.121E-06 -7.812E-09  1.770E-05
   4.0000000E+01  3.800E+01  1.364E-05  7.265E-05 -5.971E-06 -4.851E-05  2.485E-08  3.471E-06 -3.253E-06  4.268E-06 -1.923E-08  2.149E-05
   4.5000000E+01  3.800E+01  1.461E-05  8.398E-05 -6.530E-06 -5.614E-05  3.478E-08  2.554E-06 -3.861E-06  2.892E-06 -3.317E-08  2.515E-05
   5.0000000E+01  3.800E+01  1.574E-05  9.534E-05 -7.039E-06 -6.359E-05  4.526E-08  1.584E-06 -4.636E-06  1.008E-06 -5.013E-08  2.862E-05
   5.5000000E+01  3.800E+01  1.705E-05  1.067E-04 -7.440E-06 -7.079E-05  5.626E-08  5.771E-07 -5.568E-06 -1.348E-06 -7.078E-08  3.185E-05
   6.0000000E+01  3.800E+01  1.860E-05  1.182E-04 -7.583E-06 -7.773E-05  6.782E-08 -4.380E-07 -6.647E-06 -4.095E-06 -9.602E-08  3.477E-05
   6.5000000E+01  3.800E+01  2.067E-05  1.297E-04 -6.918E-06 -8.438E-05  8.037E-08 -1.370E-06 -7.864E-06 -6.973E-06 -1.270E-07  3.734E-05
   7.0000000E+01  3.800E+01  2.733E-05  1.414E-04 -7.303E-07 -9.074E-05  9.756E-08 -1.519E-06 -9.207E-06 -7.960E-06 -1.662E-07  3.951E-05
   7.5000000E+01  3.800E+01  2.820E-05  1.533E-04 -2.452E-05 -9.680E-05  8.948E-08 -6.506E-06 -1.067E-05 -2.332E-05 -2.050E-07  4.122E-05
   8.0000000E+01  3.800E+01  2.474E-05  1.656E-04 -1.719E-05 -1.026E-04  1.092E-07 -6.317E-06 -1.219E-05 -2.413E-05 -2.627E-07  4.241E-05
   8.5000000E+01  3.800E+01  2.653E-05  1.782E-04 -1.655E-05 -1.081E-04  1.228E-07 -7.367E-06 -1.386E-05 -2.886E-05 -3.297E-07  4.304E-05
   9.0000000E+01  3.800E+01  2.863E-05  1.914E-04 -1.685E-05 -1.133E-04  1.355E-07 -8.604E-06 -1.561E-05 -3.452E-05 -4.094E-07  4.303E-05
   1.0000000E+02  3.800E+01  3.329E-05  2.198E-04 -1.825E-05 -1.228E-04  1.593E-07 -1.129E-05 -1.934E-05 -4.771E-05 -6.147E-07  4.084E-05
   1.0500000E+02  3.800E+01  3.584E-05  2.353E-04 -1.911E-05 -1.273E-04  1.699E-07 -1.272E-05 -2.131E-05 -5.520E-05 -7.438E-07  3.849E-05
   1.1000000E+02  3.800E+01  3.856E-05  2.518E-04 -2.004E-05 -1.314E-04  1.792E-07 -1.420E-05 -2.334E-05 -6.329E-05 -8.928E-07  3.517E-05
   1.1500000E+02  3.800E+01  4.143E-05  2.695E-04 -2.101E-05 -1.353E-04  1.865E-07 -1.573E-05 -2.541E-05 -7.204E-05 -1.064E-06  3.077E-05
   1.2000000E+02  3.800E+01  4.449E-05  2.886E-04 -2.200E-05 -1.390E-04  1.914E-07 -1.733E-05 -2.751E-05 -8.150E-05 -1.258E-06  2.520E-05
   1.2500000E+02  3.800E+01  4.775E-05  3.093E-04 -2.301E-05 -1.424E-04  1.930E-07 -1.898E-05 -2.965E-05 -9.171E-05 -1.476E-06  1.830E-05
   1.3000000E+02  3.800E+01  5.122E-05  3.316E-04 -2.403E-05 -1.456E-04  1.904E-07 -2.069E-05 -3.182E-05 -1.028E-04 -1.721E-06  9.917E-06
   1.3500000E+02  3.800E+01  5.493E-05  3.559E-04 -2.504E-05 -1.484E-04  1.823E-07 -2.248E-05 -3.400E-05 -1.147E-04 -1.993E-06 -1.064E-07
   1.4000000E+02  3.800E+01  5.889E-05  3.824E-04 -2.605E-05 -1.510E-04  1.675E-07 -2.433E-05 -3.619E-05 -1.277E-04 -2.291E-06 -1.196E-05
   1.4500000E+02  3.800E+01  6.313E-05  4.112E-04 -2.703E-05 -1.533E-04  1.446E-07 -2.627E-05 -3.839E-05 -1.419E-04 -2.617E-06 -2.585E-05
   1.5000000E+02  3.800E+01  6.769E-05  4.428E-04 -2.800E-05 -1.552E-04  1.121E-07 -2.828E-05 -4.057E-05 -1.573E-04 -2.971E-06 -4.202E-05
   1.5500000E+02  3.800E+01  7.259E-05  4.774E-04 -2.892E-05 -1.568E-04  6.840E-08 -3.038E-05 -4.273E-05 -1.741E-04 -3.353E-06 -6.073E-05
   1.6000000E+02  3.800E+01  7.786E-05  5.154E-04 -2.980E-05 -1.579E-04  1.189E-08 -3.257E-05 -4.486E-05 -1.925E-04 -3.763E-06 -8.228E-05
   1.7000000E+02  3.800E+01  8.973E-05  6.031E-04 -3.139E-05 -1.590E-04 -1.473E-07 -3.723E-05 -4.901E-05 -2.348E-04 -4.664E-06 -1.353E-04
