     E [MeV]     E' [MeV]     th [deg]     E_np [MeV]   qcm^2[fm^-2] sig[MUB/(SR*MEV)] dsig_L   dsig_T 

   8.009000E+01 7.317400E+01 1.200000E+02 4.040539E-03 4.516727E-01 1.281602E-02 4.630507E-04 1.235297E-02
   8.009000E+01 7.317200E+01 1.200000E+02 6.166117E-03 4.516600E-01 1.538846E-02 5.754804E-04 1.481298E-02
   8.009000E+01 7.317000E+01 1.200000E+02 8.291693E-03 4.516474E-01 1.735693E-02 6.685152E-04 1.668841E-02
   8.009000E+01 7.316800E+01 1.200000E+02 1.041727E-02 4.516348E-01 1.893763E-02 7.499072E-04 1.818772E-02
   8.009000E+01 7.316600E+01 1.200000E+02 1.254284E-02 4.516222E-01 2.024264E-02 8.230924E-04 1.941955E-02
   8.009000E+01 7.316400E+01 1.200000E+02 1.466841E-02 4.516095E-01 2.133978E-02 8.900859E-04 2.044969E-02
   8.009000E+01 7.316100E+01 1.200000E+02 1.785675E-02 4.515906E-01 2.269104E-02 9.822763E-04 2.170876E-02
   8.009000E+01 7.315800E+01 1.200000E+02 2.104510E-02 4.515717E-01 2.377300E-02 1.065694E-03 2.270731E-02
   8.009000E+01 7.315400E+01 1.200000E+02 2.529621E-02 4.515464E-01 2.490725E-02 1.167116E-03 2.374013E-02
   8.009000E+01 7.315000E+01 1.200000E+02 2.954732E-02 4.515212E-01 2.577934E-02 1.259801E-03 2.451954E-02
   8.009000E+01 7.314500E+01 1.200000E+02 3.486118E-02 4.514896E-01 2.660009E-02 1.366062E-03 2.523403E-02
   8.009000E+01 7.314000E+01 1.200000E+02 4.017504E-02 4.514581E-01 2.720047E-02 1.463826E-03 2.573664E-02
   8.009000E+01 7.313500E+01 1.200000E+02 4.548888E-02 4.514265E-01 2.763810E-02 1.554702E-03 2.608340E-02
   8.009000E+01 7.313000E+01 1.200000E+02 5.080270E-02 4.513950E-01 2.795298E-02 1.639842E-03 2.631313E-02
   8.009000E+01 7.312500E+01 1.200000E+02 5.611651E-02 4.513634E-01 2.817372E-02 1.720106E-03 2.645361E-02
   8.009000E+01 7.312000E+01 1.200000E+02 6.143030E-02 4.513319E-01 2.832135E-02 1.796154E-03 2.652520E-02
   8.009000E+01 7.311500E+01 1.200000E+02 6.674408E-02 4.513003E-01 2.841163E-02 1.868508E-03 2.654313E-02
   8.009000E+01 7.310500E+01 1.200000E+02 7.737159E-02 4.512372E-01 2.846542E-02 2.003743E-03 2.646168E-02
   8.009000E+01 7.309500E+01 1.200000E+02 8.799904E-02 4.511742E-01 2.840236E-02 2.128374E-03 2.627399E-02
   8.009000E+01 7.308500E+01 1.200000E+02 9.862643E-02 4.511111E-01 2.826422E-02 2.244217E-03 2.602000E-02
   8.009000E+01 7.305500E+01 1.200000E+02 1.305082E-01 4.509219E-01 2.762502E-02 2.550982E-03 2.507404E-02
   8.009000E+01 7.302500E+01 1.200000E+02 1.623895E-01 4.507328E-01 2.687464E-02 2.812460E-03 2.406218E-02
   8.009000E+01 7.297500E+01 1.200000E+02 2.155238E-01 4.504177E-01 2.566295E-02 3.179458E-03 2.248349E-02
   8.009000E+01 7.292500E+01 1.200000E+02 2.686565E-01 4.501028E-01 2.459955E-02 3.486243E-03 2.111331E-02
   8.009000E+01 7.282500E+01 1.200000E+02 3.749175E-01 4.494735E-01 2.291336E-02 3.982055E-03 1.893130E-02
   8.009000E+01 7.272500E+01 1.200000E+02 4.811725E-01 4.488448E-01 2.166910E-02 4.375808E-03 1.729329E-02
   8.009000E+01 7.262500E+01 1.200000E+02 5.874214E-01 4.482168E-01 2.072553E-02 4.703972E-03 1.602156E-02
   8.009000E+01 7.252500E+01 1.200000E+02 6.936644E-01 4.475895E-01 1.999261E-02 4.987431E-03 1.500518E-02
   8.009000E+01 7.242500E+01 1.200000E+02 7.999013E-01 4.469628E-01 1.941327E-02 5.239352E-03 1.417392E-02
