      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.300E+01  5.922E-05  1.920E-03 -7.030E-06  1.343E-03 -7.684E-11  8.371E-05 -3.288E-03 -6.560E-06 -1.226E-10 -2.343E-03
   1.0000000E-02  1.300E+01  8.080E-05  2.540E-03 -8.712E-05  1.775E-03 -1.537E-11  1.210E-04 -4.345E-03 -6.642E-05 -1.564E-10 -3.099E-03
   2.0000000E-02  1.300E+01  1.372E-04  3.182E-03 -1.875E-04  2.220E-03  1.320E-10  1.738E-04 -5.434E-03 -1.418E-04 -2.065E-10 -3.880E-03
   5.0000000E-02  1.300E+01  2.589E-04  3.753E-03 -3.661E-04  2.607E-03  6.148E-10  2.729E-04 -6.379E-03 -2.749E-04 -3.213E-10 -4.570E-03
   1.0000000E-01  1.300E+01  3.902E-04  3.742E-03 -5.487E-04  2.581E-03  1.432E-09  3.788E-04 -6.312E-03 -4.114E-04 -4.763E-10 -4.545E-03
   2.0000000E-01  1.300E+01  5.579E-04  3.355E-03 -7.788E-04  2.283E-03  3.001E-09  5.150E-04 -5.578E-03 -5.839E-04 -7.274E-10 -4.056E-03
   3.0000000E-01  1.300E+01  6.705E-04  3.029E-03 -9.326E-04  2.035E-03  4.439E-09  6.069E-04 -4.971E-03 -6.998E-04 -9.133E-10 -3.647E-03
   4.0000000E-01  1.300E+01  7.542E-04  2.785E-03 -1.047E-03  1.848E-03  5.755E-09  6.752E-04 -4.513E-03 -7.862E-04 -1.050E-09 -3.339E-03
   5.0000000E-01  1.300E+01  8.194E-04  2.597E-03 -1.135E-03  1.704E-03  6.941E-09  7.283E-04 -4.159E-03 -8.537E-04 -1.138E-09 -3.101E-03
   7.5000000E-01  1.300E+01  9.327E-04  2.275E-03 -1.289E-03  1.452E-03  9.547E-09  8.199E-04 -3.547E-03 -9.721E-04 -1.250E-09 -2.689E-03
   1.0000000E+00  1.300E+01  1.004E-03  2.069E-03 -1.384E-03  1.288E-03  1.160E-08  8.763E-04 -3.149E-03 -1.047E-03 -1.138E-09 -2.423E-03
   2.0000000E+00  1.300E+01  1.115E-03  1.676E-03 -1.528E-03  9.471E-04  1.654E-08  9.583E-04 -2.350E-03 -1.174E-03  6.664E-10 -1.888E-03
   3.0000000E+00  1.300E+01  1.131E-03  1.529E-03 -1.542E-03  7.795E-04  1.886E-08  9.608E-04 -1.987E-03 -1.206E-03  3.930E-09 -1.648E-03
   5.0000000E+00  1.300E+01  1.108E-03  1.464E-03 -1.493E-03  5.820E-04  2.195E-08  9.184E-04 -1.618E-03 -1.220E-03  1.264E-08 -1.423E-03
   7.0000000E+00  1.300E+01  1.083E-03  1.530E-03 -1.435E-03  4.414E-04  2.754E-08  8.704E-04 -1.415E-03 -1.240E-03  2.206E-08 -1.323E-03
   1.0000000E+01  1.300E+01  1.067E-03  1.749E-03 -1.370E-03  2.571E-04  4.526E-08  8.089E-04 -1.217E-03 -1.313E-03  3.426E-08 -1.270E-03
   1.5000000E+01  1.300E+01  1.105E-03  2.302E-03 -1.312E-03 -3.359E-05  1.052E-07  7.337E-04 -9.884E-04 -1.561E-03  3.858E-08 -1.307E-03
   2.0000000E+01  1.300E+01  1.211E-03  3.025E-03 -1.293E-03 -3.242E-04  2.016E-07  6.749E-04 -8.074E-04 -1.965E-03  8.164E-10 -1.450E-03
   2.5000000E+01  1.300E+01  1.380E-03  3.882E-03 -1.291E-03 -6.018E-04  3.246E-07  6.169E-04 -6.494E-04 -2.520E-03 -1.219E-07 -1.695E-03
   3.0000000E+01  1.300E+01  1.611E-03  4.874E-03 -1.296E-03 -8.547E-04  4.567E-07  5.535E-04 -5.045E-04 -3.231E-03 -4.021E-07 -2.059E-03
   3.5000000E+01  1.300E+01  1.907E-03  6.014E-03 -1.301E-03 -1.068E-03  5.696E-07  4.829E-04 -3.678E-04 -4.110E-03 -9.489E-07 -2.566E-03
   4.0000000E+01  1.300E+01  2.275E-03  7.328E-03 -1.301E-03 -1.232E-03  6.185E-07  4.046E-04 -2.387E-04 -5.174E-03 -1.912E-06 -3.248E-03
   4.5000000E+01  1.300E+01  2.722E-03  8.852E-03 -1.293E-03 -1.334E-03  5.345E-07  3.199E-04 -1.169E-04 -6.449E-03 -3.477E-06 -4.142E-03
   5.0000000E+01  1.300E+01  3.261E-03  1.063E-02 -1.274E-03 -1.366E-03  2.160E-07  2.313E-04 -2.836E-06 -7.972E-03 -5.859E-06 -5.294E-03
