      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.750E+00  1.580E-02  1.972E-01 -2.931E-03  1.391E-01  1.663E-09  6.701E-04 -3.408E-01 -6.546E-03  7.925E-11 -2.414E-01
    1.000E-02  1.750E+00  2.307E-02  2.608E-01 -4.226E-03  1.839E-01  3.366E-09  9.554E-04 -4.505E-01 -9.396E-03  1.670E-10 -3.191E-01
    2.000E-02  1.750E+00  3.314E-02  3.264E-01 -6.023E-03  2.301E-01  6.740E-09  1.358E-03 -5.637E-01 -1.345E-02  3.520E-10 -3.994E-01
    5.000E-02  1.750E+00  5.246E-02  3.841E-01 -9.463E-03  2.705E-01  1.715E-08  2.125E-03 -6.626E-01 -2.120E-02  6.508E-10 -4.698E-01
    1.000E-01  1.750E+00  7.312E-02  3.815E-01 -1.310E-02  2.683E-01  3.331E-08  2.948E-03 -6.570E-01 -2.957E-02 -2.758E-10 -4.664E-01
    2.000E-01  1.750E+00  9.979E-02  3.397E-01 -1.769E-02  2.380E-01  6.679E-08  4.013E-03 -5.827E-01 -4.061E-02 -1.405E-08 -4.147E-01
    3.000E-01  1.750E+00  1.179E-01  3.048E-01 -2.069E-02  2.128E-01  1.047E-07  4.739E-03 -5.209E-01 -4.838E-02 -5.439E-08 -3.717E-01
    4.000E-01  1.750E+00  1.315E-01  2.787E-01 -2.285E-02  1.938E-01  1.494E-07  5.289E-03 -4.743E-01 -5.443E-02 -1.341E-07 -3.393E-01
    5.000E-01  1.750E+00  1.423E-01  2.586E-01 -2.447E-02  1.791E-01  2.015E-07  5.726E-03 -4.382E-01 -5.942E-02 -2.664E-07 -3.144E-01
    7.500E-01  1.750E+00  1.613E-01  2.241E-01 -2.704E-02  1.537E-01  3.891E-07  6.525E-03 -3.755E-01 -6.912E-02 -9.037E-07 -2.715E-01
    1.000E+00  1.750E+00  1.737E-01  2.023E-01 -2.838E-02  1.371E-01  6.880E-07  7.086E-03 -3.344E-01 -7.662E-02 -2.127E-06 -2.440E-01
    2.000E+00  1.750E+00  1.977E-01  1.617E-01 -2.883E-02  1.033E-01  3.405E-06  8.534E-03 -2.492E-01 -9.979E-02 -1.616E-05 -1.909E-01
    3.000E+00  1.750E+00  2.096E-01  1.483E-01 -2.674E-02  8.745E-02  8.577E-06  9.771E-03 -2.070E-01 -1.229E-01 -5.128E-05 -1.702E-01
    6.000E+00  1.750E+00  2.518E-01  1.551E-01 -1.757E-02  6.573E-02  1.184E-05  1.389E-02 -1.382E-01 -2.190E-01 -3.295E-04 -1.611E-01
    9.000E+00  1.750E+00  3.263E-01  1.914E-01 -5.587E-03  5.475E-02 -1.098E-04  1.678E-02 -9.192E-02 -3.585E-01 -8.460E-04 -1.822E-01
    1.200E+01  1.750E+00  4.235E-01  2.387E-01  9.081E-03  4.642E-02 -4.693E-04  1.599E-02 -5.405E-02 -5.200E-01 -1.439E-03 -2.140E-01
    1.500E+01  1.750E+00  5.063E-01  2.766E-01  2.342E-02  3.846E-02 -1.020E-03  1.099E-02 -2.433E-02 -6.526E-01 -1.899E-03 -2.387E-01
    1.800E+01  1.750E+00  5.324E-01  2.855E-01  3.306E-02  3.031E-02 -1.546E-03  3.488E-03 -4.152E-03 -7.014E-01 -2.098E-03 -2.401E-01
    2.100E+01  1.750E+00  4.926E-01  2.624E-01  3.613E-02  2.258E-02 -1.849E-03 -3.716E-03  7.025E-03 -6.571E-01 -2.046E-03 -2.161E-01
    2.400E+01  1.750E+00  4.152E-01  2.217E-01  3.428E-02  1.613E-02 -1.896E-03 -8.916E-03  1.166E-02 -5.587E-01 -1.836E-03 -1.787E-01
    2.700E+01  1.750E+00  3.321E-01  1.787E-01  3.016E-02  1.127E-02 -1.773E-03 -1.189E-02  1.260E-02 -4.498E-01 -1.567E-03 -1.406E-01
    3.000E+01  1.750E+00  2.597E-01  1.415E-01  2.560E-02  7.838E-03 -1.574E-03 -1.317E-02  1.180E-02 -3.535E-01 -1.301E-03 -1.082E-01
    3.300E+01  1.750E+00  2.023E-01  1.119E-01  2.142E-02  5.474E-03 -1.360E-03 -1.339E-02  1.036E-02 -2.761E-01 -1.064E-03 -8.272E-02
    3.600E+01  1.750E+00  1.585E-01  8.921E-02  1.787E-02  3.857E-03 -1.159E-03 -1.299E-02  8.817E-03 -2.164E-01 -8.641E-04 -6.335E-02
    3.900E+01  1.750E+00  1.254E-01  7.203E-02  1.495E-02  2.743E-03 -9.840E-04 -1.229E-02  7.375E-03 -1.709E-01 -7.005E-04 -4.877E-02
