      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  2.250E+00  1.066E-02  1.568E-01 -2.711E-03  1.106E-01  1.766E-09  6.939E-04 -2.708E-01 -5.156E-03 -8.709E-11 -1.919E-01
    1.000E-02  2.250E+00  1.579E-02  2.073E-01 -3.937E-03  1.462E-01  3.643E-09  9.900E-04 -3.580E-01 -7.454E-03 -1.713E-10 -2.537E-01
    2.000E-02  2.250E+00  2.287E-02  2.595E-01 -5.637E-03  1.829E-01  7.325E-09  1.408E-03 -4.480E-01 -1.072E-02 -3.126E-10 -3.175E-01
    5.000E-02  2.250E+00  3.642E-02  3.054E-01 -8.887E-03  2.150E-01  1.805E-08  2.204E-03 -5.266E-01 -1.692E-02 -9.000E-10 -3.735E-01
    1.000E-01  2.250E+00  5.088E-02  3.035E-01 -1.233E-02  2.132E-01  3.617E-08  3.056E-03 -5.222E-01 -2.360E-02 -2.800E-09 -3.709E-01
    2.000E-01  2.250E+00  6.955E-02  2.703E-01 -1.670E-02  1.892E-01  7.168E-08  4.154E-03 -4.633E-01 -3.235E-02 -1.464E-08 -3.299E-01
    3.000E-01  2.250E+00  8.224E-02  2.426E-01 -1.959E-02  1.692E-01  1.092E-07  4.900E-03 -4.142E-01 -3.843E-02 -4.418E-08 -2.958E-01
    4.000E-01  2.250E+00  9.176E-02  2.219E-01 -2.169E-02  1.541E-01  1.481E-07  5.458E-03 -3.773E-01 -4.311E-02 -1.001E-07 -2.701E-01
    5.000E-01  2.250E+00  9.925E-02  2.059E-01 -2.327E-02  1.425E-01  1.937E-07  5.898E-03 -3.487E-01 -4.691E-02 -1.916E-07 -2.503E-01
    7.500E-01  2.250E+00  1.125E-01  1.786E-01 -2.587E-02  1.223E-01  3.478E-07  6.682E-03 -2.991E-01 -5.407E-02 -6.316E-07 -2.163E-01
    1.000E+00  2.250E+00  1.211E-01  1.611E-01 -2.731E-02  1.092E-01  5.738E-07  7.205E-03 -2.667E-01 -5.933E-02 -1.476E-06 -1.944E-01
    2.000E+00  2.250E+00  1.371E-01  1.283E-01 -2.844E-02  8.275E-02  2.649E-06  8.346E-03 -2.003E-01 -7.373E-02 -1.129E-05 -1.520E-01
    3.000E+00  2.250E+00  1.437E-01  1.168E-01 -2.716E-02  7.057E-02  7.028E-06  9.122E-03 -1.683E-01 -8.638E-02 -3.638E-05 -1.351E-01
    6.000E+00  2.250E+00  1.629E-01  1.177E-01 -2.122E-02  5.459E-02  2.478E-05  1.178E-02 -1.189E-01 -1.374E-01 -2.474E-04 -1.249E-01
    9.000E+00  2.250E+00  1.989E-01  1.414E-01 -1.424E-02  4.746E-02 -6.256E-06  1.449E-02 -8.743E-02 -2.156E-01 -6.833E-04 -1.382E-01
    1.200E+01  2.250E+00  2.552E-01  1.790E-01 -5.507E-03  4.298E-02 -1.811E-04  1.591E-02 -6.096E-02 -3.212E-01 -1.276E-03 -1.645E-01
    1.500E+01  2.250E+00  3.270E-01  2.248E-01  5.018E-03  3.933E-02 -5.655E-04  1.508E-02 -3.758E-02 -4.455E-01 -1.888E-03 -1.981E-01
    1.800E+01  2.250E+00  3.982E-01  2.686E-01  1.595E-02  3.550E-02 -1.129E-03  1.163E-02 -1.779E-02 -5.646E-01 -2.370E-03 -2.301E-01
    2.100E+01  2.250E+00  4.442E-01  2.954E-01  2.486E-02  3.095E-02 -1.725E-03  6.280E-03 -2.667E-03 -6.426E-01 -2.618E-03 -2.483E-01
    2.400E+01  2.250E+00  4.468E-01  2.951E-01  2.977E-02  2.572E-02 -2.169E-03  4.256E-04  7.173E-03 -6.537E-01 -2.612E-03 -2.442E-01
    2.700E+01  2.250E+00  4.089E-01  2.699E-01  3.052E-02  2.034E-02 -2.362E-03 -4.589E-03  1.232E-02 -6.030E-01 -2.412E-03 -2.201E-01
    3.000E+01  2.250E+00  3.494E-01  2.317E-01  2.846E-02  1.550E-02 -2.331E-03 -8.119E-03  1.412E-02 -5.185E-01 -2.109E-03 -1.859E-01
    3.300E+01  2.250E+00  2.865E-01  1.916E-01  2.514E-02  1.155E-02 -2.158E-03 -1.019E-02  1.395E-02 -4.273E-01 -1.782E-03 -1.507E-01
    3.600E+01  2.250E+00  2.303E-01  1.558E-01  2.159E-02  8.541E-03 -1.925E-03 -1.115E-02  1.283E-02 -3.449E-01 -1.474E-03 -1.197E-01
    3.900E+01  2.250E+00  1.842E-01  1.262E-01  1.831E-02  6.314E-03 -1.680E-03 -1.137E-02  1.137E-02 -2.764E-01 -1.205E-03 -9.428E-02
    4.200E+01  2.250E+00  1.476E-01  1.027E-01  1.548E-02  4.690E-03 -1.451E-03 -1.113E-02  9.868E-03 -2.217E-01 -9.799E-04 -7.420E-02
    4.500E+01  2.250E+00  1.191E-01  8.429E-02  1.311E-02  3.506E-03 -1.247E-03 -1.064E-02  8.474E-03 -1.787E-01 -7.943E-04 -5.856E-02
    4.800E+01  2.250E+00  9.698E-02  6.991E-02  1.114E-02  2.638E-03 -1.071E-03 -1.002E-02  7.235E-03 -1.450E-01 -6.431E-04 -4.641E-02
    5.100E+01  2.250E+00  7.972E-02  5.865E-02  9.526E-03  1.997E-03 -9.210E-04 -9.355E-03  6.162E-03 -1.185E-01 -5.205E-04 -3.694E-02
    5.400E+01  2.250E+00  6.616E-02  4.978E-02  8.191E-03  1.519E-03 -7.942E-04 -8.687E-03  5.242E-03 -9.769E-02 -4.214E-04 -2.953E-02
    5.700E+01  2.250E+00  5.543E-02  4.274E-02  7.086E-03  1.158E-03 -6.872E-04 -8.043E-03  4.459E-03 -8.110E-02 -3.413E-04 -2.367E-02
    6.000E+01  2.250E+00  4.686E-02  3.711E-02  6.166E-03  8.836E-04 -5.968E-04 -7.435E-03  3.794E-03 -6.780E-02 -2.765E-04 -1.901E-02
    6.300E+01  2.250E+00  3.995E-02  3.256E-02  5.396E-03  6.729E-04 -5.204E-04 -6.869E-03  3.229E-03 -5.706E-02 -2.240E-04 -1.528E-02
    6.600E+01  2.250E+00  3.432E-02  2.886E-02  4.748E-03  5.100E-04 -4.555E-04 -6.346E-03  2.748E-03 -4.830E-02 -1.814E-04 -1.226E-02
    6.900E+01  2.250E+00  2.971E-02  2.583E-02  4.198E-03  3.835E-04 -4.002E-04 -5.866E-03  2.338E-03 -4.112E-02 -1.469E-04 -9.796E-03
    7.200E+01  2.250E+00  2.589E-02  2.332E-02  3.730E-03  2.847E-04 -3.529E-04 -5.426E-03  1.988E-03 -3.518E-02 -1.188E-04 -7.779E-03
    7.500E+01  2.250E+00  2.271E-02  2.124E-02  3.328E-03  2.074E-04 -3.123E-04 -5.024E-03  1.689E-03 -3.023E-02 -9.588E-05 -6.115E-03
    7.800E+01  2.250E+00  2.004E-02  1.949E-02  2.982E-03  1.387E-04 -2.773E-04 -4.665E-03  1.425E-03 -2.607E-02 -7.720E-05 -4.732E-03
    8.100E+01  2.250E+00  1.778E-02  1.801E-02  2.682E-03  9.138E-05 -2.470E-04 -4.329E-03  1.204E-03 -2.257E-02 -6.198E-05 -3.579E-03
