      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.700E+01  5.440E-05  3.689E-04  3.338E-05  2.553E-04 -1.131E-10  3.769E-05 -6.245E-04  1.961E-05 -6.315E-11 -4.486E-04
   1.0000000E-02  1.700E+01  4.587E-05  4.885E-04 -1.811E-06  3.375E-04 -2.126E-10  5.442E-05 -8.249E-04 -2.865E-06  9.241E-12 -5.937E-04
   2.0000000E-02  1.700E+01  5.819E-05  6.128E-04 -4.330E-05  4.218E-04 -4.082E-10  7.826E-05 -1.031E-03 -2.951E-05  1.794E-10 -7.439E-04
   5.0000000E-02  1.700E+01  9.737E-05  7.251E-04 -1.136E-04  4.948E-04 -9.803E-10  1.229E-04 -1.208E-03 -7.505E-05  7.304E-10 -8.776E-04
   1.0000000E-01  1.700E+01  1.433E-04  7.267E-04 -1.835E-04  4.888E-04 -1.898E-09  1.706E-04 -1.192E-03 -1.204E-04  1.661E-09 -8.754E-04
   2.0000000E-01  1.700E+01  2.031E-04  6.578E-04 -2.702E-04  4.306E-04 -3.624E-09  2.321E-04 -1.049E-03 -1.769E-04  3.460E-09 -7.853E-04
   3.0000000E-01  1.700E+01  2.435E-04  5.993E-04 -3.278E-04  3.824E-04 -5.213E-09  2.735E-04 -9.302E-04 -2.146E-04  5.142E-09 -7.093E-04
   4.0000000E-01  1.700E+01  2.735E-04  5.555E-04 -3.705E-04  3.459E-04 -6.688E-09  3.044E-04 -8.410E-04 -2.425E-04  6.716E-09 -6.521E-04
   5.0000000E-01  1.700E+01  2.969E-04  5.219E-04 -4.036E-04  3.176E-04 -8.060E-09  3.283E-04 -7.721E-04 -2.643E-04  8.197E-09 -6.080E-04
   7.5000000E-01  1.700E+01  3.375E-04  4.650E-04 -4.611E-04  2.681E-04 -1.110E-08  3.698E-04 -6.527E-04 -3.023E-04  1.150E-08 -5.315E-04
   1.0000000E+00  1.700E+01  3.627E-04  4.293E-04 -4.970E-04  2.352E-04 -1.371E-08  3.954E-04 -5.754E-04 -3.263E-04  1.439E-08 -4.819E-04
   2.0000000E+00  1.700E+01  4.012E-04  3.658E-04 -5.528E-04  1.644E-04 -2.117E-08  4.331E-04 -4.208E-04 -3.653E-04  2.308E-08 -3.808E-04
   3.0000000E+00  1.700E+01  4.053E-04  3.486E-04 -5.599E-04  1.256E-04 -2.576E-08  4.349E-04 -3.515E-04 -3.730E-04  2.929E-08 -3.336E-04
   5.0000000E+00  1.700E+01  3.934E-04  3.620E-04 -5.449E-04  7.087E-05 -3.009E-08  4.170E-04 -2.818E-04 -3.705E-04  3.844E-08 -2.856E-04
   7.0000000E+00  1.700E+01  3.802E-04  4.059E-04 -5.261E-04  2.285E-05 -2.977E-08  3.964E-04 -2.434E-04 -3.680E-04  4.523E-08 -2.600E-04
   1.0000000E+01  1.700E+01  3.679E-04  5.043E-04 -5.054E-04 -5.121E-05 -2.186E-08  3.700E-04 -2.055E-04 -3.749E-04  5.206E-08 -2.383E-04
