      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  2.000E+01  3.127E-05  2.237E-04  2.058E-05  1.552E-04 -1.369E-10  1.968E-05 -3.800E-04  1.260E-05 -9.779E-11 -2.723E-04
   1.0000000E-02  2.000E+01  2.492E-05  2.961E-04  3.584E-06  2.051E-04 -2.501E-10  2.758E-05 -5.023E-04  2.102E-06 -4.061E-11 -3.602E-04
   2.0000000E-02  2.000E+01  2.926E-05  3.712E-04 -1.595E-05  2.565E-04 -4.706E-10  3.868E-05 -6.280E-04 -1.017E-05  1.020E-10 -4.511E-04
   5.0000000E-02  2.000E+01  4.669E-05  4.388E-04 -4.875E-05  3.008E-04 -1.113E-09  6.029E-05 -7.366E-04 -3.088E-05  5.830E-10 -5.319E-04
   1.0000000E-01  2.000E+01  6.771E-05  4.389E-04 -8.087E-05  2.972E-04 -2.139E-09  8.338E-05 -7.279E-04 -5.125E-05  1.405E-09 -5.299E-04
   2.0000000E-01  2.000E+01  9.534E-05  3.959E-04 -1.206E-04  2.618E-04 -4.053E-09  1.131E-04 -6.413E-04 -7.646E-05  2.994E-09 -4.742E-04
   3.0000000E-01  2.000E+01  1.141E-04  3.595E-04 -1.469E-04  2.324E-04 -5.811E-09  1.332E-04 -5.699E-04 -9.320E-05  4.483E-09 -4.273E-04
   4.0000000E-01  2.000E+01  1.280E-04  3.322E-04 -1.663E-04  2.102E-04 -7.428E-09  1.481E-04 -5.160E-04 -1.056E-04  5.871E-09 -3.920E-04
   5.0000000E-01  2.000E+01  1.388E-04  3.113E-04 -1.815E-04  1.930E-04 -8.926E-09  1.597E-04 -4.744E-04 -1.153E-04  7.168E-09 -3.647E-04
   7.5000000E-01  2.000E+01  1.576E-04  2.756E-04 -2.077E-04  1.628E-04 -1.222E-08  1.798E-04 -4.023E-04 -1.320E-04  1.004E-08 -3.174E-04
   1.0000000E+00  2.000E+01  1.693E-04  2.531E-04 -2.241E-04  1.429E-04 -1.499E-08  1.921E-04 -3.555E-04 -1.426E-04  1.251E-08 -2.866E-04
   2.0000000E+00  2.000E+01  1.870E-04  2.119E-04 -2.496E-04  9.989E-05 -2.260E-08  2.098E-04 -2.616E-04 -1.594E-04  1.967E-08 -2.236E-04
   3.0000000E+00  2.000E+01  1.888E-04  1.992E-04 -2.531E-04  7.657E-05 -2.696E-08  2.101E-04 -2.190E-04 -1.622E-04  2.437E-08 -1.938E-04
   5.0000000E+00  2.000E+01  1.830E-04  2.024E-04 -2.465E-04  4.419E-05 -3.062E-08  1.998E-04 -1.757E-04 -1.599E-04  3.039E-08 -1.625E-04
   7.0000000E+00  2.000E+01  1.766E-04  2.232E-04 -2.382E-04  1.618E-05 -3.009E-08  1.880E-04 -1.517E-04 -1.574E-04  3.401E-08 -1.445E-04
   1.0000000E+01  2.000E+01  1.705E-04  2.727E-04 -2.291E-04 -2.678E-05 -2.348E-08  1.719E-04 -1.285E-04 -1.580E-04  3.628E-08 -1.269E-04
   1.5000000E+01  2.000E+01  1.699E-04  3.852E-04 -2.224E-04 -1.040E-04  1.063E-09  1.504E-04 -1.024E-04 -1.745E-04  3.151E-08 -1.073E-04
   2.0000000E+01  2.000E+01  1.787E-04  5.246E-04 -2.222E-04 -1.896E-04  4.090E-08  1.324E-04 -8.327E-05 -2.101E-04  1.330E-08 -9.428E-05
   2.5000000E+01  2.000E+01  1.952E-04  6.815E-04 -2.254E-04 -2.785E-04  9.356E-08  1.144E-04 -6.821E-05 -2.637E-04 -2.321E-08 -8.809E-05
   3.0000000E+01  2.000E+01  2.187E-04  8.531E-04 -2.303E-04 -3.680E-04  1.559E-07  9.538E-05 -5.597E-05 -3.349E-04 -8.523E-08 -9.039E-05
   3.5000000E+01  2.000E+01  2.489E-04  1.038E-03 -2.358E-04 -4.547E-04  2.244E-07  7.499E-05 -4.538E-05 -4.242E-04 -1.836E-07 -1.038E-04
   4.0000000E+01  2.000E+01  2.856E-04  1.237E-03 -2.414E-04 -5.363E-04  2.952E-07  5.292E-05 -3.621E-05 -5.313E-04 -3.338E-07 -1.310E-04
