      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.250E+00  2.412E-02  2.522E-01 -2.833E-03  1.780E-01  1.818E-09  5.733E-04 -4.359E-01 -8.256E-03  2.300E-10 -3.086E-01
    1.000E-02  1.250E+00  3.464E-02  3.334E-01 -4.048E-03  2.353E-01  3.621E-09  8.132E-04 -5.763E-01 -1.176E-02  4.705E-10 -4.081E-01
    2.000E-02  1.250E+00  4.931E-02  4.174E-01 -5.737E-03  2.944E-01  7.363E-09  1.149E-03 -7.211E-01 -1.667E-02  9.360E-10 -5.107E-01
    5.000E-02  1.250E+00  7.762E-02  4.911E-01 -8.976E-03  3.461E-01  1.818E-08  1.805E-03 -8.476E-01 -2.634E-02  2.337E-09 -6.007E-01
    1.000E-01  1.250E+00  1.079E-01  4.876E-01 -1.238E-02  3.431E-01  3.590E-08  2.508E-03 -8.403E-01 -3.680E-02  4.689E-09 -5.962E-01
    2.000E-01  1.250E+00  1.470E-01  4.338E-01 -1.661E-02  3.043E-01  7.008E-08  3.427E-03 -7.450E-01 -5.082E-02  9.358E-09 -5.299E-01
    3.000E-01  1.250E+00  1.736E-01  3.891E-01 -1.932E-02  2.719E-01  9.910E-08  4.067E-03 -6.656E-01 -6.090E-02  1.417E-08 -4.746E-01
    4.000E-01  1.250E+00  1.936E-01  3.555E-01 -2.122E-02  2.475E-01  1.291E-07  4.564E-03 -6.056E-01 -6.898E-02  1.765E-08 -4.330E-01
    5.000E-01  1.250E+00  2.093E-01  3.297E-01 -2.259E-02  2.286E-01  1.529E-07  4.972E-03 -5.591E-01 -7.583E-02  2.298E-08 -4.010E-01
    7.500E-01  1.250E+00  2.374E-01  2.856E-01 -2.462E-02  1.957E-01  2.144E-07  5.773E-03 -4.778E-01 -8.989E-02  3.288E-08 -3.459E-01
    1.000E+00  1.250E+00  2.559E-01  2.576E-01 -2.547E-02  1.741E-01  2.561E-07  6.411E-03 -4.242E-01 -1.017E-01  4.592E-08 -3.105E-01
    2.000E+00  1.250E+00  2.949E-01  2.068E-01 -2.421E-02  1.295E-01  3.887E-07  8.601E-03 -3.105E-01 -1.441E-01  9.616E-08 -2.426E-01
    3.000E+00  1.250E+00  3.198E-01  1.915E-01 -2.041E-02  1.079E-01  4.663E-07  1.090E-02 -2.512E-01 -1.914E-01  1.561E-07 -2.168E-01
    6.000E+00  1.250E+00  4.203E-01  2.064E-01 -3.951E-03  7.557E-02  4.943E-07  1.697E-02 -1.472E-01 -3.808E-01  2.648E-07 -2.076E-01
    9.000E+00  1.250E+00  5.529E-01  2.455E-01  1.728E-02  5.620E-02 -1.250E-06  1.650E-02 -7.813E-02 -5.927E-01 -6.712E-07 -2.258E-01
    1.200E+01  1.250E+00  6.302E-01  2.638E-01  3.551E-02  4.035E-02 -7.701E-06  8.458E-03 -3.163E-02 -7.164E-01 -3.591E-06 -2.298E-01
    1.500E+01  1.250E+00  5.966E-01  2.430E-01  4.345E-02  2.723E-02 -1.621E-05 -1.907E-03 -5.870E-03 -6.941E-01 -7.174E-06 -2.041E-01
    1.800E+01  1.250E+00  4.922E-01  1.989E-01  4.217E-02  1.748E-02 -2.092E-05 -9.816E-03  5.231E-03 -5.799E-01 -9.313E-06 -1.620E-01
    2.100E+01  1.250E+00  3.784E-01  1.536E-01  3.667E-02  1.097E-02 -2.077E-05 -1.410E-02  8.576E-03 -4.495E-01 -9.629E-06 -1.210E-01
    2.400E+01  1.250E+00  2.841E-01  1.166E-01  3.044E-02  6.861E-03 -1.800E-05 -1.571E-02  8.586E-03 -3.391E-01 -8.860E-06 -8.839E-02
    2.700E+01  1.250E+00  2.135E-01  8.903E-02  2.486E-02  4.308E-03 -1.458E-05 -1.575E-02  7.447E-03 -2.553E-01 -7.709E-06 -6.448E-02
    3.000E+01  1.250E+00  1.624E-01  6.904E-02  2.028E-02  2.708E-03 -1.146E-05 -1.501E-02  6.059E-03 -1.938E-01 -6.536E-06 -4.737E-02
    3.300E+01  1.250E+00  1.254E-01  5.459E-02  1.662E-02  1.688E-03 -8.912E-06 -1.395E-02  4.760E-03 -1.490E-01 -5.475E-06 -3.513E-02
    3.600E+01  1.250E+00  9.846E-02  4.404E-02  1.372E-02  1.024E-03 -6.916E-06 -1.278E-02  3.648E-03 -1.162E-01 -4.557E-06 -2.629E-02
    3.900E+01  1.250E+00  7.853E-02  3.623E-02  1.142E-02  5.829E-04 -5.388E-06 -1.163E-02  2.736E-03 -9.171E-02 -3.777E-06 -1.983E-02
    4.200E+01  1.250E+00  6.357E-02  3.037E-02  9.584E-03  2.861E-04 -4.223E-06 -1.055E-02  2.001E-03 -7.329E-02 -3.119E-06 -1.503E-02
    4.500E+01  1.250E+00  5.215E-02  2.590E-02  8.106E-03  8.386E-05 -3.336E-06 -9.556E-03  1.414E-03 -5.922E-02 -2.569E-06 -1.141E-02
    4.800E+01  1.250E+00  4.331E-02  2.244E-02  6.906E-03 -5.479E-05 -2.657E-06 -8.660E-03  9.469E-04 -4.831E-02 -2.111E-06 -8.651E-03
    5.100E+01  1.250E+00  3.637E-02  1.972E-02  5.925E-03 -1.498E-04 -2.135E-06 -7.856E-03  5.764E-04 -3.976E-02 -1.733E-06 -6.519E-03
    5.400E+01  1.250E+00  3.086E-02  1.757E-02  5.114E-03 -2.144E-04 -1.728E-06 -7.138E-03  2.822E-04 -3.298E-02 -1.425E-06 -4.854E-03
    5.700E+01  1.250E+00  2.642E-02  1.584E-02  4.441E-03 -2.575E-04 -1.409E-06 -6.495E-03  4.882E-05 -2.754E-02 -1.175E-06 -3.540E-03
    6.000E+01  1.250E+00  2.280E-02  1.443E-02  3.876E-03 -2.850E-04 -1.155E-06 -5.921E-03 -1.363E-04 -2.314E-02 -9.730E-07 -2.493E-03
    6.300E+01  1.250E+00  1.983E-02  1.328E-02  3.400E-03 -3.013E-04 -9.510E-07 -5.408E-03 -2.830E-04 -1.954E-02 -8.105E-07 -1.653E-03
    6.600E+01  1.250E+00  1.735E-02  1.232E-02  2.994E-03 -3.094E-04 -7.845E-07 -4.947E-03 -3.989E-04 -1.658E-02 -6.800E-07 -9.725E-04
    6.900E+01  1.250E+00  1.525E-02  1.152E-02  2.646E-03 -3.112E-04 -6.477E-07 -4.532E-03 -4.901E-04 -1.411E-02 -5.747E-07 -4.181E-04
    7.200E+01  1.250E+00  1.319E-02  1.085E-02  2.315E-03 -3.063E-04 -5.443E-07 -4.138E-03 -5.603E-04 -1.201E-02 -4.897E-07  3.577E-05
