      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  2.000E+01  4.999E-05  8.499E-05  3.507E-05  5.722E-05 -7.252E-11  2.162E-05 -1.398E-04  1.861E-05 -5.272E-11 -1.024E-04
   1.0000000E-02  2.000E+01  3.706E-05  1.128E-04  1.463E-05  7.567E-05 -2.022E-10  3.110E-05 -1.844E-04  7.078E-06  4.998E-11 -1.358E-04
   2.0000000E-02  2.000E+01  3.937E-05  1.419E-04 -8.207E-06  9.446E-05 -4.713E-10  4.468E-05 -2.301E-04 -6.056E-06  2.838E-10 -1.704E-04
   5.0000000E-02  2.000E+01  5.774E-05  1.693E-04 -4.525E-05  1.104E-04 -1.285E-09  7.012E-05 -2.685E-04 -2.785E-05  1.029E-09 -2.019E-04
   1.0000000E-01  2.000E+01  8.153E-05  1.718E-04 -8.100E-05  1.085E-04 -2.613E-09  9.732E-05 -2.632E-04 -4.902E-05  2.278E-09 -2.028E-04
   2.0000000E-01  2.000E+01  1.133E-04  1.590E-04 -1.248E-04  9.458E-05 -5.123E-09  1.323E-04 -2.285E-04 -7.501E-05  4.676E-09 -1.842E-04
   3.0000000E-01  2.000E+01  1.350E-04  1.478E-04 -1.537E-04  8.310E-05 -7.442E-09  1.560E-04 -2.002E-04 -9.221E-05  6.904E-09 -1.682E-04
   4.0000000E-01  2.000E+01  1.512E-04  1.395E-04 -1.750E-04  7.437E-05 -9.587E-09  1.736E-04 -1.789E-04 -1.049E-04  8.979E-09 -1.562E-04
   5.0000000E-01  2.000E+01  1.638E-04  1.333E-04 -1.916E-04  6.753E-05 -1.158E-08  1.873E-04 -1.624E-04 -1.148E-04  1.091E-08 -1.469E-04
   7.5000000E-01  2.000E+01  1.856E-04  1.231E-04 -2.204E-04  5.535E-05 -1.597E-08  2.110E-04 -1.340E-04 -1.320E-04  1.520E-08 -1.307E-04
   1.0000000E+00  2.000E+01  1.991E-04  1.171E-04 -2.384E-04  4.703E-05 -1.968E-08  2.257E-04 -1.156E-04 -1.428E-04  1.888E-08 -1.201E-04
   2.0000000E+00  2.000E+01  2.194E-04  1.096E-04 -2.669E-04  2.735E-05 -3.010E-08  2.474E-04 -7.936E-05 -1.600E-04  2.952E-08 -9.769E-05
   3.0000000E+00  2.000E+01  2.210E-04  1.125E-04 -2.712E-04  1.429E-05 -3.635E-08  2.488E-04 -6.359E-05 -1.627E-04  3.650E-08 -8.605E-05
   5.0000000E+00  2.000E+01  2.135E-04  1.316E-04 -2.650E-04 -8.761E-06 -4.254E-08  2.391E-04 -4.803E-05 -1.595E-04  4.551E-08 -7.194E-05
   7.0000000E+00  2.000E+01  2.052E-04  1.613E-04 -2.567E-04 -3.287E-05 -4.380E-08  2.280E-04 -3.939E-05 -1.557E-04  5.119E-08 -6.198E-05
