      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
   2.0000000E+01  1.400E+01  8.794E-04  2.462E-03 -9.263E-04 -1.908E-04  2.140E-07  4.310E-04 -7.961E-04 -1.433E-03 -1.874E-08 -1.252E-03
   2.5000000E+01  1.400E+01  1.004E-03  3.096E-03 -9.210E-04 -4.332E-04  3.381E-07  3.656E-04 -6.516E-04 -1.830E-03 -1.320E-07 -1.398E-03
   3.0000000E+01  1.400E+01  1.173E-03  3.822E-03 -9.188E-04 -6.612E-04  4.743E-07  2.944E-04 -5.239E-04 -2.336E-03 -3.649E-07 -1.621E-03
   3.5000000E+01  1.400E+01  1.389E-03  4.645E-03 -9.149E-04 -8.629E-04  6.001E-07  2.169E-04 -4.065E-04 -2.958E-03 -7.901E-07 -1.937E-03
   4.0000000E+01  1.400E+01  1.654E-03  5.576E-03 -9.060E-04 -1.030E-03  6.819E-07  1.332E-04 -2.973E-04 -3.702E-03 -1.507E-06 -2.366E-03
   4.5000000E+01  1.400E+01  1.971E-03  6.638E-03 -8.903E-04 -1.154E-03  6.706E-07  4.473E-05 -1.948E-04 -4.581E-03 -2.638E-06 -2.930E-03
   5.0000000E+01  1.400E+01  2.345E-03  7.860E-03 -8.664E-04 -1.229E-03  4.973E-07 -4.593E-05 -9.853E-05 -5.614E-03 -4.330E-06 -3.659E-03
   5.5000000E+01  1.400E+01  2.782E-03  9.279E-03 -8.328E-04 -1.248E-03  6.526E-08 -1.360E-04 -8.393E-06 -6.826E-03 -6.743E-06 -4.587E-03
   6.0000000E+01  1.400E+01  3.288E-03  1.094E-02 -7.876E-04 -1.205E-03 -7.583E-07 -2.228E-04  7.530E-05 -8.251E-03 -1.004E-05 -5.756E-03
   6.5000000E+01  1.400E+01  3.863E-03  1.291E-02 -7.251E-04 -1.095E-03 -2.150E-06 -3.033E-04  1.523E-04 -9.924E-03 -1.440E-05 -7.219E-03
   7.0000000E+01  1.400E+01  4.413E-03  1.526E-02 -6.081E-04 -9.106E-04 -4.334E-06 -3.760E-04  2.228E-04 -1.182E-02 -1.998E-05 -9.039E-03
   7.5000000E+01  1.400E+01  6.034E-03  1.808E-02 -7.285E-04 -6.457E-04 -7.605E-06 -4.250E-04  2.869E-04 -1.468E-02 -2.688E-05 -1.129E-02
   8.0000000E+01  1.400E+01  6.708E-03  2.148E-02 -5.611E-04 -2.927E-04 -1.227E-05 -4.705E-04  3.441E-04 -1.743E-02 -3.527E-05 -1.408E-02
   8.5000000E+01  1.400E+01  7.863E-03  2.560E-02 -4.391E-04  1.569E-04 -1.873E-05 -4.936E-04  3.980E-04 -2.092E-02 -4.516E-05 -1.751E-02
   9.0000000E+01  1.400E+01  9.286E-03  3.058E-02 -3.050E-04  7.106E-04 -2.743E-05 -4.959E-04  4.482E-04 -2.517E-02 -5.655E-05 -2.171E-02
   1.0000000E+02  1.400E+01  1.304E-02  4.384E-02  2.733E-05  2.161E-03 -5.332E-05 -4.268E-04  5.466E-04 -3.650E-02 -8.332E-05 -3.303E-02
   1.0500000E+02  1.400E+01  1.545E-02  5.241E-02  2.308E-04  3.051E-03 -7.119E-05 -3.576E-04  6.011E-04 -4.386E-02 -9.819E-05 -4.038E-02
   1.1000000E+02  1.400E+01  1.822E-02  6.236E-02  4.586E-04  4.038E-03 -9.241E-05 -2.666E-04  6.651E-04 -5.241E-02 -1.135E-04 -4.893E-02
   1.1500000E+02  1.400E+01  2.131E-02  7.349E-02  7.057E-04  5.089E-03 -1.165E-04 -1.589E-04  7.415E-04 -6.200E-02 -1.284E-04 -5.848E-02
   1.2000000E+02  1.400E+01  2.456E-02  8.527E-02  9.610E-04  6.149E-03 -1.423E-04 -4.263E-05  8.198E-04 -7.216E-02 -1.422E-04 -6.859E-02
   1.2500000E+02  1.400E+01  2.768E-02  9.667E-02  1.206E-03  7.121E-03 -1.679E-04  7.124E-05  9.241E-04 -8.203E-02 -1.537E-04 -7.836E-02
   1.3000000E+02  1.400E+01  3.029E-02  1.063E-01  1.417E-03  7.901E-03 -1.909E-04  1.702E-04  1.037E-03 -9.038E-02 -1.617E-04 -8.658E-02
   1.3500000E+02  1.400E+01  3.196E-02  1.126E-01  1.568E-03  8.384E-03 -2.087E-04  2.435E-04  1.150E-03 -9.585E-02 -1.655E-04 -9.194E-02
   1.4000000E+02  1.400E+01  3.237E-02  1.145E-01  1.641E-03  8.503E-03 -2.193E-04  2.851E-04  1.252E-03 -9.749E-02 -1.646E-04 -9.350E-02
   1.4500000E+02  1.400E+01  3.147E-02  1.117E-01  1.634E-03  8.258E-03 -2.219E-04  2.955E-04  1.333E-03 -9.508E-02 -1.593E-04 -9.105E-02
   1.5000000E+02  1.400E+01  2.947E-02  1.050E-01  1.558E-03  7.711E-03 -2.171E-04  2.808E-04  1.385E-03 -8.923E-02 -1.503E-04 -8.522E-02
   1.5500000E+02  1.400E+01  2.676E-02  9.567E-02  1.434E-03  6.968E-03 -2.063E-04  2.504E-04  1.406E-03 -8.110E-02 -1.389E-04 -7.715E-02
   1.6000000E+02  1.400E+01  2.372E-02  8.515E-02  1.287E-03  6.134E-03 -1.916E-04  2.135E-04  1.399E-03 -7.193E-02 -1.263E-04 -6.807E-02
   1.7000000E+02  1.400E+01  1.787E-02  6.473E-02  9.866E-04  4.505E-03 -1.577E-04  1.457E-04  1.315E-03 -5.411E-02 -1.007E-04 -5.043E-02
   1.8000000E+02  1.400E+01  1.318E-02  4.825E-02  7.354E-04  3.168E-03 -1.256E-04  1.042E-04  1.178E-03 -3.969E-02 -7.837E-05 -3.620E-02
   1.9000000E+02  1.400E+01  9.752E-03  3.620E-02  5.459E-04  2.171E-03 -9.887E-05  9.036E-05  1.026E-03 -2.910E-02 -6.055E-05 -2.577E-02
   2.0000000E+02  1.400E+01  7.319E-03  2.766E-02  4.077E-04  1.451E-03 -7.779E-05  9.675E-05  8.824E-04 -2.155E-02 -4.689E-05 -1.836E-02
