      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    2.500E+01  9.000E+00  6.824E-03  1.551E-02 -3.136E-03  9.151E-04  8.352E-07  1.206E-03 -3.690E-03 -1.291E-02 -8.205E-07 -1.070E-02
    3.000E+01  9.000E+00  8.439E-03  1.953E-02 -2.923E-03  5.835E-04  7.717E-07  9.825E-04 -2.816E-03 -1.715E-02 -2.264E-06 -1.316E-02
    3.500E+01  9.000E+00  1.056E-02  2.448E-02 -2.645E-03  4.507E-04  1.012E-07  7.334E-04 -2.005E-03 -2.254E-02 -5.055E-06 -1.651E-02
    4.000E+01  9.000E+00  1.327E-02  3.063E-02 -2.285E-03  5.595E-04 -1.792E-06  4.714E-04 -1.250E-03 -2.932E-02 -9.847E-06 -2.100E-02
    4.500E+01  9.000E+00  1.670E-02  3.833E-02 -1.834E-03  9.525E-04 -5.830E-06  2.176E-04 -5.467E-04 -3.786E-02 -1.736E-05 -2.696E-02
    5.000E+01  9.000E+00  2.102E-02  4.802E-02 -1.285E-03  1.669E-03 -1.329E-05 -3.818E-06  1.050E-04 -4.861E-02 -2.830E-05 -3.476E-02
    5.500E+01  9.000E+00  2.642E-02  6.025E-02 -6.359E-04  2.740E-03 -2.581E-05 -1.693E-04  7.040E-04 -6.216E-02 -4.320E-05 -4.486E-02
    6.000E+01  9.000E+00  3.310E-02  7.557E-02  1.150E-04  4.183E-03 -4.523E-05 -2.601E-04  1.250E-03 -7.911E-02 -6.235E-05 -5.775E-02
    6.500E+01  9.000E+00  4.114E-02  9.438E-02  9.607E-04  5.982E-03 -7.327E-05 -2.669E-04  1.746E-03 -9.989E-02 -8.550E-05 -7.373E-02
    7.000E+01  9.000E+00  5.009E-02  1.166E-01  1.894E-03  8.064E-03 -1.107E-04 -2.041E-04  2.200E-03 -1.242E-01 -1.117E-04 -9.267E-02
    7.500E+01  9.000E+00  6.268E-02  1.408E-01  2.699E-03  1.026E-02 -1.561E-04  9.572E-06  2.618E-03 -1.521E-01 -1.388E-04 -1.134E-01
    8.000E+01  9.000E+00  7.155E-02  1.641E-01  3.569E-03  1.226E-02 -2.048E-04  1.436E-04  2.984E-03 -1.776E-01 -1.639E-04 -1.333E-01
    8.500E+01  9.000E+00  7.864E-02  1.817E-01  4.191E-03  1.371E-02 -2.491E-04  2.752E-04  3.317E-03 -1.971E-01 -1.829E-04 -1.484E-01
    9.000E+01  9.000E+00  8.131E-02  1.890E-01  4.491E-03  1.427E-02 -2.804E-04  3.282E-04  3.570E-03 -2.052E-01 -1.927E-04 -1.545E-01
    1.000E+02  9.000E+00  7.192E-02  1.691E-01  4.118E-03  1.269E-02 -2.882E-04  1.869E-04  3.735E-03 -1.831E-01 -1.827E-04 -1.372E-01
    1.050E+02  9.000E+00  6.275E-02  1.484E-01  3.636E-03  1.106E-02 -2.692E-04  4.039E-05  3.644E-03 -1.601E-01 -1.672E-04 -1.194E-01
    1.100E+02  9.000E+00  5.311E-02  1.265E-01  3.111E-03  9.312E-03 -2.425E-04 -1.047E-04  3.469E-03 -1.357E-01 -1.488E-04 -1.004E-01
    1.150E+02  9.000E+00  4.417E-02  1.060E-01  2.614E-03  7.672E-03 -2.132E-04 -2.263E-04  3.240E-03 -1.129E-01 -1.300E-04 -8.277E-02
    1.200E+02  9.000E+00  3.647E-02  8.823E-02  2.178E-03  6.239E-03 -1.846E-04 -3.161E-04  2.970E-03 -9.307E-02 -1.122E-04 -6.745E-02
    1.250E+02  9.000E+00  3.008E-02  7.343E-02  1.812E-03  5.027E-03 -1.586E-04 -3.741E-04  2.710E-03 -7.656E-02 -9.622E-05 -5.468E-02
    1.300E+02  9.000E+00  2.489E-02  6.136E-02  1.510E-03  4.030E-03 -1.357E-04 -4.045E-04  2.456E-03 -6.309E-02 -8.225E-05 -4.427E-02
    1.350E+02  9.000E+00  2.071E-02  5.161E-02  1.263E-03  3.221E-03 -1.160E-04 -4.127E-04  2.217E-03 -5.218E-02 -7.027E-05 -3.586E-02
    1.400E+02  9.000E+00  1.735E-02  4.376E-02  1.063E-03  2.567E-03 -9.931E-05 -4.039E-04  1.995E-03 -4.337E-02 -6.011E-05 -2.910E-02
    1.450E+02  9.000E+00  1.464E-02  3.744E-02  8.993E-04  2.040E-03 -8.520E-05 -3.826E-04  1.793E-03 -3.626E-02 -5.152E-05 -2.365E-02
    1.500E+02  9.000E+00  1.244E-02  3.233E-02  7.653E-04  1.616E-03 -7.331E-05 -3.524E-04  1.612E-03 -3.048E-02 -4.428E-05 -1.924E-02
    1.550E+02  9.000E+00  1.065E-02  2.818E-02  6.550E-04  1.274E-03 -6.327E-05 -3.163E-04  1.449E-03 -2.576E-02 -3.816E-05 -1.566E-02
    1.600E+02  9.000E+00  9.188E-03  2.480E-02  5.636E-04  9.977E-04 -5.480E-05 -2.763E-04  1.305E-03 -2.189E-02 -3.299E-05 -1.273E-02
    1.700E+02  9.000E+00  6.972E-03  1.974E-02  4.236E-04  5.936E-04 -4.153E-05 -1.913E-04  1.062E-03 -1.603E-02 -2.489E-05 -8.341E-03
    1.800E+02  9.000E+00  5.421E-03  1.629E-02  3.239E-04  3.266E-04 -3.192E-05 -1.058E-04  8.694E-04 -1.194E-02 -1.904E-05 -5.300E-03
    1.900E+02  9.000E+00  4.307E-03  1.391E-02  2.512E-04  1.470E-04 -2.488E-05 -2.389E-05  7.158E-04 -9.011E-03 -1.479E-05 -3.138E-03
    2.000E+02  9.000E+00  3.489E-03  1.225E-02  1.971E-04  2.191E-05 -1.964E-05  5.266E-05  5.924E-04 -6.876E-03 -1.168E-05 -1.561E-03
