      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.600E+01  1.725E-05  2.950E-05  1.089E-05  2.072E-05  9.956E-11  1.970E-06 -5.080E-05  3.195E-06 -4.186E-11 -3.605E-05
   1.0000000E-02  3.600E+01  1.202E-05  3.903E-05  8.490E-06  2.739E-05  5.393E-11  2.577E-06 -6.712E-05  2.722E-06  3.057E-11 -4.768E-05
   2.0000000E-02  3.600E+01  1.018E-05  4.885E-05  6.598E-06  3.425E-05 -6.508E-11  3.516E-06 -8.394E-05  2.214E-06  1.972E-10 -5.966E-05
   5.0000000E-02  3.600E+01  1.077E-05  5.750E-05  4.465E-06  4.020E-05 -4.685E-10  5.333E-06 -9.854E-05  1.603E-06  7.292E-10 -7.015E-05
   1.0000000E-01  3.600E+01  1.288E-05  5.714E-05  2.967E-06  3.975E-05 -1.163E-09  7.299E-06 -9.749E-05  1.171E-06  1.621E-09 -6.960E-05
   2.0000000E-01  3.600E+01  1.617E-05  5.090E-05  1.473E-06  3.508E-05 -2.508E-09  9.846E-06 -8.612E-05  7.495E-07  3.328E-09 -6.179E-05
   3.0000000E-01  3.600E+01  1.853E-05  4.570E-05  5.884E-07  3.120E-05 -3.763E-09  1.157E-05 -7.670E-05  5.092E-07  4.914E-09 -5.527E-05
   4.0000000E-01  3.600E+01  2.032E-05  4.178E-05 -3.893E-08  2.826E-05 -4.928E-09  1.286E-05 -6.959E-05  3.449E-07  6.384E-09 -5.035E-05
   5.0000000E-01  3.600E+01  2.173E-05  3.876E-05 -5.195E-07  2.598E-05 -6.009E-09  1.387E-05 -6.408E-05  2.240E-07  7.749E-09 -4.654E-05
   7.5000000E-01  3.600E+01  2.416E-05  3.356E-05 -1.358E-06  2.197E-05 -8.394E-09  1.561E-05 -5.451E-05  2.951E-08  1.076E-08 -3.990E-05
   1.0000000E+00  3.600E+01  2.566E-05  3.023E-05 -1.906E-06  1.930E-05 -1.040E-08  1.670E-05 -4.826E-05 -7.681E-08  1.330E-08 -3.553E-05
   2.0000000E+00  3.600E+01  2.781E-05  2.384E-05 -2.954E-06  1.353E-05 -1.595E-08  1.839E-05 -3.553E-05 -1.344E-07  2.042E-08 -2.644E-05
   3.0000000E+00  3.600E+01  2.783E-05  2.145E-05 -3.352E-06  1.039E-05 -1.920E-08  1.860E-05 -2.962E-05  4.998E-08  2.473E-08 -2.196E-05
   5.0000000E+00  3.600E+01  2.665E-05  2.047E-05 -3.681E-06  6.065E-06 -2.253E-08  1.815E-05 -2.359E-05  6.808E-07  2.957E-08 -1.683E-05
   7.0000000E+00  3.600E+01  2.537E-05  2.168E-05 -3.876E-06  2.430E-06 -2.378E-08  1.762E-05 -2.035E-05  1.471E-06  3.200E-08 -1.344E-05
   1.0000000E+01  3.600E+01  2.387E-05  2.560E-05 -4.172E-06 -2.994E-06 -2.371E-08  1.703E-05 -1.740E-05  2.881E-06  3.347E-08 -9.517E-06
   1.5000000E+01  3.600E+01  2.237E-05  3.529E-05 -4.792E-06 -1.256E-05 -2.051E-08  1.670E-05 -1.465E-05  5.214E-06  3.266E-08 -3.737E-06
   2.0000000E+01  3.600E+01  2.168E-05  4.763E-05 -5.558E-06 -2.315E-05 -1.461E-08  1.688E-05 -1.314E-05  7.299E-06  2.896E-08  1.913E-06
   2.5000000E+01  3.600E+01  2.151E-05  6.140E-05 -6.437E-06 -3.425E-05 -6.566E-09  1.720E-05 -1.229E-05  8.938E-06  2.282E-08  7.491E-06
   3.0000000E+01  3.600E+01  2.171E-05  7.617E-05 -7.404E-06 -4.573E-05  3.286E-09  1.752E-05 -1.191E-05  1.001E-05  1.442E-08  1.302E-05
   3.5000000E+01  3.600E+01  2.219E-05  9.157E-05 -8.444E-06 -5.731E-05  1.469E-08  1.780E-05 -1.191E-05  1.034E-05  3.772E-09  1.843E-05
   4.0000000E+01  3.600E+01  2.291E-05  1.074E-04 -9.546E-06 -6.881E-05  2.748E-08  1.796E-05 -1.224E-05  9.918E-06 -9.345E-09  2.363E-05
   4.5000000E+01  3.600E+01  2.383E-05  1.234E-04 -1.070E-05 -8.008E-05  4.154E-08  1.797E-05 -1.287E-05  8.704E-06 -2.541E-08  2.852E-05
   5.0000000E+01  3.600E+01  2.494E-05  1.397E-04 -1.191E-05 -9.102E-05  5.683E-08  1.780E-05 -1.377E-05  6.695E-06 -4.517E-08  3.301E-05
   5.5000000E+01  3.600E+01  2.622E-05  1.562E-04 -1.317E-05 -1.015E-04  7.336E-08  1.745E-05 -1.494E-05  3.897E-06 -6.970E-08  3.701E-05
   6.0000000E+01  3.600E+01  2.766E-05  1.728E-04 -1.447E-05 -1.116E-04  9.116E-08  1.691E-05 -1.637E-05  3.209E-07 -1.003E-07  4.044E-05
   6.5000000E+01  3.600E+01  2.927E-05  1.897E-04 -1.582E-05 -1.212E-04  1.103E-07  1.618E-05 -1.804E-05 -4.019E-06 -1.387E-07  4.321E-05
   7.0000000E+01  3.600E+01  3.103E-05  2.070E-04 -1.722E-05 -1.302E-04  1.308E-07  1.525E-05 -1.997E-05 -9.110E-06 -1.867E-07  4.523E-05
   7.5000000E+01  3.600E+01  3.296E-05  2.248E-04 -1.866E-05 -1.387E-04  1.527E-07  1.413E-05 -2.214E-05 -1.494E-05 -2.465E-07  4.641E-05
   8.0000000E+01  3.600E+01  3.506E-05  2.432E-04 -2.013E-05 -1.466E-04  1.761E-07  1.282E-05 -2.450E-05 -2.153E-05 -3.204E-07  4.664E-05
   8.5000000E+01  3.600E+01  3.733E-05  2.623E-04 -2.165E-05 -1.540E-04  2.008E-07  1.133E-05 -2.716E-05 -2.886E-05 -4.107E-07  4.585E-05
   9.0000000E+01  3.600E+01  3.978E-05  2.822E-04 -2.321E-05 -1.607E-04  2.266E-07  9.667E-06 -3.006E-05 -3.691E-05 -5.197E-07  4.392E-05
   1.0000000E+02  3.600E+01  4.528E-05  3.254E-04 -2.640E-05 -1.726E-04  2.804E-07  5.725E-06 -3.670E-05 -5.542E-05 -8.023E-07  3.612E-05
   1.0500000E+02  3.600E+01  4.836E-05  3.491E-04 -2.804E-05 -1.776E-04  3.072E-07  3.475E-06 -4.043E-05 -6.594E-05 -9.798E-07  2.997E-05
   1.1000000E+02  3.600E+01  5.167E-05  3.744E-04 -2.969E-05 -1.822E-04  3.331E-07  1.038E-06 -4.445E-05 -7.736E-05 -1.184E-06  2.213E-05
   1.1500000E+02  3.600E+01  5.524E-05  4.017E-04 -3.135E-05 -1.861E-04  3.573E-07 -1.584E-06 -4.877E-05 -8.977E-05 -1.415E-06  1.241E-05
   1.2000000E+02  3.600E+01  5.908E-05  4.310E-04 -3.303E-05 -1.895E-04  3.786E-07 -4.395E-06 -5.339E-05 -1.032E-04 -1.676E-06  6.176E-07
   1.2500000E+02  3.600E+01  6.324E-05  4.628E-04 -3.470E-05 -1.923E-04  3.958E-07 -7.388E-06 -5.835E-05 -1.179E-04 -1.966E-06 -1.346E-05
   1.3000000E+02  3.600E+01  6.773E-05  4.973E-04 -3.636E-05 -1.945E-04  4.073E-07 -1.057E-05 -6.365E-05 -1.338E-04 -2.284E-06 -3.007E-05
   1.3500000E+02  3.600E+01  7.259E-05  5.348E-04 -3.800E-05 -1.960E-04  4.114E-07 -1.393E-05 -6.931E-05 -1.511E-04 -2.630E-06 -4.948E-05
   1.4000000E+02  3.600E+01  7.786E-05  5.757E-04 -3.963E-05 -1.969E-04  4.061E-07 -1.747E-05 -7.534E-05 -1.700E-04 -3.003E-06 -7.199E-05
   1.4500000E+02  3.600E+01  8.357E-05  6.205E-04 -4.122E-05 -1.971E-04  3.894E-07 -2.120E-05 -8.176E-05 -1.907E-04 -3.401E-06 -9.795E-05
   1.5000000E+02  3.600E+01  8.978E-05  6.695E-04 -4.276E-05 -1.966E-04  3.592E-07 -2.511E-05 -8.857E-05 -2.134E-04 -3.820E-06 -1.277E-04
   1.5500000E+02  3.600E+01  9.654E-05  7.233E-04 -4.426E-05 -1.954E-04  3.134E-07 -2.919E-05 -9.579E-05 -2.382E-04 -4.260E-06 -1.618E-04
   1.6000000E+02  3.600E+01  1.039E-04  7.825E-04 -4.568E-05 -1.933E-04  2.499E-07 -3.346E-05 -1.034E-04 -2.656E-04 -4.716E-06 -2.006E-04
   1.7000000E+02  3.600E+01  1.208E-04  9.193E-04 -4.828E-05 -1.866E-04  6.062E-08 -4.250E-05 -1.200E-04 -3.291E-04 -5.666E-06 -2.946E-04
   1.8000000E+02  3.600E+01  1.411E-04  1.086E-03 -5.045E-05 -1.758E-04 -2.288E-07 -5.219E-05 -1.383E-04 -4.069E-04 -6.637E-06 -4.153E-04
   1.9000000E+02  3.600E+01  1.658E-04  1.291E-03 -5.205E-05 -1.604E-04 -6.398E-07 -6.247E-05 -1.585E-04 -5.030E-04 -7.587E-06 -5.695E-04
   2.0000000E+02  3.600E+01  1.959E-04  1.543E-03 -5.291E-05 -1.396E-04 -1.191E-06 -7.326E-05 -1.803E-04 -6.227E-04 -8.477E-06 -7.659E-04
