      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  6.500E+00  6.043E-04  2.480E-02 -6.301E-04  1.745E-02  7.851E-10  3.439E-04 -4.274E-02 -6.655E-04 -4.346E-10 -3.032E-02
    1.000E-02  6.500E+00  1.116E-03  3.280E-02 -1.033E-03  2.307E-02  1.857E-09  4.938E-04 -5.650E-02 -1.089E-03 -8.679E-10 -4.010E-02
    2.000E-02  6.500E+00  1.820E-03  4.107E-02 -1.577E-03  2.886E-02  4.034E-09  7.059E-04 -7.068E-02 -1.670E-03 -1.725E-09 -5.019E-02
    5.000E-02  6.500E+00  3.142E-03  4.835E-02 -2.598E-03  3.392E-02  1.054E-08  1.106E-03 -8.305E-02 -2.747E-03 -4.249E-09 -5.906E-02
    1.000E-01  6.500E+00  4.531E-03  4.808E-02 -3.674E-03  3.362E-02  2.114E-08  1.534E-03 -8.231E-02 -3.887E-03 -8.417E-09 -5.867E-02
    2.000E-01  6.500E+00  6.307E-03  4.289E-02 -5.048E-03  2.980E-02  4.126E-08  2.085E-03 -7.295E-02 -5.354E-03 -1.700E-08 -5.222E-02
    3.000E-01  6.500E+00  7.507E-03  3.856E-02 -5.970E-03  2.663E-02  6.026E-08  2.456E-03 -6.518E-02 -6.351E-03 -2.668E-08 -4.685E-02
    4.000E-01  6.500E+00  8.402E-03  3.529E-02 -6.652E-03  2.424E-02  7.849E-08  2.732E-03 -5.932E-02 -7.101E-03 -3.850E-08 -4.280E-02
    5.000E-01  6.500E+00  9.103E-03  3.278E-02 -7.180E-03  2.240E-02  9.591E-08  2.946E-03 -5.479E-02 -7.692E-03 -5.328E-08 -3.968E-02
    7.500E-01  6.500E+00  1.033E-02  2.846E-02 -8.086E-03  1.920E-02  1.411E-07  3.317E-03 -4.695E-02 -8.742E-03 -1.104E-07 -3.429E-02
    1.000E+00  6.500E+00  1.111E-02  2.569E-02 -8.638E-03  1.712E-02  1.905E-07  3.546E-03 -4.186E-02 -9.431E-03 -2.073E-07 -3.082E-02
    2.000E+00  6.500E+00  1.242E-02  2.030E-02 -9.410E-03  1.294E-02  5.195E-07  3.894E-03 -3.158E-02 -1.074E-02 -1.280E-06 -2.392E-02
    3.000E+00  6.500E+00  1.273E-02  1.814E-02 -9.400E-03  1.102E-02  1.220E-06  3.938E-03 -2.684E-02 -1.130E-02 -4.094E-06 -2.095E-02
    5.000E+00  6.500E+00  1.279E-02  1.672E-02 -8.943E-03  9.098E-03  4.340E-06  3.875E-03 -2.193E-02 -1.218E-02 -1.804E-05 -1.843E-02
    7.000E+00  6.500E+00  1.288E-02  1.687E-02 -8.461E-03  8.063E-03  1.025E-05  3.827E-03 -1.911E-02 -1.333E-02 -4.724E-05 -1.766E-02
    1.000E+01  6.500E+00  1.339E-02  1.851E-02 -7.880E-03  7.116E-03  2.422E-05  3.849E-03 -1.620E-02 -1.583E-02 -1.271E-04 -1.793E-02
    1.500E+01  6.500E+00  1.539E-02  2.354E-02 -7.165E-03  6.201E-03  5.434E-05  4.045E-03 -1.259E-02 -2.221E-02 -3.668E-04 -2.052E-02
    2.000E+01  6.500E+00  1.892E-02  3.100E-02 -6.512E-03  5.710E-03  7.365E-05  4.297E-03 -9.503E-03 -3.165E-02 -7.302E-04 -2.526E-02
    2.500E+01  6.500E+00  2.424E-02  4.111E-02 -5.731E-03  5.586E-03  5.350E-05  4.497E-03 -6.646E-03 -4.470E-02 -1.180E-03 -3.236E-02
    3.000E+01  6.500E+00  3.174E-02  5.455E-02 -4.704E-03  5.875E-03 -3.520E-05  4.601E-03 -3.922E-03 -6.234E-02 -1.664E-03 -4.242E-02
    3.500E+01  6.500E+00  4.196E-02  7.231E-02 -3.361E-03  6.654E-03 -2.175E-04  4.589E-03 -1.322E-03 -8.586E-02 -2.125E-03 -5.633E-02
    4.000E+01  6.500E+00  5.552E-02  9.551E-02 -1.666E-03  7.985E-03 -5.094E-04  4.453E-03  1.131E-03 -1.168E-01 -2.511E-03 -7.508E-02
    4.500E+01  6.500E+00  7.282E-02  1.250E-01  3.618E-04  9.872E-03 -9.097E-04  4.181E-03  3.389E-03 -1.561E-01 -2.773E-03 -9.936E-02
