      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    8.000E+01  1.000E+01  4.292E-02  1.098E-01  1.117E-03  6.921E-03 -1.081E-03  1.335E-03  4.100E-03 -1.108E-01 -1.597E-03 -8.665E-02
    8.500E+01  1.000E+01  5.099E-02  1.308E-01  1.834E-03  8.603E-03 -1.289E-03  1.248E-03  4.364E-03 -1.328E-01 -1.468E-03 -1.045E-01
    9.000E+01  1.000E+01  5.849E-02  1.505E-01  2.507E-03  1.013E-02 -1.463E-03  1.118E-03  4.551E-03 -1.534E-01 -1.299E-03 -1.212E-01
    1.000E+02  1.000E+01  6.603E-02  1.709E-01  3.368E-03  1.165E-02 -1.627E-03  6.811E-04  4.661E-03 -1.748E-01 -8.900E-04 -1.385E-01
    1.050E+02  1.000E+01  6.425E-02  1.669E-01  3.443E-03  1.137E-02 -1.600E-03  4.003E-04  4.586E-03 -1.706E-01 -6.852E-04 -1.350E-01
    1.100E+02  1.000E+01  5.924E-02  1.546E-01  3.305E-03  1.050E-02 -1.513E-03  1.175E-04  4.440E-03 -1.577E-01 -5.004E-04 -1.244E-01
    1.150E+02  1.000E+01  5.235E-02  1.373E-01  3.029E-03  9.280E-03 -1.388E-03 -1.371E-04  4.245E-03 -1.395E-01 -3.444E-04 -1.096E-01
    1.200E+02  1.000E+01  4.492E-02  1.186E-01  2.692E-03  7.949E-03 -1.246E-03 -3.452E-04  4.010E-03 -1.197E-01 -2.198E-04 -9.346E-02
    1.250E+02  1.000E+01  3.787E-02  1.006E-01  2.349E-03  6.664E-03 -1.103E-03 -5.011E-04  3.771E-03 -1.008E-01 -1.247E-04 -7.808E-02
    1.300E+02  1.000E+01  3.165E-02  8.474E-02  2.032E-03  5.515E-03 -9.686E-04 -6.079E-04  3.531E-03 -8.411E-02 -5.497E-05 -6.446E-02
    1.350E+02  1.000E+01  2.639E-02  7.126E-02  1.753E-03  4.530E-03 -8.467E-04 -6.730E-04  3.297E-03 -6.990E-02 -5.862E-06 -5.289E-02
    1.400E+02  1.000E+01  2.204E-02  6.008E-02  1.514E-03  3.708E-03 -7.391E-04 -7.049E-04  3.077E-03 -5.811E-02  2.713E-05 -4.330E-02
    1.450E+02  1.000E+01  1.848E-02  5.092E-02  1.312E-03  3.031E-03 -6.456E-04 -7.114E-04  2.871E-03 -4.844E-02  4.786E-05 -3.544E-02
    1.500E+02  1.000E+01  1.558E-02  4.346E-02  1.143E-03  2.478E-03 -5.647E-04 -6.993E-04  2.681E-03 -4.054E-02  5.947E-05 -2.904E-02
    1.550E+02  1.000E+01  1.322E-02  3.739E-02  1.000E-03  2.029E-03 -4.952E-04 -6.738E-04  2.506E-03 -3.409E-02  6.445E-05 -2.381E-02
    1.600E+02  1.000E+01  1.129E-02  3.243E-02  8.800E-04  1.665E-03 -4.353E-04 -6.391E-04  2.346E-03 -2.881E-02  6.470E-05 -1.955E-02
    1.700E+02  1.000E+01  8.398E-03  2.504E-02  6.922E-04  1.132E-03 -3.395E-04 -5.534E-04  2.065E-03 -2.088E-02  5.638E-05 -1.317E-02
    1.800E+02  1.000E+01  6.404E-03  2.001E-02  5.552E-04  7.855E-04 -2.680E-04 -4.585E-04  1.828E-03 -1.541E-02  4.207E-05 -8.791E-03
    1.900E+02  1.000E+01  4.995E-03  1.654E-02  4.533E-04  5.619E-04 -2.143E-04 -3.626E-04  1.624E-03 -1.155E-02  2.581E-05 -5.716E-03
    2.000E+02  1.000E+01  3.977E-03  1.411E-02  3.757E-04  4.201E-04 -1.735E-04 -2.698E-04  1.448E-03 -8.777E-03  9.762E-06 -3.504E-03
