      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    9.000E+01  9.500E+00  7.042E-02  1.730E-01  3.380E-03  1.183E-02 -1.687E-03  1.068E-03  5.075E-03 -1.819E-01 -1.265E-03 -1.401E-01
    1.000E+02  9.500E+00  7.087E-02  1.754E-01  3.837E-03  1.199E-02 -1.722E-03  4.418E-04  5.014E-03 -1.845E-01 -8.029E-04 -1.419E-01
    1.050E+02  9.500E+00  6.511E-02  1.620E-01  3.671E-03  1.102E-02 -1.628E-03  1.103E-04  4.840E-03 -1.699E-01 -5.934E-04 -1.303E-01
    1.100E+02  9.500E+00  5.723E-02  1.432E-01  3.346E-03  9.686E-03 -1.490E-03 -1.844E-04  4.606E-03 -1.495E-01 -4.157E-04 -1.141E-01
    1.150E+02  9.500E+00  4.881E-02  1.229E-01  2.957E-03  8.240E-03 -1.333E-03 -4.217E-04  4.337E-03 -1.276E-01 -2.732E-04 -9.677E-02
    1.200E+02  9.500E+00  4.091E-02  1.038E-01  2.566E-03  6.867E-03 -1.175E-03 -5.961E-04  4.047E-03 -1.068E-01 -1.640E-04 -8.036E-02
    1.250E+02  9.500E+00  3.400E-02  8.695E-02  2.209E-03  5.648E-03 -1.027E-03 -7.132E-04  3.768E-03 -8.862E-02 -8.352E-05 -6.594E-02
    1.300E+02  9.500E+00  2.821E-02  7.280E-02  1.897E-03  4.612E-03 -8.942E-04 -7.824E-04  3.500E-03 -7.329E-02 -2.630E-05 -5.381E-02
    1.350E+02  9.500E+00  2.346E-02  6.116E-02  1.632E-03  3.755E-03 -7.776E-04 -8.142E-04  3.248E-03 -6.066E-02  1.277E-05 -4.383E-02
    1.400E+02  9.500E+00  1.960E-02  5.169E-02  1.410E-03  3.053E-03 -6.767E-04 -8.180E-04  3.015E-03 -5.036E-02  3.803E-05 -3.570E-02
    1.450E+02  9.500E+00  1.647E-02  4.402E-02  1.224E-03  2.485E-03 -5.900E-04 -8.014E-04  2.802E-03 -4.201E-02  5.299E-05 -2.912E-02
    1.500E+02  9.500E+00  1.394E-02  3.780E-02  1.069E-03  2.025E-03 -5.157E-04 -7.706E-04  2.607E-03 -3.521E-02  6.043E-05 -2.378E-02
    1.550E+02  9.500E+00  1.188E-02  3.274E-02  9.388E-04  1.655E-03 -4.521E-04 -7.300E-04  2.430E-03 -2.967E-02  6.246E-05 -1.943E-02
    1.600E+02  9.500E+00  1.019E-02  2.862E-02  8.291E-04  1.357E-03 -3.976E-04 -6.831E-04  2.269E-03 -2.514E-02  6.071E-05 -1.588E-02
    1.700E+02  9.500E+00  7.651E-03  2.247E-02  6.569E-04  9.241E-04 -3.104E-04 -5.796E-04  1.988E-03 -1.830E-02  5.035E-05 -1.056E-02
    1.800E+02  9.500E+00  5.888E-03  1.827E-02  5.306E-04  6.468E-04 -2.455E-04 -4.728E-04  1.752E-03 -1.356E-02  3.560E-05 -6.885E-03
    1.900E+02  9.500E+00  4.632E-03  1.537E-02  4.359E-04  4.719E-04 -1.967E-04 -3.686E-04  1.551E-03 -1.020E-02  1.971E-05 -4.284E-03
    2.000E+02  9.500E+00  3.717E-03  1.334E-02  3.634E-04  3.647E-04 -1.596E-04 -2.698E-04  1.376E-03 -7.766E-03  4.436E-06 -2.395E-03
