      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.200E+01  6.465E-05  2.840E-03 -3.399E-05  1.989E-03 -3.176E-11  1.032E-04 -4.870E-03 -2.742E-05 -1.518E-10 -3.467E-03
   1.0000000E-02  1.200E+01  1.045E-04  3.757E-03 -1.343E-04  2.630E-03  1.088E-10  1.491E-04 -6.437E-03 -1.055E-04 -2.298E-10 -4.585E-03
   2.0000000E-02  1.200E+01  1.854E-04  4.706E-03 -2.618E-04  3.289E-03  4.196E-10  2.141E-04 -8.051E-03 -2.054E-04 -3.719E-10 -5.741E-03
   5.0000000E-02  1.200E+01  3.520E-04  5.548E-03 -4.908E-04  3.863E-03  1.393E-09  3.361E-04 -9.453E-03 -3.832E-04 -7.590E-10 -6.760E-03
   1.0000000E-01  1.200E+01  5.296E-04  5.528E-03 -7.264E-04  3.825E-03  3.011E-09  4.665E-04 -9.357E-03 -5.665E-04 -1.359E-09 -6.722E-03
   2.0000000E-01  1.200E+01  7.559E-04  4.950E-03 -1.024E-03  3.385E-03  6.084E-09  6.342E-04 -8.275E-03 -7.989E-04 -2.423E-09 -5.995E-03
   3.0000000E-01  1.200E+01  9.079E-04  4.465E-03 -1.223E-03  3.019E-03  8.880E-09  7.473E-04 -7.378E-03 -9.554E-04 -3.362E-09 -5.386E-03
   4.0000000E-01  1.200E+01  1.021E-03  4.100E-03 -1.371E-03  2.743E-03  1.149E-08  8.314E-04 -6.702E-03 -1.072E-03 -4.195E-09 -4.928E-03
   5.0000000E-01  1.200E+01  1.109E-03  3.820E-03 -1.486E-03  2.530E-03  1.388E-08  8.967E-04 -6.180E-03 -1.163E-03 -4.940E-09 -4.575E-03
   7.5000000E-01  1.200E+01  1.262E-03  3.338E-03 -1.684E-03  2.159E-03  1.902E-08  1.009E-03 -5.276E-03 -1.324E-03 -6.388E-09 -3.964E-03
   1.0000000E+00  1.200E+01  1.358E-03  3.030E-03 -1.808E-03  1.917E-03  2.322E-08  1.079E-03 -4.689E-03 -1.426E-03 -7.412E-09 -3.568E-03
   2.0000000E+00  1.200E+01  1.510E-03  2.438E-03 -1.993E-03  1.418E-03  3.391E-08  1.179E-03 -3.508E-03 -1.600E-03 -8.411E-09 -2.776E-03
   3.0000000E+00  1.200E+01  1.534E-03  2.211E-03 -2.009E-03  1.177E-03  3.944E-08  1.182E-03 -2.970E-03 -1.647E-03 -6.359E-09 -2.422E-03
   5.0000000E+00  1.200E+01  1.508E-03  2.093E-03 -1.941E-03  8.999E-04  4.590E-08  1.129E-03 -2.424E-03 -1.675E-03  2.223E-09 -2.094E-03
   7.0000000E+00  1.200E+01  1.477E-03  2.163E-03 -1.863E-03  7.116E-04  5.378E-08  1.070E-03 -2.122E-03 -1.714E-03  1.283E-08 -1.955E-03
   1.0000000E+01  1.200E+01  1.465E-03  2.438E-03 -1.775E-03  4.749E-04  7.558E-08  9.940E-04 -1.827E-03 -1.835E-03  2.719E-08 -1.889E-03
   1.5000000E+01  1.200E+01  1.533E-03  3.162E-03 -1.695E-03  1.163E-04  1.462E-07  9.010E-04 -1.488E-03 -2.219E-03  3.247E-08 -1.971E-03
   2.0000000E+01  1.200E+01  1.700E-03  4.121E-03 -1.663E-03 -2.309E-04  2.579E-07  8.270E-04 -1.220E-03 -2.827E-03 -1.769E-08 -2.214E-03
   2.5000000E+01  1.200E+01  1.959E-03  5.273E-03 -1.652E-03 -5.534E-04  3.957E-07  7.528E-04 -9.860E-04 -3.655E-03 -1.866E-07 -2.613E-03
   3.0000000E+01  1.200E+01  2.313E-03  6.626E-03 -1.646E-03 -8.366E-04  5.315E-07  6.707E-04 -7.711E-04 -4.716E-03 -5.806E-07 -3.192E-03
   3.5000000E+01  1.200E+01  2.769E-03  8.203E-03 -1.637E-03 -1.062E-03  6.173E-07  5.792E-04 -5.686E-04 -6.031E-03 -1.359E-06 -3.989E-03
   4.0000000E+01  1.200E+01  3.337E-03  1.005E-02 -1.618E-03 -1.214E-03  5.747E-07  4.782E-04 -3.775E-04 -7.634E-03 -2.736E-06 -5.053E-03
   4.5000000E+01  1.200E+01  4.035E-03  1.223E-02 -1.584E-03 -1.279E-03  2.821E-07  3.705E-04 -1.974E-04 -9.572E-03 -4.972E-06 -6.446E-03
   5.0000000E+01  1.200E+01  4.884E-03  1.481E-02 -1.532E-03 -1.244E-03 -4.413E-07  2.602E-04 -2.864E-05 -1.191E-02 -8.361E-06 -8.242E-03
   5.5000000E+01  1.200E+01  5.913E-03  1.792E-02 -1.458E-03 -1.096E-03 -1.855E-06  1.520E-04  1.279E-04 -1.475E-02 -1.321E-05 -1.054E-02
   6.0000000E+01  1.200E+01  7.162E-03  2.167E-02 -1.359E-03 -8.233E-04 -4.317E-06  5.077E-05  2.714E-04 -1.819E-02 -1.979E-05 -1.345E-02
   6.5000000E+01  1.200E+01  8.680E-03  2.625E-02 -1.230E-03 -4.131E-04 -8.298E-06 -3.840E-05  4.022E-04 -2.239E-02 -2.834E-05 -1.712E-02
   7.0000000E+01  1.200E+01  1.053E-02  3.184E-02 -1.066E-03  1.465E-04 -1.438E-05 -1.106E-04  5.217E-04 -2.754E-02 -3.900E-05 -2.171E-02
   7.5000000E+01  1.200E+01  1.278E-02  3.869E-02 -8.632E-04  8.665E-04 -2.325E-05 -1.611E-04  6.333E-04 -3.386E-02 -5.180E-05 -2.744E-02
   8.0000000E+01  1.200E+01  1.551E-02  4.706E-02 -6.156E-04  1.753E-03 -3.563E-05 -1.879E-04  7.372E-04 -4.161E-02 -6.657E-05 -3.453E-02
   8.5000000E+01  1.200E+01  1.882E-02  5.721E-02 -3.190E-04  2.812E-03 -5.221E-05 -1.854E-04  8.488E-04 -5.103E-02 -8.292E-05 -4.318E-02
   9.0000000E+01  1.200E+01  2.274E-02  6.929E-02  2.884E-05  4.039E-03 -7.347E-05 -1.535E-04  9.725E-04 -6.229E-02 -1.002E-04 -5.352E-02
   1.0000000E+02  1.200E+01  3.220E-02  9.861E-02  8.566E-04  6.785E-03 -1.291E-04 -4.363E-05  1.299E-03 -8.976E-02 -1.337E-04 -7.865E-02
   1.0500000E+02  1.200E+01  3.719E-02  1.141E-01  1.297E-03  8.126E-03 -1.605E-04  1.419E-05  1.521E-03 -1.044E-01 -1.472E-04 -9.194E-02
   1.1000000E+02  1.200E+01  4.157E-02  1.279E-01  1.706E-03  9.249E-03 -1.902E-04  5.299E-05  1.784E-03 -1.173E-01 -1.566E-04 -1.037E-01
   1.1500000E+02  1.200E+01  4.458E-02  1.374E-01  2.034E-03  9.988E-03 -2.143E-04  5.865E-05  2.073E-03 -1.264E-01 -1.608E-04 -1.118E-01
   1.2000000E+02  1.200E+01  4.556E-02  1.408E-01  2.239E-03  1.023E-02 -2.295E-04  2.447E-05  2.342E-03 -1.296E-01 -1.593E-04 -1.146E-01
   1.2500000E+02  1.200E+01  4.434E-02  1.374E-01  2.306E-03  9.945E-03 -2.339E-04 -4.548E-05  2.594E-03 -1.265E-01 -1.526E-04 -1.116E-01
   1.3000000E+02  1.200E+01  4.127E-02  1.283E-01  2.250E-03  9.236E-03 -2.284E-04 -1.384E-04  2.785E-03 -1.179E-01 -1.418E-04 -1.037E-01
   1.3500000E+02  1.200E+01  3.705E-02  1.156E-01  2.106E-03  8.261E-03 -2.152E-04 -2.382E-04  2.901E-03 -1.059E-01 -1.287E-04 -9.280E-02
   1.4000000E+02  1.200E+01  3.238E-02  1.015E-01  1.915E-03  7.180E-03 -1.972E-04 -3.307E-04  2.946E-03 -9.254E-02 -1.145E-04 -8.065E-02
   1.4500000E+02  1.200E+01  2.782E-02  8.770E-02  1.709E-03  6.113E-03 -1.771E-04 -4.070E-04  2.929E-03 -7.941E-02 -1.005E-04 -6.872E-02
   1.5000000E+02  1.200E+01  2.366E-02  7.506E-02  1.509E-03  5.131E-03 -1.568E-04 -4.635E-04  2.867E-03 -6.742E-02 -8.738E-05 -5.782E-02
   1.5500000E+02  1.200E+01  2.004E-02  6.403E-02  1.325E-03  4.266E-03 -1.376E-04 -5.000E-04  2.774E-03 -5.694E-02 -7.544E-05 -4.831E-02
   1.6000000E+02  1.200E+01  1.698E-02  5.466E-02  1.162E-03  3.524E-03 -1.201E-04 -5.187E-04  2.661E-03 -4.803E-02 -6.484E-05 -4.023E-02
   1.7000000E+02  1.200E+01  1.228E-02  4.031E-02  8.970E-04  2.373E-03 -9.070E-05 -5.144E-04  2.408E-03 -3.434E-02 -4.751E-05 -2.783E-02
   1.8000000E+02  1.200E+01  9.047E-03  3.046E-02  7.017E-04  1.574E-03 -6.851E-05 -4.733E-04  2.152E-03 -2.489E-02 -3.466E-05 -1.931E-02
   1.9000000E+02  1.200E+01  6.814E-03  2.371E-02  5.576E-04  1.022E-03 -5.208E-05 -4.119E-04  1.913E-03 -1.835E-02 -2.531E-05 -1.343E-02
   2.0000000E+02  1.200E+01  5.246E-03  1.902E-02  4.501E-04  6.349E-04 -3.994E-05 -3.410E-04  1.700E-03 -1.374E-02 -1.853E-05 -9.329E-03
