      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  2.200E+01  2.838E-05  1.021E-04  1.981E-05  7.023E-05 -1.091E-10  1.376E-05 -1.721E-04  1.141E-05 -8.963E-11 -1.239E-04
   1.0000000E-02  2.200E+01  2.119E-05  1.352E-04  7.864E-06  9.280E-05 -2.259E-10  1.913E-05 -2.274E-04  4.622E-06 -2.811E-11 -1.640E-04
   2.0000000E-02  2.200E+01  2.256E-05  1.696E-04 -5.383E-06  1.160E-04 -4.596E-10  2.671E-05 -2.842E-04 -3.104E-06  1.224E-10 -2.055E-04
   5.0000000E-02  2.200E+01  3.326E-05  2.009E-04 -2.701E-05  1.359E-04 -1.153E-09  4.142E-05 -3.330E-04 -1.579E-05  6.253E-10 -2.425E-04
   1.0000000E-01  2.200E+01  4.701E-05  2.017E-04 -4.780E-05  1.340E-04 -2.269E-09  5.720E-05 -3.285E-04 -2.806E-05  1.480E-09 -2.420E-04
   2.0000000E-01  2.200E+01  6.538E-05  1.831E-04 -7.326E-05  1.175E-04 -4.362E-09  7.755E-05 -2.886E-04 -4.311E-05  3.132E-09 -2.172E-04
   3.0000000E-01  2.200E+01  7.789E-05  1.673E-04 -9.008E-05  1.039E-04 -6.288E-09  9.129E-05 -2.557E-04 -5.306E-05  4.674E-09 -1.963E-04
   4.0000000E-01  2.200E+01  8.722E-05  1.554E-04 -1.025E-04  9.365E-05 -8.062E-09  1.015E-04 -2.309E-04 -6.040E-05  6.110E-09 -1.805E-04
   5.0000000E-01  2.200E+01  9.448E-05  1.463E-04 -1.122E-04  8.563E-05 -9.706E-09  1.095E-04 -2.117E-04 -6.611E-05  7.447E-09 -1.683E-04
   7.5000000E-01  2.200E+01  1.071E-04  1.310E-04 -1.289E-04  7.150E-05 -1.331E-08  1.232E-04 -1.786E-04 -7.603E-05  1.042E-08 -1.471E-04
   1.0000000E+00  2.200E+01  1.149E-04  1.215E-04 -1.394E-04  6.205E-05 -1.634E-08  1.316E-04 -1.570E-04 -8.223E-05  1.294E-08 -1.333E-04
   2.0000000E+00  2.200E+01  1.266E-04  1.053E-04 -1.559E-04  4.105E-05 -2.467E-08  1.438E-04 -1.140E-04 -9.202E-05  2.017E-08 -1.046E-04
   3.0000000E+00  2.200E+01  1.277E-04  1.021E-04 -1.583E-04  2.875E-05 -2.946E-08  1.441E-04 -9.467E-05 -9.346E-05  2.479E-08 -9.050E-05
   5.0000000E+00  2.200E+01  1.235E-04  1.096E-04 -1.546E-04  9.822E-06 -3.378E-08  1.372E-04 -7.513E-05 -9.140E-05  3.042E-08 -7.467E-05
   7.0000000E+00  2.200E+01  1.188E-04  1.265E-04 -1.497E-04 -8.149E-06 -3.406E-08  1.293E-04 -6.436E-05 -8.914E-05  3.355E-08 -6.446E-05
   1.0000000E+01  2.200E+01  1.142E-04  1.625E-04 -1.444E-04 -3.733E-05 -2.945E-08  1.184E-04 -5.389E-05 -8.798E-05  3.529E-08 -5.287E-05
   1.5000000E+01  2.200E+01  1.127E-04  2.410E-04 -1.409E-04 -9.171E-05 -1.089E-08  1.040E-04 -4.216E-05 -9.500E-05  3.101E-08 -3.678E-05
   2.0000000E+01  2.200E+01  1.171E-04  3.366E-04 -1.415E-04 -1.531E-04  1.951E-08  9.196E-05 -3.377E-05 -1.133E-04  1.645E-08 -2.273E-05
   2.5000000E+01  2.200E+01  1.264E-04  4.431E-04 -1.443E-04 -2.177E-04  5.981E-08  8.006E-05 -2.750E-05 -1.423E-04 -1.113E-08 -1.157E-05
   3.0000000E+01  2.200E+01  1.399E-04  5.586E-04 -1.483E-04 -2.834E-04  1.078E-07  6.746E-05 -2.288E-05 -1.820E-04 -5.589E-08 -4.523E-06
   3.5000000E+01  2.200E+01  1.573E-04  6.819E-04 -1.528E-04 -3.478E-04  1.611E-07  5.402E-05 -1.924E-05 -2.325E-04 -1.241E-07 -3.287E-06
   4.0000000E+01  2.200E+01  1.785E-04  8.124E-04 -1.575E-04 -4.094E-04  2.173E-07  3.947E-05 -1.650E-05 -2.937E-04 -2.246E-07 -9.474E-06
   4.5000000E+01  2.200E+01  2.034E-04  9.505E-04 -1.619E-04 -4.669E-04  2.740E-07  2.384E-05 -1.452E-05 -3.655E-04 -3.695E-07 -2.476E-05
   5.0000000E+01  2.200E+01  2.318E-04  1.097E-03 -1.660E-04 -5.193E-04  3.285E-07  7.241E-06 -1.321E-05 -4.478E-04 -5.742E-07 -5.087E-05
   5.5000000E+01  2.200E+01  2.637E-04  1.254E-03 -1.693E-04 -5.660E-04  3.776E-07 -1.012E-05 -1.251E-05 -5.408E-04 -8.569E-07 -8.966E-05
   6.0000000E+01  2.200E+01  2.985E-04  1.424E-03 -1.710E-04 -6.064E-04  4.169E-07 -2.801E-05 -1.239E-05 -6.444E-04 -1.239E-06 -1.431E-04
   6.5000000E+01  2.200E+01  3.348E-04  1.608E-03 -1.685E-04 -6.401E-04  4.412E-07 -4.604E-05 -1.285E-05 -7.568E-04 -1.744E-06 -2.136E-04
   7.0000000E+01  2.200E+01  3.666E-04  1.810E-03 -1.400E-04 -6.669E-04  4.472E-07 -6.248E-05 -1.384E-05 -8.574E-04 -2.401E-06 -3.035E-04
   7.5000000E+01  2.200E+01  5.455E-04  2.033E-03 -2.591E-04 -6.863E-04  3.904E-07 -8.963E-05 -1.532E-05 -1.125E-03 -3.205E-06 -4.158E-04
   8.0000000E+01  2.200E+01  5.280E-04  2.283E-03 -2.188E-04 -6.980E-04  3.210E-07 -1.051E-04 -1.691E-05 -1.247E-03 -4.239E-06 -5.543E-04
   8.5000000E+01  2.200E+01  5.812E-04  2.562E-03 -2.141E-04 -7.019E-04  1.839E-07 -1.229E-04 -1.921E-05 -1.427E-03 -5.495E-06 -7.223E-04
   9.0000000E+01  2.200E+01  6.476E-04  2.878E-03 -2.134E-04 -6.973E-04 -3.348E-08 -1.407E-04 -2.189E-05 -1.636E-03 -7.002E-06 -9.248E-04
   1.0000000E+02  2.200E+01  8.100E-04  3.644E-03 -2.131E-04 -6.597E-04 -8.060E-07 -1.744E-04 -2.803E-05 -2.144E-03 -1.085E-05 -1.456E-03
   1.0500000E+02  2.200E+01  9.073E-04  4.111E-03 -2.120E-04 -6.264E-04 -1.422E-06 -1.903E-04 -3.132E-05 -2.454E-03 -1.323E-05 -1.798E-03
   1.1000000E+02  2.200E+01  1.017E-03  4.648E-03 -2.096E-04 -5.821E-04 -2.238E-06 -2.052E-04 -3.448E-05 -2.809E-03 -1.592E-05 -2.204E-03
   1.1500000E+02  2.200E+01  1.142E-03  5.266E-03 -2.057E-04 -5.258E-04 -3.297E-06 -2.190E-04 -3.742E-05 -3.217E-03 -1.894E-05 -2.683E-03
   1.2000000E+02  2.200E+01  1.284E-03  5.982E-03 -1.998E-04 -4.556E-04 -4.646E-06 -2.315E-04 -4.187E-05 -3.689E-03 -2.228E-05 -3.249E-03
   1.2500000E+02  2.200E+01  1.446E-03  6.810E-03 -1.917E-04 -3.714E-04 -6.341E-06 -2.424E-04 -4.407E-05 -4.234E-03 -2.593E-05 -3.915E-03
