      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.400E+01  2.019E-05  2.545E-05  1.289E-05  1.779E-05  9.316E-11  2.535E-06 -4.364E-05  4.093E-06 -4.587E-11 -3.105E-05
   1.0000000E-02  3.400E+01  1.402E-05  3.368E-05  9.911E-06  2.353E-05  3.688E-11  3.378E-06 -5.764E-05  3.383E-06  3.319E-11 -4.109E-05
   2.0000000E-02  3.400E+01  1.192E-05  4.218E-05  7.453E-06  2.941E-05 -1.041E-10  4.666E-06 -7.207E-05  2.633E-06  2.150E-10 -5.142E-05
   5.0000000E-02  3.400E+01  1.279E-05  4.971E-05  4.515E-06  3.450E-05 -5.739E-10  7.135E-06 -8.454E-05  1.661E-06  7.958E-10 -6.050E-05
   1.0000000E-01  3.400E+01  1.546E-05  4.948E-05  2.314E-06  3.408E-05 -1.377E-09  9.799E-06 -8.355E-05  9.125E-07  1.769E-09 -6.007E-05
   2.0000000E-01  3.400E+01  1.957E-05  4.424E-05  5.461E-09  3.001E-05 -2.925E-09  1.325E-05 -7.365E-05  1.275E-07  3.633E-09 -5.341E-05
   3.0000000E-01  3.400E+01  2.250E-05  3.985E-05 -1.403E-06  2.663E-05 -4.368E-09  1.558E-05 -6.545E-05 -3.455E-07  5.364E-09 -4.784E-05
   4.0000000E-01  3.400E+01  2.472E-05  3.655E-05 -2.413E-06  2.406E-05 -5.706E-09  1.732E-05 -5.927E-05 -6.791E-07  6.969E-09 -4.364E-05
   5.0000000E-01  3.400E+01  2.646E-05  3.401E-05 -3.190E-06  2.207E-05 -6.949E-09  1.868E-05 -5.448E-05 -9.303E-07  8.459E-09 -4.038E-05
   7.5000000E-01  3.400E+01  2.947E-05  2.966E-05 -4.546E-06  1.855E-05 -9.687E-09  2.104E-05 -4.616E-05 -1.348E-06  1.175E-08 -3.468E-05
   1.0000000E+00  3.400E+01  3.133E-05  2.689E-05 -5.420E-06  1.618E-05 -1.199E-08  2.251E-05 -4.072E-05 -1.592E-06  1.453E-08 -3.093E-05
   2.0000000E+00  3.400E+01  3.401E-05  2.176E-05 -7.015E-06  1.094E-05 -1.836E-08  2.477E-05 -2.965E-05 -1.850E-06  2.231E-08 -2.301E-05
   3.0000000E+00  3.400E+01  3.404E-05  2.010E-05 -7.535E-06  7.901E-06 -2.210E-08  2.503E-05 -2.452E-05 -1.665E-06  2.704E-08 -1.900E-05
   5.0000000E+00  3.400E+01  3.260E-05  2.025E-05 -7.834E-06  3.374E-06 -2.592E-08  2.438E-05 -1.929E-05 -8.913E-07  3.236E-08 -1.418E-05
   7.0000000E+00  3.400E+01  3.105E-05  2.253E-05 -7.949E-06 -7.408E-07 -2.734E-08  2.360E-05 -1.649E-05  7.717E-08  3.506E-08 -1.079E-05
   1.0000000E+01  3.400E+01  2.923E-05  2.817E-05 -8.172E-06 -7.203E-06 -2.718E-08  2.272E-05 -1.394E-05  1.755E-06  3.672E-08 -6.598E-06
   1.5000000E+01  3.400E+01  2.744E-05  4.113E-05 -8.809E-06 -1.897E-05 -2.322E-08  2.211E-05 -1.158E-05  4.384E-06  3.582E-08 -3.115E-08
   2.0000000E+01  3.400E+01  2.668E-05  5.721E-05 -9.712E-06 -3.220E-05 -1.594E-08  2.215E-05 -1.036E-05  6.541E-06  3.156E-08  6.622E-06
   2.5000000E+01  3.400E+01  2.657E-05  7.504E-05 -1.081E-05 -4.615E-05 -6.018E-09  2.237E-05 -9.750E-06  8.012E-06  2.440E-08  1.327E-05
   3.0000000E+01  3.400E+01  2.695E-05  9.410E-05 -1.204E-05 -6.060E-05  6.137E-09  2.260E-05 -9.629E-06  8.653E-06  1.446E-08  1.987E-05
   3.5000000E+01  3.400E+01  2.770E-05  1.140E-04 -1.338E-05 -7.514E-05  2.021E-08  2.276E-05 -9.891E-06  8.281E-06  1.647E-09  2.629E-05
   4.0000000E+01  3.400E+01  2.878E-05  1.344E-04 -1.481E-05 -8.956E-05  3.597E-08  2.277E-05 -1.050E-05  6.865E-06 -1.445E-08  3.237E-05
   4.5000000E+01  3.400E+01  3.013E-05  1.553E-04 -1.632E-05 -1.037E-04  5.328E-08  2.257E-05 -1.143E-05  4.380E-06 -3.460E-08  3.797E-05
   5.0000000E+01  3.400E+01  3.173E-05  1.764E-04 -1.789E-05 -1.173E-04  7.209E-08  2.214E-05 -1.267E-05  8.225E-07 -5.998E-08  4.296E-05
   5.5000000E+01  3.400E+01  3.358E-05  1.980E-04 -1.953E-05 -1.304E-04  9.240E-08  2.147E-05 -1.420E-05 -3.798E-06 -9.215E-08  4.720E-05
   6.0000000E+01  3.400E+01  3.566E-05  2.199E-04 -2.123E-05 -1.428E-04  1.142E-07  2.055E-05 -1.603E-05 -9.469E-06 -1.331E-07  5.058E-05
   6.5000000E+01  3.400E+01  3.798E-05  2.423E-04 -2.299E-05 -1.545E-04  1.376E-07  1.938E-05 -1.813E-05 -1.618E-05 -1.851E-07  5.296E-05
   7.0000000E+01  3.400E+01  4.053E-05  2.653E-04 -2.481E-05 -1.655E-04  1.626E-07  1.795E-05 -2.053E-05 -2.391E-05 -2.509E-07  5.421E-05
   7.5000000E+01  3.400E+01  4.332E-05  2.892E-04 -2.667E-05 -1.757E-04  1.891E-07  1.628E-05 -2.322E-05 -3.268E-05 -3.335E-07  5.420E-05
   8.0000000E+01  3.400E+01  4.635E-05  3.141E-04 -2.859E-05 -1.852E-04  2.172E-07  1.438E-05 -2.612E-05 -4.250E-05 -4.361E-07  5.274E-05
   8.5000000E+01  3.400E+01  4.965E-05  3.402E-04 -3.055E-05 -1.939E-04  2.466E-07  1.223E-05 -2.939E-05 -5.337E-05 -5.618E-07  4.975E-05
   9.0000000E+01  3.400E+01  5.323E-05  3.675E-04 -3.254E-05 -2.017E-04  2.769E-07  9.865E-06 -3.295E-05 -6.529E-05 -7.139E-07  4.504E-05
   1.0000000E+02  3.400E+01  6.128E-05  4.277E-04 -3.662E-05 -2.151E-04  3.380E-07  4.352E-06 -4.109E-05 -9.267E-05 -1.108E-06  2.962E-05
   1.0500000E+02  3.400E+01  6.580E-05  4.610E-04 -3.870E-05 -2.206E-04  3.669E-07  1.244E-06 -4.568E-05 -1.083E-04 -1.356E-06  1.850E-05
   1.1000000E+02  3.400E+01  7.070E-05  4.969E-04 -4.078E-05 -2.253E-04  3.933E-07 -2.099E-06 -5.062E-05 -1.252E-04 -1.640E-06  4.780E-06
   1.1500000E+02  3.400E+01  7.600E-05  5.358E-04 -4.286E-05 -2.292E-04  4.157E-07 -5.673E-06 -5.593E-05 -1.437E-04 -1.962E-06 -1.182E-05
   1.2000000E+02  3.400E+01  8.175E-05  5.780E-04 -4.494E-05 -2.323E-04  4.326E-07 -9.482E-06 -6.166E-05 -1.639E-04 -2.323E-06 -3.165E-05
   1.2500000E+02  3.400E+01  8.798E-05  6.239E-04 -4.699E-05 -2.345E-04  4.420E-07 -1.352E-05 -6.779E-05 -1.860E-04 -2.723E-06 -5.498E-05
   1.3000000E+02  3.400E+01  9.476E-05  6.741E-04 -4.901E-05 -2.358E-04  4.414E-07 -1.778E-05 -7.434E-05 -2.101E-04 -3.163E-06 -8.225E-05
   1.3500000E+02  3.400E+01  1.021E-04  7.291E-04 -5.100E-05 -2.362E-04  4.282E-07 -2.227E-05 -8.135E-05 -2.365E-04 -3.639E-06 -1.139E-04
   1.4000000E+02  3.400E+01  1.102E-04  7.895E-04 -5.292E-05 -2.356E-04  3.995E-07 -2.697E-05 -8.884E-05 -2.655E-04 -4.150E-06 -1.504E-04
   1.4500000E+02  3.400E+01  1.189E-04  8.559E-04 -5.477E-05 -2.340E-04  3.523E-07 -3.190E-05 -9.681E-05 -2.974E-04 -4.692E-06 -1.924E-04
   1.5000000E+02  3.400E+01  1.285E-04  9.291E-04 -5.653E-05 -2.313E-04  2.833E-07 -3.704E-05 -1.053E-04 -3.326E-04 -5.263E-06 -2.404E-04
   1.5500000E+02  3.400E+01  1.391E-04  1.010E-03 -5.819E-05 -2.275E-04  1.896E-07 -4.238E-05 -1.142E-04 -3.715E-04 -5.858E-06 -2.952E-04
   1.6000000E+02  3.400E+01  1.506E-04  1.099E-03 -5.972E-05 -2.225E-04  6.786E-08 -4.793E-05 -1.237E-04 -4.146E-04 -6.473E-06 -3.576E-04
   1.7000000E+02  3.400E+01  1.774E-04  1.308E-03 -6.232E-05 -2.083E-04 -2.731E-07 -5.960E-05 -1.442E-04 -5.157E-04 -7.744E-06 -5.093E-04
   1.8000000E+02  3.400E+01  2.100E-04  1.566E-03 -6.415E-05 -1.879E-04 -7.688E-07 -7.195E-05 -1.669E-04 -6.414E-04 -9.028E-06 -7.044E-04
   1.9000000E+02  3.400E+01  2.503E-04  1.887E-03 -6.498E-05 -1.602E-04 -1.451E-06 -8.485E-05 -1.918E-04 -7.990E-04 -1.027E-05 -9.551E-04
   2.0000000E+02  3.400E+01  3.003E-04  2.288E-03 -6.454E-05 -1.236E-04 -2.345E-06 -9.814E-05 -2.184E-04 -9.979E-04 -1.141E-05 -1.277E-03
