      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.500E+00  1.935E-02  2.208E-01 -2.952E-03  1.558E-01  1.534E-09  6.349E-04 -3.816E-01 -7.322E-03  1.793E-10 -2.702E-01
    1.000E-02  1.500E+00  2.809E-02  2.919E-01 -4.242E-03  2.060E-01  3.188E-09  9.048E-04 -5.044E-01 -1.048E-02  3.469E-10 -3.573E-01
    2.000E-02  1.500E+00  4.019E-02  3.654E-01 -6.034E-03  2.577E-01  6.297E-09  1.285E-03 -6.312E-01 -1.497E-02  7.499E-10 -4.471E-01
    5.000E-02  1.500E+00  6.346E-02  4.299E-01 -9.463E-03  3.029E-01  1.563E-08  2.013E-03 -7.418E-01 -2.358E-02  1.481E-09 -5.259E-01
    1.000E-01  1.500E+00  8.834E-02  4.269E-01 -1.308E-02  3.003E-01  3.168E-08  2.793E-03 -7.354E-01 -3.292E-02  6.726E-10 -5.220E-01
    2.000E-01  1.500E+00  1.205E-01  3.800E-01 -1.763E-02  2.663E-01  6.288E-08  3.806E-03 -6.522E-01 -4.531E-02 -1.511E-08 -4.640E-01
    3.000E-01  1.500E+00  1.423E-01  3.409E-01 -2.058E-02  2.381E-01  9.963E-08  4.501E-03 -5.828E-01 -5.410E-02 -6.353E-08 -4.157E-01
    4.000E-01  1.500E+00  1.587E-01  3.115E-01 -2.268E-02  2.168E-01  1.472E-07  5.030E-03 -5.305E-01 -6.103E-02 -1.612E-07 -3.794E-01
    5.000E-01  1.500E+00  1.717E-01  2.890E-01 -2.424E-02  2.003E-01  2.062E-07  5.455E-03 -4.900E-01 -6.681E-02 -3.243E-07 -3.515E-01
    7.500E-01  1.500E+00  1.946E-01  2.504E-01 -2.666E-02  1.716E-01  4.165E-07  6.249E-03 -4.193E-01 -7.832E-02 -1.104E-06 -3.033E-01
    1.000E+00  1.500E+00  2.097E-01  2.260E-01 -2.784E-02  1.529E-01  7.604E-07  6.829E-03 -3.730E-01 -8.754E-02 -2.594E-06 -2.725E-01
    2.000E+00  1.500E+00  2.399E-01  1.811E-01 -2.768E-02  1.146E-01  3.834E-06  8.494E-03 -2.760E-01 -1.183E-01 -1.951E-05 -2.131E-01
    3.000E+00  1.500E+00  2.567E-01  1.669E-01 -2.493E-02  9.638E-02  9.060E-06  1.006E-02 -2.269E-01 -1.507E-01 -6.112E-05 -1.904E-01
    6.000E+00  1.500E+00  3.215E-01  1.781E-01 -1.299E-02  7.040E-02 -6.268E-06  1.493E-02 -1.441E-01 -2.857E-01 -3.750E-04 -1.822E-01
    9.000E+00  1.500E+00  4.262E-01  2.198E-01  3.005E-03  5.612E-02 -2.046E-04  1.696E-02 -8.787E-02 -4.662E-01 -9.063E-04 -2.056E-01
    1.200E+01  1.500E+00  5.335E-01  2.616E-01  2.061E-02  4.456E-02 -6.552E-04  1.349E-02 -4.452E-02 -6.357E-01 -1.428E-03 -2.310E-01
