      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  2.250E+00  1.093E-02  1.629E-01 -2.692E-03  1.149E-01  2.137E-09  6.894E-04 -2.814E-01 -5.291E-03 -1.007E-10 -1.994E-01
    1.000E-02  2.250E+00  1.606E-02  2.155E-01 -3.892E-03  1.519E-01  4.406E-09  9.782E-04 -3.721E-01 -7.618E-03 -1.947E-10 -2.636E-01
    2.000E-02  2.250E+00  2.317E-02  2.697E-01 -5.555E-03  1.901E-01  8.875E-09  1.382E-03 -4.656E-01 -1.086E-02 -3.803E-10 -3.300E-01
    5.000E-02  2.250E+00  3.683E-02  3.175E-01 -8.751E-03  2.235E-01  2.224E-08  2.171E-03 -5.475E-01 -1.720E-02 -1.000E-09 -3.883E-01
    1.000E-01  2.250E+00  5.140E-02  3.155E-01 -1.213E-02  2.217E-01  4.411E-08  3.009E-03 -5.430E-01 -2.398E-02 -1.716E-09 -3.856E-01
    2.000E-01  2.250E+00  7.022E-02  2.811E-01 -1.642E-02  1.968E-01  8.412E-08  4.089E-03 -4.819E-01 -3.286E-02 -3.322E-09 -3.431E-01
    3.000E-01  2.250E+00  8.301E-02  2.524E-01 -1.925E-02  1.761E-01  1.202E-07  4.820E-03 -4.310E-01 -3.903E-02 -4.172E-09 -3.077E-01
    4.000E-01  2.250E+00  9.260E-02  2.309E-01 -2.130E-02  1.604E-01  1.567E-07  5.368E-03 -3.926E-01 -4.377E-02 -5.825E-09 -2.811E-01
    5.000E-01  2.250E+00  1.002E-01  2.143E-01 -2.284E-02  1.483E-01  1.872E-07  5.799E-03 -3.630E-01 -4.762E-02 -6.636E-09 -2.605E-01
    7.500E-01  2.250E+00  1.135E-01  1.858E-01 -2.537E-02  1.274E-01  2.581E-07  6.566E-03 -3.115E-01 -5.487E-02 -8.034E-09 -2.252E-01
    1.000E+00  2.250E+00  1.222E-01  1.677E-01 -2.674E-02  1.138E-01  3.151E-07  7.079E-03 -2.779E-01 -6.018E-02 -9.217E-09 -2.024E-01
    2.000E+00  2.250E+00  1.382E-01  1.336E-01 -2.771E-02  8.634E-02  4.745E-07  8.214E-03 -2.089E-01 -7.466E-02 -8.063E-09 -1.583E-01
    3.000E+00  2.250E+00  1.448E-01  1.215E-01 -2.634E-02  7.372E-02  5.737E-07  9.019E-03 -1.755E-01 -8.736E-02  6.413E-09 -1.407E-01
    6.000E+00  2.250E+00  1.639E-01  1.218E-01 -2.016E-02  5.717E-02  7.581E-07  1.178E-02 -1.237E-01 -1.386E-01  1.224E-07 -1.297E-01
    9.000E+00  2.250E+00  1.999E-01  1.453E-01 -1.290E-02  4.974E-02  6.782E-07  1.437E-02 -9.060E-02 -2.171E-01  1.374E-08 -1.426E-01
    1.200E+01  2.250E+00  2.563E-01  1.826E-01 -3.794E-03  4.496E-02 -1.208E-06  1.534E-02 -6.300E-02 -3.229E-01 -1.398E-06 -1.685E-01
    1.500E+01  2.250E+00  3.282E-01  2.281E-01  7.122E-03  4.097E-02 -8.647E-06  1.379E-02 -3.892E-02 -4.472E-01 -5.642E-06 -2.015E-01
    1.800E+01  2.250E+00  3.996E-01  2.711E-01  1.833E-02  3.678E-02 -2.516E-05  9.651E-03 -1.878E-02 -5.660E-01 -1.340E-05 -2.329E-01
    2.100E+01  2.250E+00  4.455E-01  2.972E-01  2.727E-02  3.188E-02 -4.870E-05  3.910E-03 -3.486E-03 -6.434E-01 -2.315E-05 -2.502E-01
