      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  5.500E+00  1.228E-03  4.130E-02 -9.344E-04  2.908E-02  1.302E-09  4.183E-04 -7.123E-02 -1.139E-03 -4.264E-10 -5.051E-02
    1.000E-02  5.500E+00  2.053E-03  5.462E-02 -1.443E-03  3.845E-02  2.879E-09  5.946E-04 -9.417E-02 -1.750E-03 -8.350E-10 -6.679E-02
    2.000E-02  5.500E+00  3.179E-03  6.838E-02 -2.136E-03  4.811E-02  6.045E-09  8.407E-04 -1.178E-01 -2.583E-03 -1.648E-09 -8.361E-02
    5.000E-02  5.500E+00  5.312E-03  8.053E-02 -3.456E-03  5.656E-02  1.557E-08  1.323E-03 -1.385E-01 -4.195E-03 -4.044E-09 -9.840E-02
    1.000E-01  5.500E+00  7.562E-03  8.006E-02 -4.851E-03  5.608E-02  3.077E-08  1.833E-03 -1.373E-01 -5.895E-03 -7.859E-09 -9.775E-02
    2.000E-01  5.500E+00  1.045E-02  7.140E-02 -6.632E-03  4.974E-02  5.976E-08  2.489E-03 -1.218E-01 -8.089E-03 -1.491E-08 -8.701E-02
    3.000E-01  5.500E+00  1.240E-02  6.415E-02 -7.826E-03  4.447E-02  8.614E-08  2.930E-03 -1.089E-01 -9.583E-03 -2.123E-08 -7.805E-02
    4.000E-01  5.500E+00  1.386E-02  5.870E-02 -8.707E-03  4.050E-02  1.107E-07  3.257E-03 -9.915E-02 -1.071E-02 -2.710E-08 -7.130E-02
    5.000E-01  5.500E+00  1.500E-02  5.451E-02 -9.388E-03  3.744E-02  1.330E-07  3.510E-03 -9.163E-02 -1.160E-02 -3.241E-08 -6.610E-02
    7.500E-01  5.500E+00  1.701E-02  4.728E-02 -1.055E-02  3.212E-02  1.827E-07  3.946E-03 -7.860E-02 -1.318E-02 -4.333E-08 -5.711E-02
    1.000E+00  5.500E+00  1.829E-02  4.265E-02 -1.125E-02  2.867E-02  2.240E-07  4.212E-03 -7.014E-02 -1.423E-02 -5.166E-08 -5.131E-02
    2.000E+00  5.500E+00  2.045E-02  3.365E-02 -1.217E-02  2.171E-02  3.359E-07  4.600E-03 -5.302E-02 -1.629E-02 -6.794E-08 -3.984E-02
    3.000E+00  5.500E+00  2.100E-02  3.004E-02 -1.209E-02  1.853E-02  4.021E-07  4.630E-03 -4.509E-02 -1.728E-02 -6.669E-08 -3.491E-02
    5.000E+00  5.500E+00  2.124E-02  2.766E-02 -1.138E-02  1.532E-02  4.830E-07  4.520E-03 -3.679E-02 -1.900E-02 -3.650E-08 -3.077E-02
    7.000E+00  5.500E+00  2.157E-02  2.790E-02 -1.065E-02  1.360E-02  5.520E-07  4.431E-03 -3.195E-02 -2.128E-02  8.556E-09 -2.955E-02
    1.000E+01  5.500E+00  2.280E-02  3.062E-02 -9.733E-03  1.201E-02  6.819E-07  4.386E-03 -2.691E-02 -2.620E-02  5.984E-08 -3.015E-02
    1.500E+01  5.500E+00  2.717E-02  3.913E-02 -8.445E-03  1.051E-02  9.127E-07  4.384E-03 -2.067E-02 -3.871E-02 -1.685E-07 -3.491E-02
    2.000E+01  5.500E+00  3.478E-02  5.201E-02 -7.027E-03  9.760E-03  5.912E-07  4.250E-03 -1.549E-02 -5.742E-02 -1.641E-06 -4.361E-02
    2.500E+01  5.500E+00  4.634E-02  6.990E-02 -5.179E-03  9.718E-03 -2.019E-06  3.877E-03 -1.085E-02 -8.375E-02 -6.001E-06 -5.685E-02
