      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.200E+01  1.412E-05  8.794E-07  9.527E-06  3.205E-07  1.344E-11  2.926E-06 -9.221E-07  3.957E-06 -4.626E-11 -9.030E-07
   1.0000000E-02  3.200E+01  9.837E-06  1.184E-06  6.799E-06  4.119E-07 -4.753E-11  3.784E-06 -1.203E-06  3.067E-06  4.224E-12 -1.205E-06
   2.0000000E-02  3.200E+01  8.586E-06  1.537E-06  4.338E-06  4.858E-07 -1.825E-10  5.039E-06 -1.465E-06  2.214E-06  1.226E-10 -1.534E-06
   5.0000000E-02  3.200E+01  9.762E-06  1.977E-06  1.026E-06  4.735E-07 -6.107E-10  7.453E-06 -1.599E-06  1.055E-06  5.098E-10 -1.883E-06
   1.0000000E-01  3.200E+01  1.223E-05  2.260E-06 -1.745E-06  3.034E-07 -1.321E-09  1.014E-05 -1.369E-06  1.227E-07  1.162E-09 -2.007E-06
   2.0000000E-01  3.200E+01  1.587E-05  2.519E-06 -4.891E-06 -1.917E-08 -2.673E-09  1.361E-05 -8.541E-07 -9.070E-07  2.414E-09 -2.007E-06
   3.0000000E-01  3.200E+01  1.842E-05  2.693E-06 -6.896E-06 -2.691E-07 -3.925E-09  1.597E-05 -4.672E-07 -1.548E-06  3.579E-09 -1.972E-06
   4.0000000E-01  3.200E+01  2.035E-05  2.843E-06 -8.357E-06 -4.713E-07 -5.082E-09  1.773E-05 -1.762E-07 -2.009E-06  4.659E-09 -1.938E-06
   5.0000000E-01  3.200E+01  2.186E-05  2.978E-06 -9.488E-06 -6.427E-07 -6.154E-09  1.910E-05  5.037E-08 -2.360E-06  5.663E-09 -1.906E-06
   7.5000000E-01  3.200E+01  2.447E-05  3.288E-06 -1.145E-05 -9.956E-07 -8.509E-09  2.147E-05  4.465E-07 -2.957E-06  7.879E-09 -1.825E-06
   1.0000000E+00  3.200E+01  2.609E-05  3.578E-06 -1.270E-05 -1.293E-06 -1.048E-08  2.293E-05  7.024E-07 -3.317E-06  9.751E-09 -1.736E-06
   2.0000000E+00  3.200E+01  2.845E-05  4.777E-06 -1.481E-05 -2.359E-06 -1.591E-08  2.508E-05  1.182E-06 -3.799E-06  1.500E-08 -1.288E-06
