      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  2.500E+00  8.809E-03  1.398E-01 -2.558E-03  9.856E-02  1.750E-09  6.899E-04 -2.414E-01 -4.563E-03 -1.568E-10 -1.710E-01
    1.000E-02  2.500E+00  1.316E-02  1.848E-01 -3.730E-03  1.303E-01  3.621E-09  9.846E-04 -3.192E-01 -6.622E-03 -2.930E-10 -2.262E-01
    2.000E-02  2.500E+00  1.915E-02  2.314E-01 -5.352E-03  1.630E-01  7.338E-09  1.401E-03 -3.993E-01 -9.543E-03 -6.055E-10 -2.831E-01
    5.000E-02  2.500E+00  3.059E-02  2.723E-01 -8.455E-03  1.917E-01  1.847E-08  2.192E-03 -4.694E-01 -1.509E-02 -1.619E-09 -3.330E-01
    1.000E-01  2.500E+00  4.279E-02  2.706E-01 -1.174E-02  1.901E-01  3.663E-08  3.040E-03 -4.655E-01 -2.105E-02 -4.012E-09 -3.307E-01
    2.000E-01  2.500E+00  5.854E-02  2.410E-01 -1.592E-02  1.686E-01  7.256E-08  4.131E-03 -4.130E-01 -2.884E-02 -1.528E-08 -2.942E-01
    3.000E-01  2.500E+00  6.924E-02  2.164E-01 -1.869E-02  1.508E-01  1.085E-07  4.871E-03 -3.693E-01 -3.424E-02 -4.107E-08 -2.638E-01
    4.000E-01  2.500E+00  7.727E-02  1.979E-01 -2.071E-02  1.374E-01  1.484E-07  5.424E-03 -3.363E-01 -3.837E-02 -8.949E-08 -2.409E-01
    5.000E-01  2.500E+00  8.358E-02  1.837E-01 -2.225E-02  1.270E-01  1.913E-07  5.858E-03 -3.109E-01 -4.171E-02 -1.673E-07 -2.233E-01
    7.500E-01  2.500E+00  9.474E-02  1.593E-01 -2.478E-02  1.091E-01  3.316E-07  6.625E-03 -2.667E-01 -4.794E-02 -5.384E-07 -1.929E-01
    1.000E+00  2.500E+00  1.020E-01  1.437E-01 -2.621E-02  9.743E-02  5.308E-07  7.129E-03 -2.379E-01 -5.244E-02 -1.249E-06 -1.734E-01
    2.000E+00  2.500E+00  1.152E-01  1.143E-01 -2.750E-02  7.389E-02  2.346E-06  8.159E-03 -1.791E-01 -6.415E-02 -9.532E-06 -1.355E-01
    3.000E+00  2.500E+00  1.203E-01  1.037E-01 -2.649E-02  6.312E-02  6.270E-06  8.779E-03 -1.509E-01 -7.385E-02 -3.087E-05 -1.202E-01
    5.000E+00  2.500E+00  1.283E-01  1.003E-01 -2.326E-02  5.235E-02  1.930E-05  1.010E-02 -1.194E-01 -9.722E-02 -1.303E-04 -1.102E-01
    7.000E+00  2.500E+00  1.405E-01  1.077E-01 -1.978E-02  4.672E-02  2.955E-05  1.165E-02 -9.886E-02 -1.292E-01 -3.213E-04 -1.119E-01
    1.000E+01  2.500E+00  1.710E-01  1.310E-01 -1.395E-02  4.184E-02 -4.124E-06  1.387E-02 -7.450E-02 -1.955E-01 -7.758E-04 -1.263E-01
    1.500E+01  2.500E+00  2.565E-01  1.938E-01 -1.035E-03  3.721E-02 -3.807E-04  1.500E-02 -4.033E-02 -3.549E-01 -1.783E-03 -1.721E-01
    2.000E+01  2.500E+00  3.626E-01  2.669E-01  1.460E-02  3.311E-02 -1.256E-03  1.085E-02 -1.248E-02 -5.375E-01 -2.617E-03 -2.271E-01
    2.500E+01  2.500E+00  4.163E-01  3.016E-01  2.589E-02  2.712E-02 -2.182E-03  2.804E-03  5.803E-03 -6.325E-01 -2.847E-03 -2.505E-01
    3.000E+01  2.500E+00  3.735E-01  2.704E-01  2.790E-02  1.953E-02 -2.550E-03 -4.643E-03  1.350E-02 -5.745E-01 -2.506E-03 -2.198E-01
    3.500E+01  2.500E+00  2.835E-01  2.075E-01  2.392E-02  1.277E-02 -2.367E-03 -8.849E-03  1.431E-02 -4.399E-01 -1.943E-03 -1.642E-01
    4.000E+01  2.500E+00  2.010E-01  1.498E-01  1.873E-02  8.046E-03 -1.965E-03 -1.028E-02  1.243E-02 -3.136E-01 -1.416E-03 -1.143E-01
    4.500E+01  2.500E+00  1.411E-01  1.075E-01  1.430E-02  5.068E-03 -1.559E-03 -1.018E-02  1.003E-02 -2.205E-01 -1.006E-03 -7.814E-02
    5.000E+01  2.500E+00  1.005E-01  7.866E-02  1.095E-02  3.237E-03 -1.222E-03 -9.440E-03  7.889E-03 -1.566E-01 -7.081E-04 -5.366E-02
    5.500E+01  2.500E+00  7.322E-02  5.916E-02  8.496E-03  2.100E-03 -9.580E-04 -8.490E-03  6.153E-03 -1.132E-01 -4.967E-04 -3.723E-02
    6.000E+01  2.500E+00  5.467E-02  4.581E-02  6.693E-03  1.378E-03 -7.566E-04 -7.533E-03  4.795E-03 -8.343E-02 -3.479E-04 -2.607E-02
