      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.000E+00  2.952E-02  2.780E-01 -2.563E-03  1.963E-01  1.584E-09  4.871E-04 -4.807E-01 -8.931E-03  3.104E-10 -3.403E-01
    1.000E-02  1.000E+00  4.222E-02  3.676E-01 -3.655E-03  2.595E-01  3.254E-09  6.910E-04 -6.355E-01 -1.270E-02  6.214E-10 -4.500E-01
    2.000E-02  1.000E+00  5.993E-02  4.601E-01 -5.172E-03  3.246E-01  6.360E-09  9.767E-04 -7.951E-01 -1.799E-02  1.272E-09 -5.631E-01
    5.000E-02  1.000E+00  9.415E-02  5.411E-01 -8.074E-03  3.815E-01  1.529E-08  1.536E-03 -9.344E-01 -2.844E-02  3.033E-09 -6.621E-01
    1.000E-01  1.000E+00  1.308E-01  5.371E-01 -1.110E-02  3.781E-01  3.109E-08  2.138E-03 -9.260E-01 -3.986E-02  6.138E-09 -6.568E-01
    2.000E-01  1.000E+00  1.780E-01  4.774E-01 -1.483E-02  3.350E-01  6.127E-08  2.935E-03 -8.202E-01 -5.539E-02  1.192E-08 -5.831E-01
    3.000E-01  1.000E+00  2.102E-01  4.278E-01 -1.716E-02  2.991E-01  8.766E-08  3.501E-03 -7.320E-01 -6.684E-02  1.773E-08 -5.218E-01
    4.000E-01  1.000E+00  2.343E-01  3.905E-01 -1.875E-02  2.719E-01  1.149E-07  3.952E-03 -6.653E-01 -7.625E-02  2.380E-08 -4.757E-01
    5.000E-01  1.000E+00  2.534E-01  3.619E-01 -1.986E-02  2.509E-01  1.340E-07  4.335E-03 -6.134E-01 -8.445E-02  3.130E-08 -4.402E-01
    7.500E-01  1.000E+00  2.876E-01  3.131E-01 -2.136E-02  2.141E-01  1.870E-07  5.128E-03 -5.225E-01 -1.020E-01  4.770E-08 -3.789E-01
    1.000E+00  1.000E+00  3.106E-01  2.822E-01 -2.178E-02  1.899E-01  2.284E-07  5.814E-03 -4.621E-01 -1.177E-01  6.670E-08 -3.396E-01
    2.000E+00  1.000E+00  3.629E-01  2.268E-01 -1.913E-02  1.390E-01  3.418E-07  8.474E-03 -3.317E-01 -1.791E-01  1.610E-07 -2.641E-01
    3.000E+00  1.000E+00  4.024E-01  2.111E-01 -1.388E-02  1.135E-01  4.117E-07  1.131E-02 -2.614E-01 -2.494E-01  2.677E-07 -2.356E-01
    6.000E+00  1.000E+00  5.532E-01  2.263E-01  8.640E-03  7.321E-02  3.161E-07  1.673E-02 -1.354E-01 -5.030E-01  2.903E-07 -2.218E-01
    9.000E+00  1.000E+00  6.756E-01  2.458E-01  3.263E-02  4.840E-02 -1.884E-06  1.174E-02 -5.923E-02 -6.918E-01 -9.334E-07 -2.209E-01
