      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  1.000E+00  2.915E-02  2.724E-01 -2.597E-03  1.923E-01  1.172E-09  4.917E-04 -4.710E-01 -8.777E-03  3.281E-10 -3.335E-01
    1.000E-02  1.000E+00  4.185E-02  3.602E-01 -3.712E-03  2.542E-01  2.432E-09  7.004E-04 -6.227E-01 -1.250E-02  6.673E-10 -4.409E-01
    2.000E-02  1.000E+00  5.951E-02  4.508E-01 -5.261E-03  3.181E-01  4.757E-09  9.945E-04 -7.790E-01 -1.782E-02  1.315E-09 -5.517E-01
    5.000E-02  1.000E+00  9.352E-02  5.301E-01 -8.216E-03  3.737E-01  1.202E-08  1.559E-03 -9.153E-01 -2.808E-02  2.840E-09 -6.485E-01
    1.000E-01  1.000E+00  1.299E-01  5.260E-01 -1.131E-02  3.703E-01  2.418E-08  2.168E-03 -9.068E-01 -3.936E-02  2.147E-09 -6.432E-01
    2.000E-01  1.000E+00  1.769E-01  4.674E-01 -1.511E-02  3.279E-01  5.154E-08  2.968E-03 -8.030E-01 -5.471E-02 -2.188E-08 -5.709E-01
    3.000E-01  1.000E+00  2.089E-01  4.187E-01 -1.751E-02  2.927E-01  9.051E-08  3.531E-03 -7.165E-01 -6.604E-02 -9.859E-08 -5.108E-01
    4.000E-01  1.000E+00  2.329E-01  3.822E-01 -1.915E-02  2.661E-01  1.420E-07  3.973E-03 -6.510E-01 -7.537E-02 -2.508E-07 -4.656E-01
    5.000E-01  1.000E+00  2.519E-01  3.542E-01 -2.031E-02  2.454E-01  2.120E-07  4.341E-03 -6.002E-01 -8.350E-02 -5.004E-07 -4.307E-01
    7.500E-01  1.000E+00  2.859E-01  3.063E-01 -2.189E-02  2.093E-01  4.896E-07  5.085E-03 -5.110E-01 -1.010E-01 -1.698E-06 -3.706E-01
    1.000E+00  1.000E+00  3.088E-01  2.761E-01 -2.236E-02  1.856E-01  9.481E-07  5.702E-03 -4.519E-01 -1.166E-01 -3.951E-06 -3.321E-01
    2.000E+00  1.000E+00  3.611E-01  2.220E-01 -1.985E-02  1.356E-01  4.394E-06  7.951E-03 -3.242E-01 -1.778E-01 -2.833E-05 -2.583E-01
    3.000E+00  1.000E+00  4.007E-01  2.070E-01 -1.466E-02  1.105E-01  6.687E-06  1.028E-02 -2.556E-01 -2.482E-01 -8.437E-05 -2.305E-01
