      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  8.000E+00  2.888E-04  1.582E-02 -3.571E-04  1.113E-02  5.809E-10  2.389E-04 -2.726E-02 -3.651E-04 -3.260E-10 -1.934E-02
    1.000E-02  8.000E+00  5.558E-04  2.092E-02 -6.085E-04  1.471E-02  1.457E-09  3.399E-04 -3.603E-02 -6.186E-04 -6.077E-10 -2.558E-02
    2.000E-02  8.000E+00  9.291E-04  2.620E-02 -9.450E-04  1.841E-02  3.248E-09  4.808E-04 -4.509E-02 -9.577E-04 -1.158E-09 -3.202E-02
    5.000E-02  8.000E+00  1.636E-03  3.086E-02 -1.578E-03  2.164E-02  8.638E-09  7.571E-04 -5.298E-02 -1.604E-03 -2.753E-09 -3.769E-02
    1.000E-01  8.000E+00  2.376E-03  3.069E-02 -2.241E-03  2.145E-02  1.738E-08  1.050E-03 -5.251E-02 -2.279E-03 -5.279E-09 -3.744E-02
    2.000E-01  8.000E+00  3.320E-03  2.739E-02 -3.088E-03  1.901E-02  3.381E-08  1.425E-03 -4.655E-02 -3.147E-03 -9.978E-09 -3.333E-02
    3.000E-01  8.000E+00  3.957E-03  2.462E-02 -3.656E-03  1.699E-02  4.905E-08  1.678E-03 -4.158E-02 -3.735E-03 -1.424E-08 -2.990E-02
    4.000E-01  8.000E+00  4.431E-03  2.254E-02 -4.076E-03  1.546E-02  6.297E-08  1.866E-03 -3.784E-02 -4.175E-03 -1.815E-08 -2.732E-02
    5.000E-01  8.000E+00  4.802E-03  2.094E-02 -4.403E-03  1.428E-02  7.601E-08  2.011E-03 -3.495E-02 -4.521E-03 -2.166E-08 -2.533E-02
    7.500E-01  8.000E+00  5.451E-03  1.818E-02 -4.963E-03  1.224E-02  1.042E-07  2.261E-03 -2.995E-02 -5.133E-03 -2.914E-08 -2.189E-02
    1.000E+00  8.000E+00  5.861E-03  1.640E-02 -5.306E-03  1.091E-02  1.279E-07  2.413E-03 -2.670E-02 -5.529E-03 -3.510E-08 -1.966E-02
    2.000E+00  8.000E+00  6.533E-03  1.294E-02 -5.793E-03  8.211E-03  1.922E-07  2.628E-03 -2.013E-02 -6.246E-03 -4.809E-08 -1.522E-02
    3.000E+00  8.000E+00  6.673E-03  1.153E-02 -5.798E-03  6.961E-03  2.301E-07  2.627E-03 -1.710E-02 -6.506E-03 -5.071E-08 -1.328E-02
    5.000E+00  8.000E+00  6.653E-03  1.054E-02 -5.535E-03  5.662E-03  2.763E-07  2.506E-03 -1.397E-02 -6.838E-03 -3.961E-08 -1.155E-02
    7.000E+00  8.000E+00  6.634E-03  1.053E-02 -5.254E-03  4.916E-03  3.144E-07  2.380E-03 -1.219E-02 -7.282E-03 -1.775E-08 -1.090E-02
    1.000E+01  8.000E+00  6.779E-03  1.136E-02 -4.923E-03  4.151E-03  3.872E-07  2.225E-03 -1.040E-02 -8.310E-03  1.534E-08 -1.077E-02
    1.500E+01  8.000E+00  7.533E-03  1.401E-02 -4.547E-03  3.242E-03  5.731E-07  2.034E-03 -8.296E-03 -1.105E-02 -4.372E-09 -1.171E-02
    2.000E+01  8.000E+00  8.926E-03  1.783E-02 -4.250E-03  2.546E-03  7.936E-07  1.848E-03 -6.624E-03 -1.512E-02 -3.228E-07 -1.366E-02
    2.500E+01  8.000E+00  1.100E-02  2.277E-02 -3.926E-03  2.052E-03  8.610E-07  1.620E-03 -5.165E-03 -2.064E-02 -1.341E-06 -1.663E-02
    3.000E+01  8.000E+00  1.387E-02  2.903E-02 -3.513E-03  1.803E-03  3.608E-07  1.341E-03 -3.836E-03 -2.787E-02 -3.680E-06 -2.082E-02
    3.500E+01  8.000E+00  1.768E-02  3.695E-02 -2.975E-03  1.864E-03 -1.477E-06  1.026E-03 -2.602E-03 -3.720E-02 -8.172E-06 -2.658E-02
    4.000E+01  8.000E+00  2.264E-02  4.704E-02 -2.289E-03  2.298E-03 -5.915E-06  7.007E-04 -1.455E-03 -4.917E-02 -1.579E-05 -3.436E-02
    4.500E+01  8.000E+00  2.901E-02  5.993E-02 -1.445E-03  3.159E-03 -1.478E-05  3.986E-04 -3.923E-04 -6.449E-02 -2.752E-05 -4.472E-02
    5.000E+01  8.000E+00  3.709E-02  7.635E-02 -4.437E-04  4.490E-03 -3.041E-05  1.573E-04  5.864E-04 -8.401E-02 -4.414E-05 -5.829E-02
    5.500E+01  8.000E+00  4.715E-02  9.696E-02  7.038E-04  6.296E-03 -5.534E-05  5.930E-06  1.479E-03 -1.085E-01 -6.594E-05 -7.561E-02
    6.000E+01  8.000E+00  5.918E-02  1.219E-01  1.962E-03  8.516E-03 -9.152E-05 -4.318E-05  2.285E-03 -1.381E-01 -9.238E-05 -9.677E-02
    6.500E+01  8.000E+00  7.253E-02  1.500E-01  3.256E-03  1.097E-02 -1.387E-04 -4.503E-06  3.003E-03 -1.714E-01 -1.216E-04 -1.207E-01
    7.000E+01  8.000E+00  8.507E-02  1.779E-01  4.457E-03  1.330E-02 -1.926E-04  6.494E-05  3.628E-03 -2.043E-01 -1.503E-04 -1.445E-01
    7.500E+01  8.000E+00  9.775E-02  1.995E-01  5.289E-03  1.503E-02 -2.441E-04  2.212E-04  4.139E-03 -2.311E-01 -1.735E-04 -1.629E-01
    8.000E+01  8.000E+00  1.006E-01  2.087E-01  5.747E-03  1.570E-02 -2.818E-04  1.815E-04  4.480E-03 -2.418E-01 -1.869E-04 -1.706E-01
    8.500E+01  8.000E+00  9.708E-02  2.028E-01  5.677E-03  1.519E-02 -2.981E-04  8.462E-05  4.662E-03 -2.348E-01 -1.885E-04 -1.654E-01
    9.000E+01  8.000E+00  8.774E-02  1.846E-01  5.212E-03  1.373E-02 -2.927E-04 -8.328E-05  4.652E-03 -2.131E-01 -1.794E-04 -1.496E-01
    1.000E+02  8.000E+00  6.293E-02  1.344E-01  3.832E-03  9.796E-03 -2.417E-04 -4.367E-04  4.201E-03 -1.535E-01 -1.444E-04 -1.063E-01
    1.050E+02  8.000E+00  5.160E-02  1.111E-01  3.179E-03  7.947E-03 -2.099E-04 -5.708E-04  3.862E-03 -1.259E-01 -1.250E-04 -8.628E-02
