      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  9.000E+00  1.536E-04  9.138E-03 -2.172E-04  6.419E-03  2.689E-10  1.978E-04 -1.572E-02 -1.949E-04 -2.899E-10 -1.117E-02
    1.000E-02  9.000E+00  3.209E-04  1.209E-02 -4.246E-04  8.486E-03  7.980E-10  2.849E-04 -2.078E-02 -3.808E-04 -5.506E-10 -1.477E-02
    2.000E-02  9.000E+00  5.690E-04  1.513E-02 -6.978E-04  1.062E-02  1.892E-09  4.082E-04 -2.599E-02 -6.287E-04 -1.063E-09 -1.849E-02
    5.000E-02  9.000E+00  1.042E-03  1.783E-02 -1.202E-03  1.247E-02  5.223E-09  6.403E-04 -3.054E-02 -1.080E-03 -2.565E-09 -2.176E-02
    1.000E-01  9.000E+00  1.539E-03  1.774E-02 -1.728E-03  1.236E-02  1.066E-08  8.884E-04 -3.025E-02 -1.553E-03 -5.013E-09 -2.162E-02
    2.000E-01  9.000E+00  2.170E-03  1.584E-02 -2.397E-03  1.095E-02  2.100E-08  1.208E-03 -2.679E-02 -2.158E-03 -9.846E-09 -1.926E-02
    3.000E-01  9.000E+00  2.595E-03  1.426E-02 -2.847E-03  9.776E-03  3.073E-08  1.423E-03 -2.391E-02 -2.567E-03 -1.500E-08 -1.728E-02
    4.000E-01  9.000E+00  2.912E-03  1.307E-02 -3.179E-03  8.893E-03  3.986E-08  1.583E-03 -2.175E-02 -2.873E-03 -2.080E-08 -1.580E-02
    5.000E-01  9.000E+00  3.159E-03  1.215E-02 -3.438E-03  8.211E-03  4.870E-08  1.708E-03 -2.008E-02 -3.114E-03 -2.765E-08 -1.465E-02
    7.500E-01  9.000E+00  3.591E-03  1.057E-02 -3.884E-03  7.028E-03  7.066E-08  1.923E-03 -1.718E-02 -3.539E-03 -5.214E-08 -1.267E-02
    1.000E+00  9.000E+00  3.863E-03  9.551E-03 -4.158E-03  6.259E-03  9.371E-08  2.056E-03 -1.530E-02 -3.813E-03 -9.150E-08 -1.139E-02
    2.000E+00  9.000E+00  4.306E-03  7.581E-03 -4.559E-03  4.703E-03  2.364E-07  2.254E-03 -1.150E-02 -4.304E-03 -5.118E-07 -8.844E-03
    3.000E+00  9.000E+00  4.392E-03  6.789E-03 -4.579E-03  3.982E-03  5.325E-07  2.272E-03 -9.755E-03 -4.472E-03 -1.611E-06 -7.730E-03
    5.000E+00  9.000E+00  4.362E-03  6.270E-03 -4.397E-03  3.237E-03  1.879E-06  2.208E-03 -7.961E-03 -4.665E-03 -7.104E-06 -6.748E-03
    7.000E+00  9.000E+00  4.326E-03  6.326E-03 -4.197E-03  2.812E-03  4.542E-06  2.143E-03 -6.942E-03 -4.917E-03 -1.875E-05 -6.393E-03
    1.000E+01  9.000E+00  4.377E-03  6.916E-03 -3.964E-03  2.382E-03  1.132E-05  2.088E-03 -5.906E-03 -5.512E-03 -5.112E-05 -6.355E-03
    1.500E+01  9.000E+00  4.761E-03  8.680E-03 -3.719E-03  1.873E-03  2.904E-05  2.086E-03 -4.640E-03 -7.106E-03 -1.515E-04 -6.975E-03
    2.000E+01  9.000E+00  5.507E-03  1.118E-02 -3.560E-03  1.477E-03  5.017E-05  2.138E-03 -3.567E-03 -9.462E-03 -3.111E-04 -8.197E-03
    2.500E+01  9.000E+00  6.626E-03  1.437E-02 -3.416E-03  1.175E-03  6.664E-05  2.193E-03 -2.574E-03 -1.262E-02 -5.208E-04 -1.001E-02
    3.000E+01  9.000E+00  8.160E-03  1.835E-02 -3.246E-03  9.841E-04  6.962E-05  2.232E-03 -1.622E-03 -1.671E-02 -7.655E-04 -1.251E-02
    3.500E+01  9.000E+00  1.018E-02  2.328E-02 -3.024E-03  9.355E-04  5.043E-05  2.246E-03 -6.990E-04 -2.191E-02 -1.027E-03 -1.587E-02
    4.000E+01  9.000E+00  1.278E-02  2.943E-02 -2.729E-03  1.066E-03  1.233E-06  2.232E-03  1.941E-04 -2.850E-02 -1.286E-03 -2.034E-02
    4.500E+01  9.000E+00  1.611E-02  3.715E-02 -2.348E-03  1.413E-03 -8.446E-05  2.196E-03  1.054E-03 -3.686E-02 -1.526E-03 -2.623E-02
    5.000E+01  9.000E+00  2.032E-02  4.687E-02 -1.869E-03  2.018E-03 -2.113E-04  2.144E-03  1.874E-03 -4.747E-02 -1.731E-03 -3.393E-02
    5.500E+01  9.000E+00  2.564E-02  5.914E-02 -1.282E-03  2.917E-03 -3.817E-04  2.082E-03  2.646E-03 -6.092E-02 -1.887E-03 -4.390E-02
    6.000E+01  9.000E+00  3.228E-02  7.452E-02 -5.783E-04  4.136E-03 -5.946E-04  2.014E-03  3.361E-03 -7.785E-02 -1.983E-03 -5.663E-02
    6.500E+01  9.000E+00  4.041E-02  9.341E-02  2.403E-04  5.672E-03 -8.438E-04  1.936E-03  4.004E-03 -9.870E-02 -2.011E-03 -7.245E-02
    7.000E+01  9.000E+00  4.996E-02  1.157E-01  1.156E-03  7.472E-03 -1.116E-03  1.839E-03  4.563E-03 -1.234E-01 -1.968E-03 -9.126E-02
    7.500E+01  9.000E+00  6.035E-02  1.401E-01  2.117E-03  9.392E-03 -1.387E-03  1.704E-03  5.021E-03 -1.505E-01 -1.854E-03 -1.119E-01
    8.000E+01  9.000E+00  7.028E-02  1.636E-01  3.030E-03  1.116E-02 -1.626E-03  1.498E-03  5.338E-03 -1.766E-01 -1.675E-03 -1.318E-01
    8.500E+01  9.000E+00  7.772E-02  1.814E-01  3.765E-03  1.246E-02 -1.797E-03  1.219E-03  5.532E-03 -1.964E-01 -1.447E-03 -1.469E-01
    9.000E+01  9.000E+00  8.066E-02  1.890E-01  4.202E-03  1.298E-02 -1.873E-03  8.695E-04  5.579E-03 -2.048E-01 -1.191E-03 -1.532E-01
    1.000E+02  9.000E+00  7.168E-02  1.695E-01  4.090E-03  1.155E-02 -1.749E-03  8.681E-05  5.284E-03 -1.831E-01 -6.972E-04 -1.363E-01
    1.050E+02  9.000E+00  6.264E-02  1.490E-01  3.708E-03  1.009E-02 -1.596E-03 -2.534E-04  5.005E-03 -1.603E-01 -4.951E-04 -1.188E-01
    1.100E+02  9.000E+00  5.308E-02  1.272E-01  3.256E-03  8.520E-03 -1.422E-03 -5.224E-04  4.685E-03 -1.359E-01 -3.327E-04 -1.000E-01
    1.150E+02  9.000E+00  4.420E-02  1.067E-01  2.809E-03  7.047E-03 -1.248E-03 -7.162E-04  4.354E-03 -1.131E-01 -2.080E-04 -8.248E-02
    1.200E+02  9.000E+00  3.652E-02  8.898E-02  2.405E-03  5.760E-03 -1.087E-03 -8.424E-04  4.022E-03 -9.325E-02 -1.157E-04 -6.726E-02
    1.250E+02  9.000E+00  3.015E-02  7.417E-02  2.056E-03  4.675E-03 -9.420E-04 -9.141E-04  3.714E-03 -7.671E-02 -4.956E-05 -5.457E-02
    1.300E+02  9.000E+00  2.496E-02  6.209E-02  1.762E-03  3.784E-03 -8.159E-04 -9.439E-04  3.428E-03 -6.320E-02 -3.856E-06 -4.420E-02
    1.350E+02  9.000E+00  2.077E-02  5.232E-02  1.517E-03  3.060E-03 -7.073E-04 -9.429E-04  3.165E-03 -5.227E-02  2.636E-05 -3.583E-02
    1.400E+02  9.000E+00  1.740E-02  4.445E-02  1.314E-03  2.478E-03 -6.145E-04 -9.201E-04  2.925E-03 -4.344E-02  4.502E-05 -2.907E-02
    1.450E+02  9.000E+00  1.468E-02  3.810E-02  1.144E-03  2.010E-03 -5.354E-04 -8.821E-04  2.708E-03 -3.629E-02  5.519E-05 -2.363E-02
    1.500E+02  9.000E+00  1.248E-02  3.296E-02  1.003E-03  1.635E-03 -4.679E-04 -8.342E-04  2.512E-03 -3.049E-02  5.924E-05 -1.922E-02
    1.550E+02  9.000E+00  1.069E-02  2.879E-02  8.840E-04  1.334E-03 -4.104E-04 -7.799E-04  2.335E-03 -2.576E-02  5.897E-05 -1.563E-02
    1.600E+02  9.000E+00  9.214E-03  2.538E-02  7.837E-04  1.094E-03 -3.611E-04 -7.220E-04  2.175E-03 -2.188E-02  5.572E-05 -1.269E-02
    1.700E+02  9.000E+00  6.987E-03  2.029E-02  6.256E-04  7.491E-04 -2.824E-04 -6.025E-04  1.897E-03 -1.600E-02  4.400E-05 -8.272E-03
    1.800E+02  9.000E+00  5.426E-03  1.680E-02  5.088E-04  5.324E-04 -2.238E-04 -4.848E-04  1.665E-03 -1.190E-02  2.919E-05 -5.198E-03
    1.900E+02  9.000E+00  4.306E-03  1.439E-02  4.205E-04  3.998E-04 -1.797E-04 -3.730E-04  1.468E-03 -8.971E-03  1.390E-05 -3.001E-03
    2.000E+02  9.000E+00  3.482E-03  1.272E-02  3.524E-04  3.228E-04 -1.462E-04 -2.687E-04  1.296E-03 -6.837E-03 -4.852E-07 -1.389E-03
