      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.800E+01  1.471E-05  3.224E-05  9.202E-06  2.269E-05  1.029E-10  1.550E-06 -5.564E-05  2.491E-06 -3.735E-11 -3.942E-05
   1.0000000E-02  3.800E+01  1.030E-05  4.264E-05  7.252E-06  3.000E-05  6.660E-11  1.985E-06 -7.352E-05  2.181E-06  2.892E-11 -5.213E-05
   2.0000000E-02  3.800E+01  8.698E-06  5.336E-05  5.781E-06  3.752E-05 -3.275E-11  2.671E-06 -9.197E-05  1.840E-06  1.812E-10 -6.523E-05
   5.0000000E-02  3.800E+01  9.103E-06  6.277E-05  4.223E-06  4.405E-05 -3.761E-10  4.014E-06 -1.080E-04  1.469E-06  6.673E-10 -7.668E-05
   1.0000000E-01  3.800E+01  1.079E-05  6.231E-05  3.211E-06  4.359E-05 -9.721E-10  5.471E-06 -1.069E-04  1.240E-06  1.482E-09 -7.604E-05
   2.0000000E-01  3.800E+01  1.347E-05  5.540E-05  2.269E-06  3.851E-05 -2.130E-09  7.361E-06 -9.456E-05  1.049E-06  3.041E-09 -6.745E-05
   3.0000000E-01  3.800E+01  1.539E-05  4.965E-05  1.735E-06  3.430E-05 -3.213E-09  8.645E-06 -8.431E-05  9.540E-07  4.488E-09 -6.030E-05
   4.0000000E-01  3.800E+01  1.685E-05  4.531E-05  1.364E-06  3.111E-05 -4.219E-09  9.602E-06 -7.657E-05  8.947E-07  5.831E-09 -5.490E-05
   5.0000000E-01  3.800E+01  1.799E-05  4.197E-05  1.082E-06  2.863E-05 -5.154E-09  1.035E-05 -7.058E-05  8.542E-07  7.076E-09 -5.072E-05
   7.5000000E-01  3.800E+01  1.998E-05  3.620E-05  5.879E-07  2.430E-05 -7.214E-09  1.165E-05 -6.017E-05  7.973E-07  9.825E-09 -4.343E-05
   1.0000000E+00  3.800E+01  2.120E-05  3.248E-05  2.599E-07  2.143E-05 -8.948E-09  1.246E-05 -5.338E-05  7.749E-07  1.215E-08 -3.866E-05
   2.0000000E+00  3.800E+01  2.295E-05  2.523E-05 -4.144E-07  1.533E-05 -1.374E-08  1.373E-05 -3.953E-05  8.352E-07  1.863E-08 -2.878E-05
   3.0000000E+00  3.800E+01  2.296E-05  2.233E-05 -7.219E-07  1.213E-05 -1.655E-08  1.389E-05 -3.310E-05  1.011E-06  2.256E-08 -2.400E-05
   5.0000000E+00  3.800E+01  2.198E-05  2.054E-05 -1.052E-06  7.993E-06 -1.942E-08  1.359E-05 -2.653E-05  1.529E-06  2.694E-08 -1.869E-05
