      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  2.400E+01  4.099E-05  3.522E-06  2.861E-05  1.235E-06 -4.868E-12  1.090E-05 -2.935E-06  1.317E-05 -5.266E-11 -3.588E-06
   1.0000000E-02  2.400E+01  2.874E-05  4.868E-06  1.784E-05  1.649E-06 -1.263E-10  1.550E-05 -3.628E-06  8.138E-06  5.647E-11 -4.926E-06
   2.0000000E-02  2.400E+01  2.684E-05  6.428E-06  6.737E-06  1.954E-06 -3.903E-10  2.216E-05 -4.255E-06  2.654E-06  3.046E-10 -6.373E-06
   5.0000000E-02  2.400E+01  3.407E-05  8.587E-06 -1.006E-05  2.004E-06 -1.210E-09  3.468E-05 -4.107E-06 -6.032E-06  1.094E-09 -8.153E-06
   1.0000000E-01  2.400E+01  4.535E-05  1.017E-05 -2.550E-05  1.509E-06 -2.567E-09  4.807E-05 -2.647E-06 -1.413E-05  2.416E-09 -9.134E-06
   2.0000000E-01  2.400E+01  6.106E-05  1.184E-05 -4.391E-05  5.033E-07 -5.144E-09  6.533E-05  1.439E-08 -2.383E-05  4.945E-09 -9.834E-06
   3.0000000E-01  2.400E+01  7.191E-05  1.298E-05 -5.593E-05 -2.868E-07 -7.530E-09  7.699E-05  1.948E-06 -3.017E-05  7.296E-09 -1.020E-05
   4.0000000E-01  2.400E+01  8.004E-05  1.390E-05 -6.477E-05 -9.294E-07 -9.738E-09  8.567E-05  3.393E-06 -3.483E-05  9.478E-09 -1.045E-05
   5.0000000E-01  2.400E+01  8.638E-05  1.469E-05 -7.163E-05 -1.477E-06 -1.179E-08  9.243E-05  4.515E-06 -3.844E-05  1.151E-08 -1.063E-05
   7.5000000E-01  2.400E+01  9.736E-05  1.633E-05 -8.355E-05 -2.615E-06 -1.630E-08  1.041E-04  6.461E-06 -4.469E-05  1.600E-08 -1.090E-05
   1.0000000E+00  2.400E+01  1.042E-04  1.773E-05 -9.106E-05 -3.589E-06 -2.010E-08  1.114E-04  7.693E-06 -4.858E-05  1.981E-08 -1.097E-05
   2.0000000E+00  2.400E+01  1.142E-04  2.267E-05 -1.032E-04 -7.184E-06 -3.067E-08  1.223E-04  9.837E-06 -5.455E-05  3.065E-08 -1.029E-05
   3.0000000E+00  2.400E+01  1.147E-04  2.797E-05 -1.055E-04 -1.110E-05 -3.692E-08  1.232E-04  1.048E-05 -5.513E-05  3.746E-08 -8.900E-06
   5.0000000E+00  2.400E+01  1.103E-04  4.106E-05 -1.037E-04 -2.055E-05 -4.324E-08  1.188E-04  1.094E-05 -5.280E-05  4.561E-08 -5.325E-06
   7.0000000E+00  2.400E+01  1.055E-04  5.740E-05 -1.010E-04 -3.210E-05 -4.517E-08  1.137E-04  1.122E-05 -4.998E-05  5.019E-08 -1.082E-06
   1.0000000E+01  2.400E+01  1.002E-04  8.713E-05 -9.822E-05 -5.314E-05 -4.319E-08  1.074E-04  1.169E-05 -4.659E-05  5.350E-08  5.999E-06
   1.5000000E+01  2.400E+01  9.619E-05  1.476E-04 -9.705E-05 -9.460E-05 -3.050E-08  1.007E-04  1.277E-05 -4.568E-05  5.227E-08  1.935E-05
   2.0000000E+01  2.400E+01  9.646E-05  2.194E-04 -9.879E-05 -1.424E-04 -8.229E-09  9.677E-05  1.381E-05 -5.118E-05  4.323E-08  3.342E-05
   2.5000000E+01  2.400E+01  9.990E-05  2.984E-04 -1.023E-04 -1.930E-04  2.206E-08  9.353E-05  1.448E-05 -6.303E-05  2.560E-08  4.657E-05
   3.0000000E+01  2.400E+01  1.059E-04  3.835E-04 -1.069E-04 -2.449E-04  5.904E-08  9.016E-05  1.462E-05 -8.141E-05 -2.615E-09  5.762E-05
   3.5000000E+01  2.400E+01  1.142E-04  4.737E-04 -1.122E-04 -2.962E-04  1.015E-07  8.631E-05  1.438E-05 -1.067E-04 -4.503E-08  6.531E-05
   4.0000000E+01  2.400E+01  1.247E-04  5.687E-04 -1.181E-04 -3.458E-04  1.486E-07  8.162E-05  1.366E-05 -1.388E-04 -1.074E-07  6.850E-05
   4.5000000E+01  2.400E+01  1.372E-04  6.684E-04 -1.242E-04 -3.928E-04  1.993E-07  7.593E-05  1.241E-05 -1.777E-04 -1.977E-07  6.607E-05
   5.0000000E+01  2.400E+01  1.518E-04  7.735E-04 -1.306E-04 -4.364E-04  2.531E-07  6.920E-05  1.059E-05 -2.237E-04 -3.267E-07  5.690E-05
   5.5000000E+01  2.400E+01  1.685E-04  8.847E-04 -1.372E-04 -4.762E-04  3.090E-07  6.142E-05  8.169E-06 -2.767E-04 -5.073E-07  3.984E-05
   6.0000000E+01  2.400E+01  1.873E-04  1.003E-03 -1.438E-04 -5.117E-04  3.659E-07  5.261E-05  5.076E-06 -3.372E-04 -7.546E-07  1.367E-05
   6.5000000E+01  2.400E+01  2.084E-04  1.130E-03 -1.505E-04 -5.426E-04  4.216E-07  4.283E-05  1.247E-06 -4.055E-04 -1.085E-06 -2.293E-05
   7.0000000E+01  2.400E+01  2.320E-04  1.267E-03 -1.573E-04 -5.687E-04  4.735E-07  3.212E-05 -3.378E-06 -4.822E-04 -1.518E-06 -7.142E-05
   7.5000000E+01  2.400E+01  2.583E-04  1.417E-03 -1.639E-04 -5.899E-04  5.177E-07  2.055E-05 -8.861E-06 -5.679E-04 -2.072E-06 -1.334E-04
   8.0000000E+01  2.400E+01  2.875E-04  1.581E-03 -1.704E-04 -6.057E-04  5.490E-07  8.225E-06 -1.497E-05 -6.638E-04 -2.765E-06 -2.110E-04
   8.5000000E+01  2.400E+01  3.199E-04  1.762E-03 -1.768E-04 -6.162E-04  5.606E-07 -4.780E-06 -2.234E-05 -7.710E-04 -3.616E-06 -3.058E-04
   9.0000000E+01  2.400E+01  3.561E-04  1.962E-03 -1.829E-04 -6.205E-04  5.434E-07 -1.830E-05 -3.075E-05 -8.906E-04 -4.640E-06 -4.205E-04
   1.0000000E+02  2.400E+01  4.414E-04  2.437E-03 -1.938E-04 -6.122E-04  3.742E-07 -4.750E-05 -5.121E-05 -1.176E-03 -7.256E-06 -7.208E-04
   1.0500000E+02  2.400E+01  4.918E-04  2.719E-03 -1.984E-04 -5.986E-04  1.921E-07 -6.281E-05 -6.333E-05 -1.346E-03 -8.863E-06 -9.133E-04
   1.1000000E+02  2.400E+01  5.483E-04  3.038E-03 -2.023E-04 -5.782E-04 -7.851E-08 -7.851E-05 -7.671E-05 -1.538E-03 -1.067E-05 -1.140E-03
   1.1500000E+02  2.400E+01  6.119E-04  3.399E-03 -2.054E-04 -5.506E-04 -4.582E-07 -9.450E-05 -9.143E-05 -1.756E-03 -1.268E-05 -1.405E-03
   1.2000000E+02  2.400E+01  6.838E-04  3.810E-03 -2.075E-04 -5.148E-04 -9.703E-07 -1.107E-04 -1.087E-04 -2.004E-03 -1.489E-05 -1.716E-03
   1.2500000E+02  2.400E+01  7.651E-04  4.278E-03 -2.083E-04 -4.709E-04 -1.641E-06 -1.270E-04 -1.262E-04 -2.287E-03 -1.727E-05 -2.077E-03
   1.3000000E+02  2.400E+01  8.575E-04  4.812E-03 -2.079E-04 -4.179E-04 -2.500E-06 -1.432E-04 -1.451E-04 -2.611E-03 -1.981E-05 -2.498E-03
   1.3500000E+02  2.400E+01  9.629E-04  5.424E-03 -2.058E-04 -3.549E-04 -3.578E-06 -1.593E-04 -1.654E-04 -2.983E-03 -2.248E-05 -2.989E-03
   1.4000000E+02  2.400E+01  1.083E-03  6.127E-03 -2.019E-04 -2.811E-04 -4.910E-06 -1.750E-04 -1.868E-04 -3.412E-03 -2.525E-05 -3.560E-03
   1.4500000E+02  2.400E+01  1.221E-03  6.935E-03 -1.960E-04 -1.954E-04 -6.529E-06 -1.903E-04 -2.093E-04 -3.907E-03 -2.809E-05 -4.224E-03
   1.5000000E+02  2.400E+01  1.380E-03  7.867E-03 -1.877E-04 -9.673E-05 -8.468E-06 -2.049E-04 -2.323E-04 -4.480E-03 -3.095E-05 -4.996E-03
   1.5500000E+02  2.400E+01  1.562E-03  8.942E-03 -1.768E-04  1.611E-05 -1.076E-05 -2.185E-04 -2.555E-04 -5.144E-03 -3.381E-05 -5.895E-03
   1.6000000E+02  2.400E+01  1.772E-03  1.018E-02 -1.630E-04  1.444E-04 -1.342E-05 -2.310E-04 -2.784E-04 -5.915E-03 -3.661E-05 -6.939E-03
   1.7000000E+02  2.400E+01  2.294E-03  1.327E-02 -1.250E-04  4.528E-04 -1.998E-05 -2.516E-04 -3.206E-04 -7.844E-03 -4.187E-05 -9.554E-03
   1.8000000E+02  2.400E+01  2.984E-03  1.736E-02 -7.109E-05  8.373E-04 -2.821E-05 -2.646E-04 -3.527E-04 -1.042E-02 -4.634E-05 -1.303E-02
   1.9000000E+02  2.400E+01  3.873E-03  2.264E-02  7.837E-07  1.299E-03 -3.796E-05 -2.680E-04 -3.645E-04 -1.376E-02 -4.960E-05 -1.753E-02
   2.0000000E+02  2.400E+01  4.957E-03  2.906E-02  8.995E-05  1.819E-03 -4.856E-05 -2.608E-04 -3.416E-04 -1.787E-02 -5.125E-05 -2.302E-02
