      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  3.600E+01  1.015E-05  5.054E-06  6.684E-06  3.420E-06  3.685E-11  1.739E-06 -8.489E-06  2.407E-06 -2.926E-11 -6.101E-06
   1.0000000E-02  3.600E+01  7.108E-06  6.691E-06  5.010E-06  4.515E-06 -2.096E-12  2.155E-06 -1.122E-05  2.013E-06  1.449E-11 -8.070E-06
   2.0000000E-02  3.600E+01  6.095E-06  8.397E-06  3.631E-06  5.632E-06 -9.367E-11  2.784E-06 -1.402E-05  1.676E-06  1.151E-10 -1.011E-05
   5.0000000E-02  3.600E+01  6.629E-06  9.943E-06  1.960E-06  6.564E-06 -3.940E-10  3.989E-06 -1.643E-05  1.286E-06  4.406E-10 -1.191E-05
   1.0000000E-01  3.600E+01  8.065E-06  9.991E-06  6.858E-07  6.411E-06 -8.992E-10  5.364E-06 -1.620E-05  1.051E-06  9.862E-10 -1.185E-05
   2.0000000E-01  3.600E+01  1.025E-05  9.090E-06 -6.772E-07  5.515E-06 -1.868E-09  7.156E-06 -1.421E-05  8.428E-07  2.031E-09 -1.058E-05
   3.0000000E-01  3.600E+01  1.180E-05  8.324E-06 -1.519E-06  4.780E-06 -2.768E-09  8.374E-06 -1.257E-05  7.328E-07  3.002E-09 -9.512E-06
   4.0000000E-01  3.600E+01  1.298E-05  7.757E-06 -2.125E-06  4.217E-06 -3.601E-09  9.281E-06 -1.133E-05  6.610E-07  3.902E-09 -8.701E-06
   5.0000000E-01  3.600E+01  1.390E-05  7.330E-06 -2.593E-06  3.773E-06 -4.372E-09  9.989E-06 -1.038E-05  6.098E-07  4.737E-09 -8.068E-06
   7.5000000E-01  3.600E+01  1.549E-05  6.631E-06 -3.407E-06  2.968E-06 -6.070E-09  1.121E-05 -8.709E-06  5.311E-07  6.581E-09 -6.953E-06
   1.0000000E+00  3.600E+01  1.648E-05  6.229E-06 -3.929E-06  2.403E-06 -7.495E-09  1.197E-05 -7.620E-06  4.913E-07  8.137E-09 -6.204E-06
   2.0000000E+00  3.600E+01  1.791E-05  5.779E-06 -4.859E-06  9.773E-07 -1.141E-08  1.309E-05 -5.405E-06  4.938E-07  1.248E-08 -4.515E-06
   3.0000000E+00  3.600E+01  1.795E-05  6.093E-06 -5.137E-06 -6.659E-08 -1.366E-08  1.315E-05 -4.380E-06  6.082E-07  1.511E-08 -3.516E-06
   5.0000000E+00  3.600E+01  1.722E-05  7.716E-06 -5.261E-06 -2.064E-06 -1.588E-08  1.261E-05 -3.325E-06  9.682E-07  1.800E-08 -2.013E-06
   7.0000000E+00  3.600E+01  1.645E-05  1.014E-05 -5.291E-06 -4.248E-06 -1.658E-08  1.198E-05 -2.746E-06  1.411E-06  1.938E-08 -6.508E-07
   1.0000000E+01  3.600E+01  1.556E-05  1.485E-05 -5.388E-06 -8.051E-06 -1.612E-08  1.108E-05 -2.166E-06  2.213E-06  2.001E-08  1.360E-06
   1.5000000E+01  3.600E+01  1.479E-05  2.469E-05 -5.744E-06 -1.545E-05 -1.285E-08  9.924E-06 -1.645E-06  3.401E-06  1.865E-08  5.142E-06
   2.0000000E+01  3.600E+01  1.462E-05  3.646E-05 -6.271E-06 -2.410E-05 -7.198E-09  8.990E-06 -1.463E-06  4.244E-06  1.480E-08  9.414E-06
