      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  7.500E-01  3.567E-02  3.012E-01 -2.027E-03  2.126E-01  1.395E-09  3.659E-04 -5.208E-01 -9.239E-03  3.516E-10 -3.687E-01
    1.000E-02  7.500E-01  5.081E-02  3.982E-01 -2.885E-03  2.811E-01  2.780E-09  5.192E-04 -6.885E-01 -1.312E-02  7.253E-10 -4.874E-01
    2.000E-02  7.500E-01  7.196E-02  4.982E-01 -4.075E-03  3.517E-01  5.562E-09  7.345E-04 -8.613E-01 -1.859E-02  1.412E-09 -6.098E-01
    5.000E-02  7.500E-01  1.129E-01  5.856E-01 -6.339E-03  4.131E-01  1.394E-08  1.157E-03 -1.012E+00 -2.948E-02  3.564E-09 -7.166E-01
    1.000E-01  7.500E-01  1.566E-01  5.807E-01 -8.674E-03  4.090E-01  2.628E-08  1.617E-03 -1.002E+00 -4.157E-02  6.820E-09 -7.102E-01
    2.000E-01  7.500E-01  2.131E-01  5.152E-01 -1.147E-02  3.617E-01  5.054E-08  2.241E-03 -8.855E-01 -5.855E-02  1.374E-08 -6.294E-01
    3.000E-01  7.500E-01  2.516E-01  4.609E-01 -1.314E-02  3.223E-01  7.153E-08  2.702E-03 -7.887E-01 -7.162E-02  2.118E-08 -5.623E-01
    4.000E-01  7.500E-01  2.806E-01  4.201E-01 -1.421E-02  2.924E-01  9.263E-08  3.086E-03 -7.152E-01 -8.285E-02  3.001E-08 -5.117E-01
    5.000E-01  7.500E-01  3.036E-01  3.888E-01 -1.488E-02  2.692E-01  1.106E-07  3.428E-03 -6.579E-01 -9.304E-02  3.894E-08 -4.727E-01
    7.500E-01  7.500E-01  3.455E-01  3.354E-01 -1.552E-02  2.284E-01  1.575E-07  4.198E-03 -5.569E-01 -1.163E-01  6.262E-08 -4.053E-01
    1.000E+00  7.500E-01  3.747E-01  3.017E-01 -1.526E-02  2.012E-01  1.908E-07  4.935E-03 -4.891E-01 -1.384E-01  9.450E-08 -3.619E-01
    2.000E+00  7.500E-01  4.498E-01  2.416E-01 -1.043E-02  1.429E-01  2.871E-07  8.065E-03 -3.387E-01 -2.313E-01  2.515E-07 -2.781E-01
    3.000E+00  7.500E-01  5.151E-01  2.246E-01 -2.798E-03  1.124E-01  3.375E-07  1.118E-02 -2.546E-01 -3.355E-01  4.108E-07 -2.455E-01
    6.000E+00  7.500E-01  7.021E-01  2.247E-01  2.611E-02  6.260E-02  9.138E-08  1.311E-02 -1.082E-01 -6.182E-01  2.480E-07 -2.136E-01
    9.000E+00  7.500E-01  7.109E-01  2.028E-01  4.476E-02  3.492E-02 -1.712E-06  3.058E-03 -3.744E-02 -6.723E-01 -9.792E-07 -1.777E-01
    1.200E+01  7.500E-01  5.627E-01  1.551E-01  4.598E-02  1.906E-02 -3.789E-06 -7.603E-03 -9.269E-03 -5.453E-01 -2.112E-06 -1.286E-01
    1.500E+01  7.500E-01  4.018E-01  1.107E-01  3.937E-02  1.053E-02 -4.399E-06 -1.353E-02 -2.092E-04 -3.940E-01 -2.424E-06 -8.713E-02
    1.800E+01  7.500E-01  2.815E-01  7.874E-02  3.172E-02  5.969E-03 -3.874E-06 -1.567E-02  1.964E-03 -2.774E-01 -2.169E-06 -5.842E-02
    2.100E+01  7.500E-01  2.001E-01  5.741E-02  2.518E-02  3.466E-03 -2.988E-06 -1.574E-02  1.963E-03 -1.971E-01 -1.751E-06 -3.967E-02
    2.400E+01  7.500E-01  1.457E-01  4.322E-02  2.004E-02  2.034E-03 -2.159E-06 -1.487E-02  1.383E-03 -1.428E-01 -1.374E-06 -2.742E-02
    2.700E+01  7.500E-01  1.088E-01  3.361E-02  1.608E-02  1.178E-03 -1.514E-06 -1.365E-02  7.465E-04 -1.058E-01 -1.094E-06 -1.927E-02
