      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  9.500E+00  1.359E-04  9.144E-03 -1.915E-04  6.428E-03  2.854E-10  1.700E-04 -1.574E-02 -1.811E-04 -2.582E-10 -1.118E-02
    1.000E-02  9.500E+00  2.775E-04  1.209E-02 -3.601E-04  8.497E-03  8.439E-10  2.419E-04 -2.081E-02 -3.383E-04 -4.480E-10 -1.478E-02
    2.000E-02  9.500E+00  4.843E-04  1.514E-02 -5.827E-04  1.063E-02  2.010E-09  3.423E-04 -2.604E-02 -5.457E-04 -8.097E-10 -1.850E-02
    5.000E-02  9.500E+00  8.801E-04  1.784E-02 -9.975E-04  1.249E-02  5.538E-09  5.390E-04 -3.059E-02 -9.366E-04 -1.851E-09 -2.178E-02
    1.000E-01  9.500E+00  1.294E-03  1.775E-02 -1.430E-03  1.238E-02  1.132E-08  7.473E-04 -3.032E-02 -1.343E-03 -3.487E-09 -2.164E-02
    2.000E-01  9.500E+00  1.821E-03  1.584E-02 -1.981E-03  1.097E-02  2.220E-08  1.015E-03 -2.686E-02 -1.863E-03 -6.511E-09 -1.927E-02
    3.000E-01  9.500E+00  2.176E-03  1.425E-02 -2.351E-03  9.799E-03  3.217E-08  1.195E-03 -2.399E-02 -2.215E-03 -9.216E-09 -1.729E-02
    4.000E-01  9.500E+00  2.440E-03  1.305E-02 -2.624E-03  8.916E-03  4.141E-08  1.329E-03 -2.182E-02 -2.478E-03 -1.171E-08 -1.580E-02
    5.000E-01  9.500E+00  2.646E-03  1.213E-02 -2.837E-03  8.232E-03  4.999E-08  1.433E-03 -2.015E-02 -2.684E-03 -1.395E-08 -1.465E-02
    7.500E-01  9.500E+00  3.006E-03  1.054E-02 -3.203E-03  7.047E-03  6.862E-08  1.611E-03 -1.725E-02 -3.048E-03 -1.862E-08 -1.266E-02
    1.000E+00  9.500E+00  3.233E-03  9.513E-03 -3.429E-03  6.276E-03  8.415E-08  1.720E-03 -1.537E-02 -3.281E-03 -2.224E-08 -1.137E-02
    2.000E+00  9.500E+00  3.599E-03  7.518E-03 -3.756E-03  4.707E-03  1.264E-07  1.873E-03 -1.156E-02 -3.691E-03 -2.976E-08 -8.799E-03
    3.000E+00  9.500E+00  3.668E-03  6.703E-03 -3.769E-03  3.973E-03  1.513E-07  1.871E-03 -9.816E-03 -3.822E-03 -3.041E-08 -7.662E-03
    5.000E+00  9.500E+00  3.636E-03  6.135E-03 -3.615E-03  3.193E-03  1.821E-07  1.777E-03 -8.014E-03 -3.956E-03 -2.150E-08 -6.629E-03
    7.000E+00  9.500E+00  3.600E-03  6.133E-03 -3.446E-03  2.727E-03  2.088E-07  1.676E-03 -6.996E-03 -4.138E-03 -6.729E-09 -6.212E-03
    1.000E+01  9.500E+00  3.634E-03  6.613E-03 -3.251E-03  2.222E-03  2.609E-07  1.546E-03 -5.984E-03 -4.591E-03  1.466E-08 -6.058E-03
    1.500E+01  9.500E+00  3.941E-03  8.124E-03 -3.046E-03  1.567E-03  4.019E-07  1.377E-03 -4.813E-03 -5.858E-03  7.761E-09 -6.421E-03
    2.000E+01  9.500E+00  4.546E-03  1.026E-02 -2.911E-03  1.007E-03  5.994E-07  1.223E-03 -3.899E-03 -7.768E-03 -1.511E-07 -7.291E-03
    2.500E+01  9.500E+00  5.454E-03  1.293E-02 -2.785E-03  5.419E-04  7.874E-07  1.050E-03 -3.111E-03 -1.034E-02 -6.545E-07 -8.639E-03
    3.000E+01  9.500E+00  6.691E-03  1.620E-02 -2.632E-03  1.971E-04  8.240E-07  8.509E-04 -2.398E-03 -1.365E-02 -1.808E-06 -1.054E-02
    3.500E+01  9.500E+00  8.303E-03  2.018E-02 -2.432E-03  1.214E-05  4.465E-07  6.290E-04 -1.737E-03 -1.783E-02 -4.037E-06 -1.313E-02
    4.000E+01  9.500E+00  1.035E-02  2.508E-02 -2.170E-03  2.270E-05 -7.824E-07  3.942E-04 -1.120E-03 -2.304E-02 -7.878E-06 -1.660E-02
    4.500E+01  9.500E+00  1.293E-02  3.113E-02 -1.839E-03  2.643E-04 -3.523E-06  1.626E-04 -5.443E-04 -2.953E-02 -1.394E-05 -2.116E-02
    5.000E+01  9.500E+00  1.614E-02  3.868E-02 -1.433E-03  7.707E-04 -8.704E-06 -4.647E-05 -9.795E-06 -3.765E-02 -2.282E-05 -2.713E-02
    5.500E+01  9.500E+00  2.014E-02  4.815E-02 -9.474E-04  1.572E-03 -1.755E-05 -2.137E-04  4.827E-04 -4.782E-02 -3.508E-05 -3.486E-02
    6.000E+01  9.500E+00  2.509E-02  6.002E-02 -3.777E-04  2.693E-03 -3.157E-05 -3.220E-04  9.327E-04 -6.055E-02 -5.108E-05 -4.477E-02
    6.500E+01  9.500E+00  3.110E-02  7.477E-02  2.785E-04  4.140E-03 -5.236E-05 -3.594E-04  1.342E-03 -7.632E-02 -7.089E-05 -5.725E-02
    7.000E+01  9.500E+00  3.794E-02  9.270E-02  1.036E-03  5.894E-03 -8.122E-05 -3.311E-04  1.718E-03 -9.530E-02 -9.410E-05 -7.254E-02
    7.500E+01  9.500E+00  4.849E-02  1.136E-01  1.682E-03  7.876E-03 -1.185E-04 -1.520E-04  2.066E-03 -1.186E-01 -1.196E-04 -9.040E-02
    8.000E+01  9.500E+00  5.671E-02  1.361E-01  2.511E-03  9.918E-03 -1.623E-04 -1.190E-05  2.383E-03 -1.425E-01 -1.453E-04 -1.097E-01
    8.500E+01  9.500E+00  6.505E-02  1.574E-01  3.219E-03  1.177E-02 -2.081E-04  1.653E-04  2.694E-03 -1.654E-01 -1.684E-04 -1.279E-01
    9.000E+01  9.500E+00  7.118E-02  1.733E-01  3.742E-03  1.308E-02 -2.490E-04  3.045E-04  2.972E-03 -1.825E-01 -1.853E-04 -1.415E-01
    1.000E+02  9.500E+00  7.122E-02  1.752E-01  3.957E-03  1.323E-02 -2.890E-04  3.537E-04  3.323E-03 -1.846E-01 -1.922E-04 -1.430E-01
    1.050E+02  9.500E+00  6.531E-02  1.616E-01  3.683E-03  1.214E-02 -2.838E-04  2.607E-04  3.356E-03 -1.698E-01 -1.826E-04 -1.311E-01
    1.100E+02  9.500E+00  5.731E-02  1.426E-01  3.271E-03  1.064E-02 -2.658E-04  1.330E-04  3.296E-03 -1.494E-01 -1.674E-04 -1.148E-01
    1.150E+02  9.500E+00  4.882E-02  1.223E-01  2.816E-03  9.022E-03 -2.405E-04  2.542E-06  3.159E-03 -1.274E-01 -1.494E-04 -9.722E-02
    1.200E+02  9.500E+00  4.087E-02  1.031E-01  2.380E-03  7.488E-03 -2.126E-04 -1.103E-04  2.955E-03 -1.067E-01 -1.310E-04 -8.068E-02
    1.250E+02  9.500E+00  3.394E-02  8.626E-02  1.994E-03  6.123E-03 -1.852E-04 -1.965E-04  2.740E-03 -8.847E-02 -1.135E-04 -6.616E-02
    1.300E+02  9.500E+00  2.814E-02  7.212E-02  1.666E-03  4.964E-03 -1.600E-04 -2.552E-04  2.515E-03 -7.316E-02 -9.775E-05 -5.395E-02
    1.350E+02  9.500E+00  2.339E-02  6.049E-02  1.393E-03  4.002E-03 -1.376E-04 -2.891E-04  2.292E-03 -6.056E-02 -8.389E-05 -4.392E-02
    1.400E+02  9.500E+00  1.953E-02  5.104E-02  1.170E-03  3.215E-03 -1.183E-04 -3.026E-04  2.078E-03 -5.029E-02 -7.195E-05 -3.576E-02
    1.450E+02  9.500E+00  1.641E-02  4.338E-02  9.864E-04  2.575E-03 -1.017E-04 -3.001E-04  1.880E-03 -4.196E-02 -6.177E-05 -2.916E-02
    1.500E+02  9.500E+00  1.388E-02  3.719E-02  8.362E-04  2.056E-03 -8.762E-05 -2.856E-04  1.698E-03 -3.519E-02 -5.311E-05 -2.381E-02
    1.550E+02  9.500E+00  1.183E-02  3.216E-02  7.127E-04  1.635E-03 -7.567E-05 -2.623E-04  1.533E-03 -2.967E-02 -4.578E-05 -1.946E-02
    1.600E+02  9.500E+00  1.015E-02  2.806E-02  6.106E-04  1.295E-03 -6.554E-05 -2.329E-04  1.385E-03 -2.514E-02 -3.955E-05 -1.592E-02
    1.700E+02  9.500E+00  7.624E-03  2.195E-02  4.550E-04  7.931E-04 -4.963E-05 -1.638E-04  1.133E-03 -1.833E-02 -2.978E-05 -1.062E-02
    1.800E+02  9.500E+00  5.872E-03  1.779E-02  3.451E-04  4.595E-04 -3.809E-05 -8.938E-05  9.317E-04 -1.360E-02 -2.272E-05 -6.975E-03
