      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    4.500E+01  4.000E+00  2.497E-01  2.746E-01  1.807E-02  1.948E-02 -2.040E-04 -3.590E-03  1.138E-02 -4.600E-01 -1.029E-04 -2.233E-01
    5.000E+01  4.000E+00  2.070E-01  2.294E-01  1.578E-02  1.531E-02 -1.984E-04 -4.945E-03  1.135E-02 -3.835E-01 -9.909E-05 -1.839E-01
    5.500E+01  4.000E+00  1.602E-01  1.796E-01  1.277E-02  1.135E-02 -1.719E-04 -5.522E-03  1.023E-02 -2.981E-01 -8.680E-05 -1.410E-01
    6.000E+01  4.000E+00  1.207E-01  1.372E-01  1.002E-02  8.190E-03 -1.399E-04 -5.581E-03  8.747E-03 -2.250E-01 -7.226E-05 -1.046E-01
    6.500E+01  4.000E+00  9.058E-02  1.048E-01  7.809E-03  5.850E-03 -1.107E-04 -5.351E-03  7.286E-03 -1.688E-01 -5.871E-05 -7.683E-02
    7.000E+01  4.000E+00  6.824E-02  8.090E-02  6.104E-03  4.172E-03 -8.660E-05 -4.986E-03  5.995E-03 -1.274E-01 -4.725E-05 -5.649E-02
    7.500E+01  4.000E+00  5.399E-02  6.353E-02  4.880E-03  2.973E-03 -6.773E-05 -4.527E-03  4.906E-03 -9.767E-02 -3.793E-05 -4.174E-02
    8.000E+01  4.000E+00  4.177E-02  5.082E-02  3.900E-03  2.107E-03 -5.321E-05 -4.117E-03  3.994E-03 -7.537E-02 -3.050E-05 -3.099E-02
    8.500E+01  4.000E+00  3.314E-02  4.145E-02  3.163E-03  1.495E-03 -4.211E-05 -3.700E-03  3.267E-03 -5.897E-02 -2.463E-05 -2.311E-02
    9.000E+01  4.000E+00  2.673E-02  3.444E-02  2.596E-03  1.054E-03 -3.360E-05 -3.312E-03  2.675E-03 -4.668E-02 -2.001E-05 -1.724E-02
    1.000E+02  4.000E+00  1.813E-02  2.506E-02  1.806E-03  5.071E-04 -2.196E-05 -2.632E-03  1.799E-03 -3.014E-02 -1.347E-05 -9.472E-03
    1.050E+02  4.000E+00  1.520E-02  2.190E-02  1.527E-03  3.383E-04 -1.798E-05 -2.343E-03  1.475E-03 -2.453E-02 -1.116E-05 -6.885E-03
    1.100E+02  4.000E+00  1.289E-02  1.943E-02  1.301E-03  2.163E-04 -1.483E-05 -2.082E-03  1.210E-03 -2.011E-02 -9.308E-06 -4.871E-03
    1.150E+02  4.000E+00  1.104E-02  1.746E-02  1.117E-03  1.289E-04 -1.231E-05 -1.848E-03  9.898E-04 -1.659E-02 -7.803E-06 -3.288E-03
    1.200E+02  4.000E+00  9.537E-03  1.590E-02  9.647E-04  6.745E-05 -1.029E-05 -1.638E-03  8.055E-04 -1.376E-02 -6.575E-06 -2.031E-03
    1.250E+02  4.000E+00  8.307E-03  1.464E-02  8.381E-04  2.515E-05 -8.656E-06 -1.449E-03  6.536E-04 -1.147E-02 -5.568E-06 -1.022E-03
    1.300E+02  4.000E+00  7.290E-03  1.362E-02  7.318E-04 -2.524E-06 -7.323E-06 -1.279E-03  5.263E-04 -9.593E-03 -4.741E-06 -2.041E-04
    1.350E+02  4.000E+00  6.440E-03  1.279E-02  6.419E-04 -1.913E-05 -6.231E-06 -1.125E-03  4.190E-04 -8.048E-03 -4.058E-06  4.652E-04
    1.400E+02  4.000E+00  5.725E-03  1.212E-02  5.654E-04 -2.737E-05 -5.332E-06 -9.861E-04  3.282E-04 -6.767E-03 -3.493E-06  1.019E-03
    1.450E+02  4.000E+00  5.119E-03  1.157E-02  4.998E-04 -2.932E-05 -4.587E-06 -8.600E-04  2.510E-04 -5.699E-03 -3.023E-06  1.483E-03
    1.500E+02  4.000E+00  4.602E-03  1.113E-02  4.433E-04 -2.655E-05 -3.968E-06 -7.454E-04  1.850E-04 -4.803E-03 -2.630E-06  1.877E-03
    1.550E+02  4.000E+00  4.157E-03  1.078E-02  3.944E-04 -2.030E-05 -3.451E-06 -6.409E-04  1.280E-04 -4.048E-03 -2.300E-06  2.216E-03
    1.600E+02  4.000E+00  3.772E-03  1.050E-02  3.518E-04 -1.148E-05 -3.018E-06 -5.453E-04  7.855E-05 -3.408E-03 -2.022E-06  2.513E-03
    1.700E+02  4.000E+00  3.145E-03  1.013E-02  2.819E-04  1.107E-05 -2.349E-06 -3.772E-04 -3.650E-06 -2.398E-03 -1.588E-06  3.018E-03
    1.800E+02  4.000E+00  2.661E-03  9.969E-03  2.276E-04  3.690E-05 -1.873E-06 -2.340E-04 -7.109E-05 -1.654E-03 -1.280E-06  3.449E-03
    1.900E+02  4.000E+00  2.282E-03  9.980E-03  1.848E-04  6.303E-05 -1.531E-06 -1.106E-04 -1.309E-04 -1.099E-03 -1.059E-06  3.848E-03
    2.000E+02  4.000E+00  1.980E-03  1.014E-02  1.507E-04  8.700E-05 -1.281E-06 -2.682E-06 -1.885E-04 -6.785E-04 -8.974E-07  4.239E-03
