      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  6.000E+00  8.220E-04  3.046E-02 -7.666E-04  2.144E-02  9.223E-10  3.833E-04 -5.250E-02 -8.436E-04 -4.557E-10 -3.724E-02
    1.000E-02  6.000E+00  1.468E-03  4.028E-02 -1.230E-03  2.834E-02  2.122E-09  5.501E-04 -6.940E-02 -1.349E-03 -9.097E-10 -4.925E-02
    2.000E-02  6.000E+00  2.352E-03  5.043E-02 -1.857E-03  3.546E-02  4.551E-09  7.859E-04 -8.683E-02 -2.048E-03 -1.816E-09 -6.165E-02
    5.000E-02  6.000E+00  4.014E-03  5.938E-02 -3.038E-03  4.167E-02  1.180E-08  1.231E-03 -1.020E-01 -3.345E-03 -4.483E-09 -7.254E-02
    1.000E-01  6.000E+00  5.763E-03  5.904E-02 -4.285E-03  4.130E-02  2.357E-08  1.708E-03 -1.011E-01 -4.721E-03 -8.889E-09 -7.205E-02
    2.000E-01  6.000E+00  8.000E-03  5.266E-02 -5.877E-03  3.662E-02  4.616E-08  2.320E-03 -8.965E-02 -6.495E-03 -1.812E-08 -6.413E-02
    3.000E-01  6.000E+00  9.513E-03  4.732E-02 -6.944E-03  3.273E-02  6.715E-08  2.734E-03 -8.010E-02 -7.702E-03 -2.886E-08 -5.753E-02
    4.000E-01  6.000E+00  1.064E-02  4.331E-02 -7.734E-03  2.979E-02  8.766E-08  3.041E-03 -7.291E-02 -8.610E-03 -4.226E-08 -5.255E-02
    5.000E-01  6.000E+00  1.153E-02  4.023E-02 -8.345E-03  2.753E-02  1.081E-07  3.279E-03 -6.736E-02 -9.327E-03 -5.976E-08 -4.872E-02
    7.500E-01  6.000E+00  1.308E-02  3.491E-02 -9.392E-03  2.361E-02  1.590E-07  3.692E-03 -5.774E-02 -1.060E-02 -1.278E-07 -4.210E-02
    1.000E+00  6.000E+00  1.407E-02  3.150E-02 -1.003E-02  2.106E-02  2.163E-07  3.947E-03 -5.149E-02 -1.144E-02 -2.460E-07 -3.783E-02
    2.000E+00  6.000E+00  1.573E-02  2.489E-02 -1.090E-02  1.593E-02  6.095E-07  4.338E-03 -3.886E-02 -1.307E-02 -1.567E-06 -2.938E-02
    3.000E+00  6.000E+00  1.614E-02  2.225E-02 -1.087E-02  1.359E-02  1.455E-06  4.394E-03 -3.303E-02 -1.381E-02 -5.038E-06 -2.575E-02
    5.000E+00  6.000E+00  1.628E-02  2.053E-02 -1.031E-02  1.124E-02  5.201E-06  4.345E-03 -2.698E-02 -1.503E-02 -2.220E-05 -2.271E-02
    7.000E+00  6.000E+00  1.646E-02  2.076E-02 -9.730E-03  9.995E-03  1.220E-05  4.321E-03 -2.349E-02 -1.664E-02 -5.801E-05 -2.183E-02
    1.000E+01  6.000E+00  1.724E-02  2.286E-02 -9.017E-03  8.878E-03  2.826E-05  4.395E-03 -1.986E-02 -2.009E-02 -1.553E-04 -2.230E-02
    1.500E+01  6.000E+00  2.014E-02  2.931E-02 -8.095E-03  7.857E-03  5.994E-05  4.695E-03 -1.532E-02 -2.887E-02 -4.446E-04 -2.585E-02
    2.000E+01  6.000E+00  2.521E-02  3.898E-02 -7.188E-03  7.384E-03  7.106E-05  5.034E-03 -1.142E-02 -4.191E-02 -8.760E-04 -3.227E-02
    2.500E+01  6.000E+00  3.289E-02  5.229E-02 -6.056E-03  7.389E-03  2.346E-05  5.278E-03 -7.801E-03 -6.012E-02 -1.398E-03 -4.191E-02
    3.000E+01  6.000E+00  4.378E-02  7.021E-02 -4.555E-03  7.923E-03 -1.201E-04  5.373E-03 -4.355E-03 -8.497E-02 -1.943E-03 -5.567E-02
    3.500E+01  6.000E+00  5.867E-02  9.406E-02 -2.610E-03  9.060E-03 -3.887E-04  5.286E-03 -1.087E-03 -1.182E-01 -2.437E-03 -7.468E-02
    4.000E+01  6.000E+00  7.816E-02  1.249E-01 -2.156E-04  1.082E-02 -7.928E-04  4.994E-03  1.953E-03 -1.615E-01 -2.814E-03 -9.988E-02
    4.500E+01  6.000E+00  1.020E-01  1.625E-01  2.518E-03  1.309E-02 -1.310E-03  4.468E-03  4.668E-03 -2.142E-01 -3.019E-03 -1.310E-01
    5.000E+01  6.000E+00  1.274E-01  2.029E-01  5.303E-03  1.548E-02 -1.871E-03  3.676E-03  6.917E-03 -2.710E-01 -3.018E-03 -1.646E-01
    5.500E+01  6.000E+00  1.485E-01  2.367E-01  7.648E-03  1.728E-02 -2.359E-03  2.616E-03  8.536E-03 -3.186E-01 -2.812E-03 -1.926E-01
    6.000E+01  6.000E+00  1.575E-01  2.518E-01  9.026E-03  1.777E-02 -2.654E-03  1.373E-03  9.404E-03 -3.402E-01 -2.442E-03 -2.049E-01
    6.500E+01  6.000E+00  1.510E-01  2.426E-01  9.229E-03  1.666E-02 -2.701E-03  1.306E-04  9.543E-03 -3.277E-01 -1.988E-03 -1.965E-01
    7.000E+01  6.000E+00  1.327E-01  2.149E-01  8.519E-03  1.444E-02 -2.542E-03 -9.228E-04  9.130E-03 -2.893E-01 -1.531E-03 -1.725E-01
    7.500E+01  6.000E+00  1.099E-01  1.797E-01  7.374E-03  1.182E-02 -2.266E-03 -1.688E-03  8.401E-03 -2.403E-01 -1.130E-03 -1.422E-01
    8.000E+01  6.000E+00  8.816E-02  1.457E-01  6.170E-03  9.344E-03 -1.955E-03 -2.185E-03  7.519E-03 -1.930E-01 -8.060E-04 -1.130E-01
    8.500E+01  6.000E+00  6.977E-02  1.168E-01  5.093E-03  7.270E-03 -1.657E-03 -2.437E-03  6.671E-03 -1.527E-01 -5.579E-04 -8.825E-02
    9.000E+01  6.000E+00  5.516E-02  9.368E-02  4.196E-03  5.623E-03 -1.394E-03 -2.523E-03  5.886E-03 -1.204E-01 -3.740E-04 -6.846E-02
    1.000E+02  6.000E+00  3.520E-02  6.180E-02  2.898E-03  3.353E-03 -9.849E-04 -2.423E-03  4.572E-03 -7.598E-02 -1.462E-04 -4.124E-02
    1.050E+02  6.000E+00  2.854E-02  5.112E-02  2.440E-03  2.598E-03 -8.314E-04 -2.302E-03  4.042E-03 -6.103E-02 -7.993E-05 -3.213E-02
    1.100E+02  6.000E+00  2.340E-02  4.284E-02  2.072E-03  2.019E-03 -7.049E-04 -2.160E-03  3.586E-03 -4.943E-02 -3.447E-05 -2.509E-02
    1.150E+02  6.000E+00  1.939E-02  3.639E-02  1.776E-03  1.575E-03 -6.005E-04 -2.010E-03  3.192E-03 -4.036E-02 -4.086E-06 -1.962E-02
    1.200E+02  6.000E+00  1.623E-02  3.132E-02  1.534E-03  1.236E-03 -5.141E-04 -1.857E-03  2.850E-03 -3.321E-02  1.542E-05 -1.532E-02
    1.250E+02  6.000E+00  1.372E-02  2.730E-02  1.336E-03  9.733E-04 -4.421E-04 -1.708E-03  2.556E-03 -2.752E-02  2.711E-05 -1.192E-02
    1.300E+02  6.000E+00  1.170E-02  2.409E-02  1.172E-03  7.714E-04 -3.821E-04 -1.565E-03  2.300E-03 -2.295E-02  3.320E-05 -9.208E-03
    1.350E+02  6.000E+00  1.006E-02  2.151E-02  1.034E-03  6.166E-04 -3.317E-04 -1.428E-03  2.076E-03 -1.924E-02  3.531E-05 -7.024E-03
    1.400E+02  6.000E+00  8.721E-03  1.943E-02  9.185E-04  4.988E-04 -2.892E-04 -1.299E-03  1.880E-03 -1.622E-02  3.462E-05 -5.250E-03
    1.450E+02  6.000E+00  7.614E-03  1.773E-02  8.201E-04  4.100E-04 -2.532E-04 -1.177E-03  1.707E-03 -1.374E-02  3.202E-05 -3.797E-03
    1.500E+02  6.000E+00  6.692E-03  1.634E-02  7.359E-04  3.441E-04 -2.226E-04 -1.063E-03  1.554E-03 -1.168E-02  2.815E-05 -2.597E-03
    1.550E+02  6.000E+00  5.918E-03  1.520E-02  6.633E-04  2.963E-04 -1.965E-04 -9.563E-04  1.417E-03 -9.972E-03  2.352E-05 -1.597E-03
    1.600E+02  6.000E+00  5.264E-03  1.427E-02  6.004E-04  2.632E-04 -1.740E-04 -8.564E-04  1.295E-03 -8.536E-03  1.848E-05 -7.563E-04
    1.700E+02  6.000E+00  4.232E-03  1.288E-02  4.975E-04  2.298E-04 -1.380E-04 -6.753E-04  1.085E-03 -6.300E-03  8.085E-06  5.710E-04
    1.800E+02  6.000E+00  3.466E-03  1.197E-02  4.177E-04  2.276E-04 -1.110E-04 -5.161E-04  9.089E-04 -4.679E-03 -1.858E-06  1.570E-03
    1.900E+02  6.000E+00  2.886E-03  1.141E-02  3.546E-04  2.462E-04 -9.045E-05 -3.751E-04  7.557E-04 -3.483E-03 -1.086E-05  2.359E-03
    2.000E+02  6.000E+00  2.438E-03  1.112E-02  3.040E-04  2.783E-04 -7.474E-05 -2.491E-04  6.172E-04 -2.585E-03 -1.872E-05  3.014E-03
