      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  5.000E+00  1.674E-03  5.048E-02 -1.123E-03  3.556E-02  1.476E-09  4.650E-04 -8.709E-02 -1.433E-03 -4.300E-10 -6.175E-02
    1.000E-02  5.000E+00  2.729E-03  6.677E-02 -1.710E-03  4.701E-02  3.197E-09  6.608E-04 -1.151E-01 -2.172E-03 -8.463E-10 -8.166E-02
    2.000E-02  5.000E+00  4.169E-03  8.359E-02 -2.514E-03  5.883E-02  6.695E-09  9.343E-04 -1.441E-01 -3.185E-03 -1.683E-09 -1.022E-01
    5.000E-02  5.000E+00  6.903E-03  9.843E-02 -4.047E-03  6.915E-02  1.707E-08  1.470E-03 -1.694E-01 -5.147E-03 -4.087E-09 -1.203E-01
    1.000E-01  5.000E+00  9.790E-03  9.786E-02 -5.668E-03  6.857E-02  3.379E-08  2.037E-03 -1.679E-01 -7.219E-03 -7.960E-09 -1.195E-01
    2.000E-01  5.000E+00  1.350E-02  8.726E-02 -7.739E-03  6.084E-02  6.505E-08  2.765E-03 -1.490E-01 -9.897E-03 -1.507E-08 -1.064E-01
    3.000E-01  5.000E+00  1.601E-02  7.839E-02 -9.125E-03  5.440E-02  9.425E-08  3.255E-03 -1.332E-01 -1.172E-02 -2.165E-08 -9.540E-02
    4.000E-01  5.000E+00  1.788E-02  7.173E-02 -1.015E-02  4.955E-02  1.209E-07  3.618E-03 -1.213E-01 -1.310E-02 -2.749E-08 -8.716E-02
    5.000E-01  5.000E+00  1.936E-02  6.660E-02 -1.094E-02  4.580E-02  1.457E-07  3.899E-03 -1.121E-01 -1.419E-02 -3.267E-08 -8.080E-02
    7.500E-01  5.000E+00  2.194E-02  5.777E-02 -1.228E-02  3.931E-02  1.996E-07  4.384E-03 -9.618E-02 -1.614E-02 -4.371E-08 -6.982E-02
    1.000E+00  5.000E+00  2.360E-02  5.211E-02 -1.308E-02  3.510E-02  2.453E-07  4.681E-03 -8.584E-02 -1.744E-02 -5.186E-08 -6.274E-02
    2.000E+00  5.000E+00  2.641E-02  4.114E-02 -1.412E-02  2.661E-02  3.683E-07  5.121E-03 -6.491E-02 -2.006E-02 -6.632E-08 -4.875E-02
    3.000E+00  5.000E+00  2.716E-02  3.676E-02 -1.399E-02  2.273E-02  4.393E-07  5.172E-03 -5.520E-02 -2.140E-02 -6.140E-08 -4.278E-02
    5.000E+00  5.000E+00  2.758E-02  3.396E-02 -1.310E-02  1.885E-02  5.295E-07  5.101E-03 -4.499E-02 -2.388E-02 -2.342E-08 -3.784E-02
    7.000E+00  5.000E+00  2.817E-02  3.441E-02 -1.219E-02  1.679E-02  6.073E-07  5.068E-03 -3.897E-02 -2.719E-02  2.850E-08 -3.653E-02
    1.000E+01  5.000E+00  3.012E-02  3.805E-02 -1.103E-02  1.494E-02  7.508E-07  5.120E-03 -3.263E-02 -3.423E-02  7.599E-08 -3.762E-02
    1.500E+01  5.000E+00  3.671E-02  4.934E-02 -9.291E-03  1.329E-02  9.295E-07  5.257E-03 -2.467E-02 -5.212E-02 -2.934E-07 -4.437E-02
    2.000E+01  5.000E+00  4.817E-02  6.664E-02 -7.240E-03  1.261E-02  4.584E-08  5.154E-03 -1.797E-02 -7.902E-02 -2.413E-06 -5.655E-02
    2.500E+01  5.000E+00  6.561E-02  9.097E-02 -4.514E-03  1.281E-02 -4.781E-06  4.681E-03 -1.194E-02 -1.172E-01 -8.494E-06 -7.504E-02
    3.000E+01  5.000E+00  9.024E-02  1.240E-01 -9.848E-04  1.393E-02 -1.899E-05  3.856E-03 -6.416E-03 -1.692E-01 -2.123E-05 -1.013E-01
