      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  4.500E+00  2.157E-03  5.735E-02 -1.345E-03  4.040E-02  1.355E-09  5.220E-04 -9.894E-02 -1.722E-03 -4.576E-10 -7.015E-02
    1.000E-02  4.500E+00  3.518E-03  7.584E-02 -2.050E-03  5.341E-02  2.970E-09  7.474E-04 -1.308E-01 -2.613E-03 -9.122E-10 -9.276E-02
    2.000E-02  4.500E+00  5.371E-03  9.495E-02 -3.015E-03  6.682E-02  6.168E-09  1.066E-03 -1.637E-01 -3.862E-03 -1.804E-09 -1.161E-01
    5.000E-02  4.500E+00  8.872E-03  1.118E-01 -4.847E-03  7.854E-02  1.575E-08  1.669E-03 -1.923E-01 -6.202E-03 -4.503E-09 -1.366E-01
    1.000E-01  4.500E+00  1.258E-02  1.111E-01 -6.788E-03  7.787E-02  3.113E-08  2.315E-03 -1.907E-01 -8.698E-03 -9.058E-09 -1.357E-01
    2.000E-01  4.500E+00  1.734E-02  9.905E-02 -9.265E-03  6.906E-02  6.073E-08  3.144E-03 -1.691E-01 -1.193E-02 -1.957E-08 -1.207E-01
    3.000E-01  4.500E+00  2.056E-02  8.898E-02 -1.092E-02  6.175E-02  8.912E-08  3.704E-03 -1.512E-01 -1.414E-02 -3.382E-08 -1.083E-01
    4.000E-01  4.500E+00  2.297E-02  8.141E-02 -1.215E-02  5.624E-02  1.172E-07  4.120E-03 -1.376E-01 -1.580E-02 -5.450E-08 -9.892E-02
    5.000E-01  4.500E+00  2.487E-02  7.559E-02 -1.309E-02  5.198E-02  1.449E-07  4.444E-03 -1.272E-01 -1.713E-02 -8.366E-08 -9.170E-02
    7.500E-01  4.500E+00  2.820E-02  6.557E-02 -1.469E-02  4.461E-02  2.206E-07  5.005E-03 -1.091E-01 -1.951E-02 -2.084E-07 -7.924E-02
    1.000E+00  4.500E+00  3.033E-02  5.914E-02 -1.565E-02  3.983E-02  3.128E-07  5.355E-03 -9.736E-02 -2.111E-02 -4.365E-07 -7.120E-02
    2.000E+00  4.500E+00  3.401E-02  4.676E-02 -1.688E-02  3.021E-02  1.016E-06  5.918E-03 -7.356E-02 -2.444E-02 -3.068E-06 -5.539E-02
    3.000E+00  4.500E+00  3.505E-02  4.190E-02 -1.672E-02  2.583E-02  2.578E-06  6.051E-03 -6.251E-02 -2.631E-02 -9.993E-06 -4.871E-02
    5.000E+00  4.500E+00  3.581E-02  3.902E-02 -1.564E-02  2.151E-02  9.243E-06  6.155E-03 -5.088E-02 -2.995E-02 -4.384E-05 -4.340E-02
    7.000E+00  4.500E+00  3.685E-02  3.995E-02 -1.454E-02  1.928E-02  2.071E-05  6.337E-03 -4.398E-02 -3.480E-02 -1.133E-04 -4.231E-02
    1.000E+01  4.500E+00  3.996E-02  4.496E-02 -1.310E-02  1.740E-02  4.275E-05  6.791E-03 -3.659E-02 -4.501E-02 -2.973E-04 -4.440E-02
    1.500E+01  4.500E+00  5.011E-02  6.016E-02 -1.083E-02  1.598E-02  5.844E-05  7.712E-03 -2.694E-02 -7.089E-02 -8.167E-04 -5.429E-02
    2.000E+01  4.500E+00  6.765E-02  8.377E-02 -8.029E-03  1.572E-02 -2.809E-05  8.400E-03 -1.844E-02 -1.101E-01 -1.530E-03 -7.168E-02
    2.500E+01  4.500E+00  9.429E-02  1.174E-01 -4.247E-03  1.640E-02 -3.070E-04  8.534E-03 -1.053E-02 -1.661E-01 -2.294E-03 -9.783E-02
    3.000E+01  4.500E+00  1.309E-01  1.621E-01  5.876E-04  1.789E-02 -8.300E-04  7.925E-03 -3.206E-03 -2.407E-01 -2.942E-03 -1.337E-01
    3.500E+01  4.500E+00  1.746E-01  2.146E-01  6.037E-03  1.977E-02 -1.557E-03  6.459E-03  3.201E-03 -3.287E-01 -3.326E-03 -1.764E-01
    4.000E+01  4.500E+00  2.139E-01  2.618E-01  1.099E-02  2.112E-02 -2.313E-03  4.194E-03  8.159E-03 -4.082E-01 -3.359E-03 -2.148E-01
    4.500E+01  4.500E+00  2.314E-01  2.833E-01  1.401E-02  2.078E-02 -2.843E-03  1.504E-03  1.118E-02 -4.454E-01 -3.055E-03 -2.314E-01
    5.000E+01  4.500E+00  2.184E-01  2.687E-01  1.446E-02  1.843E-02 -2.989E-03 -9.952E-04  1.223E-02 -4.231E-01 -2.536E-03 -2.178E-01
    5.500E+01  4.500E+00  1.847E-01  2.292E-01  1.304E-02  1.495E-02 -2.805E-03 -2.837E-03  1.184E-02 -3.596E-01 -1.963E-03 -1.834E-01
    6.000E+01  4.500E+00  1.461E-01  1.835E-01  1.091E-02  1.145E-02 -2.451E-03 -3.929E-03  1.069E-02 -2.855E-01 -1.449E-03 -1.439E-01
    6.500E+01  4.500E+00  1.121E-01  1.429E-01  8.839E-03  8.533E-03 -2.060E-03 -4.428E-03  9.314E-03 -2.196E-01 -1.038E-03 -1.092E-01
    7.000E+01  4.500E+00  8.554E-02  1.109E-01  7.095E-03  6.297E-03 -1.702E-03 -4.536E-03  7.976E-03 -1.675E-01 -7.282E-04 -8.174E-02
    7.500E+01  4.500E+00  6.564E-02  8.667E-02  5.713E-03  4.646E-03 -1.398E-03 -4.418E-03  6.788E-03 -1.281E-01 -5.019E-04 -6.113E-02
    8.000E+01  4.500E+00  5.097E-02  6.871E-02  4.641E-03  3.425E-03 -1.149E-03 -4.196E-03  5.749E-03 -9.880E-02 -3.392E-04 -4.585E-02
    8.500E+01  4.500E+00  4.012E-02  5.538E-02  3.811E-03  2.546E-03 -9.478E-04 -3.903E-03  4.899E-03 -7.704E-02 -2.236E-04 -3.455E-02
    9.000E+01  4.500E+00  3.204E-02  4.541E-02  3.165E-03  1.906E-03 -7.863E-04 -3.590E-03  4.190E-03 -6.073E-02 -1.419E-04 -2.613E-02
    1.000E+02  4.500E+00  2.128E-02  3.213E-02  2.253E-03  1.079E-03 -5.514E-04 -2.991E-03  3.103E-03 -3.892E-02 -4.564E-05 -1.497E-02
    1.050E+02  4.500E+00  1.767E-02  2.769E-02  1.929E-03  8.175E-04 -4.661E-04 -2.718E-03  2.689E-03 -3.158E-02 -1.912E-05 -1.126E-02
