      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
   1.5000000E+01  1.300E+01  1.099E-03  2.598E-03 -1.216E-03  1.863E-04  1.582E-07  6.134E-04 -1.382E-03 -1.605E-03  2.178E-08 -1.705E-03
   2.0000000E+01  1.300E+01  1.217E-03  3.302E-03 -1.189E-03 -1.133E-04  2.728E-07  5.345E-04 -1.134E-03 -2.029E-03 -3.185E-08 -1.841E-03
   2.5000000E+01  1.300E+01  1.402E-03  4.142E-03 -1.177E-03 -3.993E-04  4.159E-07  4.528E-04 -9.256E-04 -2.608E-03 -1.794E-07 -2.082E-03
   3.0000000E+01  1.300E+01  1.652E-03  5.114E-03 -1.166E-03 -6.617E-04  5.656E-07  3.633E-04 -7.403E-04 -3.344E-03 -4.927E-07 -2.438E-03
   3.5000000E+01  1.300E+01  1.972E-03  6.229E-03 -1.151E-03 -8.858E-04  6.868E-07  2.655E-04 -5.693E-04 -4.250E-03 -1.077E-06 -2.933E-03
   4.0000000E+01  1.300E+01  2.366E-03  7.510E-03 -1.128E-03 -1.060E-03  7.243E-07  1.599E-04 -4.099E-04 -5.339E-03 -2.072E-06 -3.597E-03
   4.5000000E+01  1.300E+01  2.841E-03  8.992E-03 -1.093E-03 -1.174E-03  5.970E-07  4.927E-05 -2.603E-04 -6.636E-03 -3.651E-06 -4.465E-03
   5.0000000E+01  1.300E+01  3.407E-03  1.072E-02 -1.045E-03 -1.219E-03  1.886E-07 -6.276E-05 -1.197E-04 -8.174E-03 -6.015E-06 -5.585E-03
   5.5000000E+01  1.300E+01  4.076E-03  1.276E-02 -9.825E-04 -1.184E-03 -6.643E-07 -1.719E-04  1.167E-05 -1.000E-02 -9.381E-06 -7.012E-03
   6.0000000E+01  1.300E+01  4.861E-03  1.520E-02 -9.023E-04 -1.062E-03 -2.185E-06 -2.739E-04  1.334E-04 -1.217E-02 -1.397E-05 -8.815E-03
   6.5000000E+01  1.300E+01  5.769E-03  1.812E-02 -7.986E-04 -8.439E-04 -4.669E-06 -3.647E-04  2.452E-04 -1.477E-02 -1.999E-05 -1.108E-02
   7.0000000E+01  1.300E+01  6.688E-03  2.165E-02 -6.334E-04 -5.198E-04 -8.485E-06 -4.425E-04  3.472E-04 -1.779E-02 -2.764E-05 -1.391E-02
   7.5000000E+01  1.300E+01  9.018E-03  2.594E-02 -6.975E-04 -8.066E-05 -1.410E-05 -4.786E-04  4.402E-04 -2.214E-02 -3.703E-05 -1.744E-02
   8.0000000E+01  1.300E+01  1.024E-02  3.117E-02 -4.649E-04  4.831E-04 -2.200E-05 -5.127E-04  5.231E-04 -2.661E-02 -4.830E-05 -2.181E-02
   8.5000000E+01  1.300E+01  1.215E-02  3.754E-02 -2.685E-04  1.183E-03 -3.279E-05 -5.113E-04  6.025E-04 -3.227E-02 -6.141E-05 -2.720E-02
   9.0000000E+01  1.300E+01  1.449E-02  4.528E-02 -5.014E-05  2.023E-03 -4.703E-05 -4.789E-04  6.784E-04 -3.916E-02 -7.622E-05 -3.379E-02
   1.0000000E+02  1.300E+01  2.057E-02  6.547E-02  4.751E-04  4.121E-03 -8.753E-05 -3.155E-04  8.349E-04 -5.722E-02 -1.096E-04 -5.112E-02
   1.0500000E+02  1.300E+01  2.427E-02  7.790E-02  7.781E-04  5.325E-03 -1.137E-04 -1.956E-04  9.252E-04 -6.837E-02 -1.269E-04 -6.179E-02
   1.1000000E+02  1.300E+01  2.825E-02  9.130E-02  1.094E-03  6.557E-03 -1.426E-04 -6.058E-05  1.031E-03 -8.043E-02 -1.434E-04 -7.330E-02
   1.1500000E+02  1.300E+01  3.216E-02  1.046E-01  1.401E-03  7.717E-03 -1.722E-04  7.553E-05  1.151E-03 -9.240E-02 -1.577E-04 -8.469E-02
   1.2000000E+02  1.300E+01  3.550E-02  1.161E-01  1.668E-03  8.676E-03 -1.995E-04  1.961E-04  1.269E-03 -1.028E-01 -1.684E-04 -9.452E-02
   1.2500000E+02  1.300E+01  3.771E-02  1.238E-01  1.861E-03  9.288E-03 -2.211E-04  2.858E-04  1.402E-03 -1.098E-01 -1.743E-04 -1.011E-01
   1.3000000E+02  1.300E+01  3.834E-02  1.264E-01  1.956E-03  9.466E-03 -2.345E-04  3.352E-04  1.523E-03 -1.121E-01 -1.746E-04 -1.033E-01
   1.3500000E+02  1.300E+01  3.728E-02  1.234E-01  1.947E-03  9.202E-03 -2.384E-04  3.437E-04  1.615E-03 -1.094E-01 -1.697E-04 -1.006E-01
   1.4000000E+02  1.300E+01  3.482E-02  1.157E-01  1.850E-03  8.575E-03 -2.334E-04  3.195E-04  1.671E-03 -1.024E-01 -1.603E-04 -9.394E-02
   1.4500000E+02  1.300E+01  3.144E-02  1.049E-01  1.694E-03  7.714E-03 -2.214E-04  2.752E-04  1.686E-03 -9.261E-02 -1.480E-04 -8.460E-02
   1.5000000E+02  1.300E+01  2.769E-02  9.279E-02  1.509E-03  6.751E-03 -2.049E-04  2.233E-04  1.666E-03 -8.161E-02 -1.341E-04 -7.414E-02
   1.5500000E+02  1.300E+01  2.398E-02  8.074E-02  1.319E-03  5.789E-03 -1.861E-04  1.733E-04  1.617E-03 -7.066E-02 -1.199E-04 -6.374E-02
   1.6000000E+02  1.300E+01  2.057E-02  6.960E-02  1.140E-03  4.892E-03 -1.669E-04  1.307E-04  1.547E-03 -6.052E-02 -1.062E-04 -5.412E-02
   1.7000000E+02  1.300E+01  1.497E-02  5.129E-02  8.393E-04  3.397E-03 -1.313E-04  7.508E-05  1.374E-03 -4.383E-02 -8.187E-05 -3.829E-02
   1.8000000E+02  1.300E+01  1.096E-02  3.812E-02  6.167E-04  2.303E-03 -1.021E-04  5.580E-05  1.187E-03 -3.179E-02 -6.265E-05 -2.690E-02
   1.9000000E+02  1.300E+01  8.161E-03  2.894E-02  4.571E-04  1.528E-03 -7.951E-05  6.224E-05  1.012E-03 -2.332E-02 -4.808E-05 -1.894E-02
   2.0000000E+02  1.300E+01  6.198E-03  2.255E-02  3.428E-04  9.821E-04 -6.229E-05  8.431E-05  8.593E-04 -1.737E-02 -3.720E-05 -1.337E-02
