      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
   3.5000000E+01  2.800E+01  5.995E-05  2.483E-04 -4.837E-05 -1.704E-04  5.307E-08  4.956E-05  2.268E-06 -2.191E-05 -1.451E-08  5.717E-05
   4.0000000E+01  2.800E+01  6.388E-05  2.967E-04 -5.164E-05 -2.001E-04  8.325E-08  4.808E-05  8.218E-07 -3.243E-05 -4.789E-08  6.509E-05
   4.5000000E+01  2.800E+01  6.865E-05  3.468E-04 -5.511E-05 -2.287E-04  1.161E-07  4.610E-05 -1.036E-06 -4.595E-05 -9.330E-08  7.103E-05
   5.0000000E+01  2.800E+01  7.422E-05  3.986E-04 -5.873E-05 -2.558E-04  1.515E-07  4.355E-05 -3.310E-06 -6.247E-05 -1.550E-07  7.453E-05
   5.5000000E+01  2.800E+01  8.058E-05  4.522E-04 -6.249E-05 -2.813E-04  1.893E-07  4.044E-05 -6.013E-06 -8.201E-05 -2.384E-07  7.517E-05
   6.0000000E+01  2.800E+01  8.775E-05  5.082E-04 -6.636E-05 -3.049E-04  2.292E-07  3.675E-05 -9.162E-06 -1.046E-04 -3.498E-07  7.247E-05
   6.5000000E+01  2.800E+01  9.575E-05  5.668E-04 -7.033E-05 -3.265E-04  2.710E-07  3.249E-05 -1.278E-05 -1.302E-04 -4.966E-07  6.599E-05
   7.0000000E+01  2.800E+01  1.046E-04  6.287E-04 -7.438E-05 -3.460E-04  3.141E-07  2.767E-05 -1.689E-05 -1.591E-04 -6.870E-07  5.521E-05
   7.5000000E+01  2.800E+01  1.144E-04  6.946E-04 -7.849E-05 -3.633E-04  3.579E-07  2.232E-05 -2.151E-05 -1.913E-04 -9.296E-07  3.960E-05
   8.0000000E+01  2.800E+01  1.251E-04  7.652E-04 -8.264E-05 -3.783E-04  4.012E-07  1.647E-05 -2.648E-05 -2.270E-04 -1.234E-06  1.844E-05
   8.5000000E+01  2.800E+01  1.369E-04  8.412E-04 -8.682E-05 -3.911E-04  4.422E-07  1.014E-05 -3.219E-05 -2.666E-04 -1.608E-06 -8.715E-06
   9.0000000E+01  2.800E+01  1.498E-04  9.234E-04 -9.099E-05 -4.012E-04  4.785E-07  3.383E-06 -3.848E-05 -3.101E-04 -2.060E-06 -4.267E-05
   1.0000000E+02  2.800E+01  1.796E-04  1.112E-03 -9.917E-05 -4.145E-04  5.228E-07 -1.170E-05 -5.311E-05 -4.115E-04 -3.228E-06 -1.345E-04
   1.0500000E+02  2.800E+01  1.967E-04  1.220E-03 -1.031E-04 -4.174E-04  5.217E-07 -1.990E-05 -6.150E-05 -4.703E-04 -3.955E-06 -1.944E-04
   1.1000000E+02  2.800E+01  2.156E-04  1.340E-03 -1.070E-04 -4.177E-04  4.980E-07 -2.852E-05 -7.062E-05 -5.355E-04 -4.781E-06 -2.651E-04
   1.1500000E+02  2.800E+01  2.365E-04  1.473E-03 -1.106E-04 -4.152E-04  4.451E-07 -3.753E-05 -8.053E-05 -6.080E-04 -5.710E-06 -3.481E-04
   1.2000000E+02  2.800E+01  2.595E-04  1.620E-03 -1.140E-04 -4.097E-04  3.558E-07 -4.693E-05 -9.166E-05 -6.887E-04 -6.740E-06 -4.452E-04
   1.2500000E+02  2.800E+01  2.851E-04  1.785E-03 -1.171E-04 -4.013E-04  2.215E-07 -5.667E-05 -1.033E-04 -7.787E-04 -7.870E-06 -5.576E-04
   1.3000000E+02  2.800E+01  3.135E-04  1.970E-03 -1.199E-04 -3.896E-04  3.252E-08 -6.674E-05 -1.159E-04 -8.796E-04 -9.093E-06 -6.878E-04
   1.3500000E+02  2.800E+01  3.451E-04  2.176E-03 -1.223E-04 -3.745E-04 -2.220E-07 -7.710E-05 -1.293E-04 -9.928E-04 -1.040E-05 -8.381E-04
   1.4000000E+02  2.800E+01  3.804E-04  2.409E-03 -1.242E-04 -3.556E-04 -5.535E-07 -8.771E-05 -1.438E-04 -1.120E-03 -1.178E-05 -1.011E-03
   1.4500000E+02  2.800E+01  4.199E-04  2.670E-03 -1.256E-04 -3.326E-04 -9.742E-07 -9.854E-05 -1.592E-04 -1.264E-03 -1.323E-05 -1.211E-03
   1.5000000E+02  2.800E+01  4.643E-04  2.966E-03 -1.264E-04 -3.053E-04 -1.496E-06 -1.095E-04 -1.755E-04 -1.427E-03 -1.472E-05 -1.440E-03
   1.5500000E+02  2.800E+01  5.142E-04  3.300E-03 -1.265E-04 -2.733E-04 -2.131E-06 -1.206E-04 -1.926E-04 -1.612E-03 -1.625E-05 -1.704E-03
   1.6000000E+02  2.800E+01  5.706E-04  3.678E-03 -1.257E-04 -2.360E-04 -2.892E-06 -1.318E-04 -2.105E-04 -1.822E-03 -1.780E-05 -2.007E-03
   1.7000000E+02  2.800E+01  7.066E-04  4.597E-03 -1.214E-04 -1.438E-04 -4.838E-06 -1.539E-04 -2.484E-04 -2.335E-03 -2.088E-05 -2.755E-03
   1.8000000E+02  2.800E+01  8.821E-04  5.788E-03 -1.125E-04 -2.387E-05 -7.437E-06 -1.751E-04 -2.883E-04 -3.007E-03 -2.382E-05 -3.743E-03
   1.9000000E+02  2.800E+01  1.110E-03  7.342E-03 -9.784E-05  1.292E-04 -1.078E-05 -1.945E-04 -3.285E-04 -3.891E-03 -2.645E-05 -5.046E-03
   2.0000000E+02  2.800E+01  1.407E-03  9.368E-03 -7.615E-05  3.209E-04 -1.492E-05 -2.110E-04 -3.655E-04 -5.054E-03 -2.864E-05 -6.761E-03
