      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.500E+01  3.818E-05  1.334E-03  2.516E-06  9.340E-04 -1.406E-10  5.187E-05 -2.287E-03  1.165E-06 -1.308E-10 -1.629E-03
   1.0000000E-02  1.500E+01  4.716E-05  1.765E-03 -4.328E-05  1.235E-03 -1.451E-10  7.356E-05 -3.023E-03 -3.301E-05 -1.228E-10 -2.154E-03
   2.0000000E-02  1.500E+01  7.652E-05  2.211E-03 -1.001E-04  1.545E-03 -1.296E-10  1.039E-04 -3.782E-03 -7.549E-05 -8.033E-11 -2.697E-03
   5.0000000E-02  1.500E+01  1.429E-04  2.607E-03 -2.012E-04  1.814E-03 -2.992E-11  1.632E-04 -4.441E-03 -1.516E-04  9.507E-11 -3.176E-03
   1.0000000E-01  1.500E+01  2.148E-04  2.598E-03 -3.038E-04  1.796E-03  1.720E-10  2.261E-04 -4.396E-03 -2.288E-04  4.262E-10 -3.158E-03
   2.0000000E-01  1.500E+01  3.069E-04  2.326E-03 -4.328E-04  1.589E-03  5.787E-10  3.071E-04 -3.888E-03 -3.262E-04  1.107E-09 -2.816E-03
   3.0000000E-01  1.500E+01  3.688E-04  2.098E-03 -5.190E-04  1.416E-03  9.752E-10  3.617E-04 -3.466E-03 -3.914E-04  1.755E-09 -2.530E-03
   4.0000000E-01  1.500E+01  4.148E-04  1.927E-03 -5.829E-04  1.286E-03  1.323E-09  4.023E-04 -3.148E-03 -4.400E-04  2.391E-09 -2.314E-03
   5.0000000E-01  1.500E+01  4.506E-04  1.795E-03 -6.326E-04  1.186E-03  1.659E-09  4.338E-04 -2.902E-03 -4.780E-04  2.985E-09 -2.148E-03
   7.5000000E-01  1.500E+01  5.127E-04  1.568E-03 -7.186E-04  1.010E-03  2.386E-09  4.881E-04 -2.477E-03 -5.443E-04  4.368E-09 -1.860E-03
   1.0000000E+00  1.500E+01  5.515E-04  1.423E-03 -7.720E-04  8.958E-04  2.960E-09  5.213E-04 -2.200E-03 -5.862E-04  5.649E-09 -1.673E-03
   2.0000000E+00  1.500E+01  6.118E-04  1.143E-03 -8.531E-04  6.586E-04  4.454E-09  5.687E-04 -1.643E-03 -6.555E-04  1.001E-08 -1.296E-03
   3.0000000E+00  1.500E+01  6.199E-04  1.034E-03 -8.612E-04  5.419E-04  5.462E-09  5.685E-04 -1.387E-03 -6.711E-04  1.376E-08 -1.125E-03
   5.0000000E+00  1.500E+01  6.057E-04  9.735E-04 -8.338E-04  4.050E-04  8.332E-09  5.393E-04 -1.126E-03 -6.732E-04  2.053E-08 -9.599E-04
   7.0000000E+00  1.500E+01  5.899E-04  1.001E-03 -8.018E-04  3.082E-04  1.429E-08  5.061E-04 -9.804E-04 -6.780E-04  2.633E-08 -8.811E-04
   1.0000000E+01  1.500E+01  5.788E-04  1.122E-03 -7.659E-04  1.815E-04  3.121E-08  4.615E-04 -8.383E-04 -7.075E-04  3.201E-08 -8.261E-04
   1.5000000E+01  1.500E+01  5.948E-04  1.440E-03 -7.345E-04 -2.028E-05  8.394E-08  4.016E-04 -6.781E-04 -8.243E-04  2.701E-08 -8.101E-04
   2.0000000E+01  1.500E+01  6.476E-04  1.857E-03 -7.239E-04 -2.273E-04  1.668E-07  3.499E-04 -5.574E-04 -1.023E-03 -9.093E-09 -8.488E-04
   2.5000000E+01  1.500E+01  7.332E-04  2.344E-03 -7.228E-04 -4.323E-04  2.740E-07  2.974E-04 -4.571E-04 -1.300E-03 -9.865E-08 -9.349E-04
