      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    1.000E+00  1.500E+00  2.112E-01  2.326E-01 -2.726E-02  1.576E-01  2.816E-07  6.793E-03 -3.842E-01 -8.859E-02  2.593E-08 -2.806E-01
    2.000E+00  1.500E+00  2.414E-01  1.864E-01 -2.692E-02  1.183E-01  4.267E-07  8.606E-03 -2.845E-01 -1.194E-01  5.210E-08 -2.196E-01
    3.000E+00  1.500E+00  2.582E-01  1.716E-01 -2.406E-02  9.967E-02  5.083E-07  1.039E-02 -2.339E-01 -1.520E-01  8.845E-08 -1.961E-01
    6.000E+00  1.500E+00  3.228E-01  1.820E-01 -1.180E-02  7.317E-02  6.167E-07  1.586E-02 -1.480E-01 -2.872E-01  2.156E-07 -1.869E-01
    9.000E+00  1.500E+00  4.273E-01  2.231E-01  4.669E-03  5.850E-02 -4.787E-07  1.782E-02 -8.972E-02 -4.677E-01 -4.014E-07 -2.095E-01
    1.200E+01  1.500E+00  5.345E-01  2.640E-01  2.274E-02  4.642E-02 -6.407E-06  1.363E-02 -4.520E-02 -6.367E-01 -3.257E-06 -2.340E-01
    1.500E+01  1.500E+00  5.811E-01  2.774E-01  3.614E-02  3.508E-02 -1.830E-05  5.007E-03 -1.493E-02 -7.159E-01 -8.265E-06 -2.369E-01
    1.800E+01  1.500E+00  5.426E-01  2.549E-01  4.104E-02  2.490E-02 -2.967E-05 -3.937E-03  1.859E-03 -6.791E-01 -1.289E-05 -2.118E-01
    2.100E+01  1.500E+00  4.532E-01  2.123E-01  3.911E-02  1.684E-02 -3.452E-05 -1.031E-02  9.047E-03 -5.728E-01 -1.512E-05 -1.719E-01
    2.400E+01  1.500E+00  3.563E-01  1.678E-01  3.411E-02  1.112E-02 -3.315E-05 -1.374E-02  1.091E-02 -4.535E-01 -1.509E-05 -1.321E-01
    2.700E+01  1.500E+00  2.738E-01  1.302E-01  2.856E-02  7.283E-03 -2.871E-05 -1.502E-02  1.040E-02 -3.499E-01 -1.380E-05 -9.924E-02
    3.000E+01  1.500E+00  2.099E-01  1.012E-01  2.356E-02  4.773E-03 -2.357E-05 -1.502E-02  9.029E-03 -2.688E-01 -1.204E-05 -7.419E-02
    3.300E+01  1.500E+00  1.622E-01  7.958E-02  1.939E-02  3.129E-03 -1.888E-05 -1.436E-02  7.498E-03 -2.076E-01 -1.027E-05 -5.568E-02
    3.600E+01  1.500E+00  1.270E-01  6.353E-02  1.602E-02  2.043E-03 -1.497E-05 -1.341E-02  6.074E-03 -1.619E-01 -8.644E-06 -4.208E-02
    3.900E+01  1.500E+00  1.008E-01  5.158E-02  1.332E-02  1.313E-03 -1.184E-05 -1.235E-02  4.844E-03 -1.277E-01 -7.225E-06 -3.205E-02
    4.200E+01  1.500E+00  8.109E-02  4.259E-02  1.115E-02  8.159E-04 -9.391E-06 -1.129E-02  3.819E-03 -1.019E-01 -6.011E-06 -2.457E-02
    4.500E+01  1.500E+00  6.611E-02  3.575E-02  9.409E-03  4.728E-04 -7.483E-06 -1.029E-02  2.977E-03 -8.213E-02 -4.990E-06 -1.893E-02
    4.800E+01  1.500E+00  5.457E-02  3.047E-02  7.995E-03  2.335E-04 -6.001E-06 -9.360E-03  2.291E-03 -6.688E-02 -4.139E-06 -1.463E-02
    5.100E+01  1.500E+00  4.555E-02  2.635E-02  6.840E-03  6.558E-05 -4.845E-06 -8.513E-03  1.735E-03 -5.495E-02 -3.438E-06 -1.130E-02
    5.400E+01  1.500E+00  3.841E-02  2.309E-02  5.890E-03 -5.258E-05 -3.943E-06 -7.748E-03  1.283E-03 -4.551E-02 -2.864E-06 -8.710E-03
    5.700E+01  1.500E+00  3.270E-02  2.049E-02  5.102E-03 -1.354E-04 -3.232E-06 -7.059E-03  9.164E-04 -3.796E-02 -2.396E-06 -6.664E-03
    6.000E+01  1.500E+00  2.808E-02  1.839E-02  4.444E-03 -1.929E-04 -2.669E-06 -6.440E-03  6.185E-04 -3.187E-02 -2.015E-06 -5.035E-03
    6.300E+01  1.500E+00  2.429E-02  1.668E-02  3.890E-03 -2.318E-04 -2.219E-06 -5.884E-03  3.760E-04 -2.692E-02 -1.705E-06 -3.728E-03
    6.600E+01  1.500E+00  2.116E-02  1.527E-02  3.421E-03 -2.571E-04 -1.855E-06 -5.384E-03  1.786E-04 -2.284E-02 -1.453E-06 -2.671E-03
    6.900E+01  1.500E+00  1.851E-02  1.410E-02  3.018E-03 -2.721E-04 -1.559E-06 -4.932E-03  1.775E-05 -1.947E-02 -1.246E-06 -1.809E-03
    7.200E+01  1.500E+00  1.593E-02  1.312E-02  2.636E-03 -2.770E-04 -1.326E-06 -4.506E-03 -1.118E-04 -1.658E-02 -1.076E-06 -1.104E-03
    7.500E+01  1.500E+00  1.490E-02  1.230E-02  2.409E-03 -2.840E-04 -1.100E-06 -4.179E-03 -2.218E-04 -1.437E-02 -9.316E-07 -5.182E-04
    7.800E+01  1.500E+00  1.318E-02  1.160E-02  2.146E-03 -2.811E-04 -9.315E-07 -3.843E-03 -3.085E-04 -1.237E-02 -8.114E-07 -3.448E-05
    8.100E+01  1.500E+00  1.181E-02  1.100E-02  1.923E-03 -2.809E-04 -7.873E-07 -3.547E-03 -3.800E-04 -1.067E-02 -7.090E-07  3.671E-04
