      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  8.500E+00  2.217E-04  1.315E-02 -2.917E-04  9.251E-03  4.711E-10  2.133E-04 -2.266E-02 -2.900E-04 -3.015E-10 -1.608E-02
    1.000E-02  8.500E+00  4.375E-04  1.740E-02 -5.112E-04  1.223E-02  1.229E-09  3.034E-04 -2.995E-02 -5.054E-04 -5.493E-10 -2.127E-02
    2.000E-02  8.500E+00  7.426E-04  2.178E-02 -8.039E-04  1.530E-02  2.790E-09  4.292E-04 -3.748E-02 -7.922E-04 -1.036E-09 -2.662E-02
    5.000E-02  8.500E+00  1.322E-03  2.566E-02 -1.352E-03  1.798E-02  7.509E-09  6.759E-04 -4.404E-02 -1.337E-03 -2.440E-09 -3.133E-02
    1.000E-01  8.500E+00  1.928E-03  2.552E-02 -1.927E-03  1.782E-02  1.518E-08  9.369E-04 -4.365E-02 -1.905E-03 -4.671E-09 -3.113E-02
    2.000E-01  8.500E+00  2.700E-03  2.278E-02 -2.659E-03  1.580E-02  2.963E-08  1.272E-03 -3.868E-02 -2.634E-03 -8.816E-09 -2.772E-02
    3.000E-01  8.500E+00  3.221E-03  2.048E-02 -3.151E-03  1.411E-02  4.288E-08  1.498E-03 -3.455E-02 -3.128E-03 -1.253E-08 -2.487E-02
    4.000E-01  8.500E+00  3.609E-03  1.875E-02 -3.515E-03  1.284E-02  5.524E-08  1.666E-03 -3.144E-02 -3.498E-03 -1.593E-08 -2.272E-02
    5.000E-01  8.500E+00  3.912E-03  1.742E-02 -3.797E-03  1.186E-02  6.660E-08  1.796E-03 -2.904E-02 -3.788E-03 -1.897E-08 -2.106E-02
    7.500E-01  8.500E+00  4.441E-03  1.512E-02 -4.283E-03  1.016E-02  9.126E-08  2.019E-03 -2.487E-02 -4.301E-03 -2.545E-08 -1.820E-02
    1.000E+00  8.500E+00  4.776E-03  1.365E-02 -4.581E-03  9.054E-03  1.121E-07  2.155E-03 -2.217E-02 -4.631E-03 -3.067E-08 -1.635E-02
    2.000E+00  8.500E+00  5.321E-03  1.078E-02 -5.007E-03  6.809E-03  1.684E-07  2.346E-03 -1.670E-02 -5.223E-03 -4.190E-08 -1.266E-02
    3.000E+00  8.500E+00  5.431E-03  9.600E-03 -5.016E-03  5.764E-03  2.014E-07  2.345E-03 -1.419E-02 -5.429E-03 -4.374E-08 -1.103E-02
    5.000E+00  8.500E+00  5.403E-03  8.778E-03 -4.797E-03  4.671E-03  2.422E-07  2.233E-03 -1.159E-02 -5.674E-03 -3.361E-08 -9.577E-03
    7.000E+00  8.500E+00  5.374E-03  8.768E-03 -4.561E-03  4.034E-03  2.762E-07  2.114E-03 -1.011E-02 -6.001E-03 -1.484E-08 -9.016E-03
    1.000E+01  8.500E+00  5.467E-03  9.451E-03 -4.285E-03  3.369E-03  3.410E-07  1.966E-03 -8.640E-03 -6.778E-03  1.387E-08 -8.867E-03
    1.500E+01  8.500E+00  6.021E-03  1.163E-02 -3.980E-03  2.554E-03  5.105E-07  1.778E-03 -6.914E-03 -8.878E-03  1.275E-09 -9.551E-03
