      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
    5.000E-03  8.000E+00  2.540E-04  1.356E-02 -3.397E-04  9.532E-03  4.431E-10  2.468E-04 -2.334E-02 -3.230E-04 -3.496E-10 -1.657E-02
    1.000E-02  8.000E+00  5.143E-04  1.793E-02 -6.086E-04  1.260E-02  1.165E-09  3.552E-04 -3.086E-02 -5.781E-04 -6.830E-10 -2.192E-02
    2.000E-02  8.000E+00  8.846E-04  2.246E-02 -9.664E-04  1.577E-02  2.653E-09  5.084E-04 -3.860E-02 -9.227E-04 -1.344E-09 -2.744E-02
    5.000E-02  8.000E+00  1.584E-03  2.645E-02 -1.631E-03  1.852E-02  7.124E-09  7.972E-04 -4.535E-02 -1.554E-03 -3.294E-09 -3.229E-02
    1.000E-01  8.000E+00  2.317E-03  2.631E-02 -2.329E-03  1.836E-02  1.443E-08  1.106E-03 -4.494E-02 -2.219E-03 -6.457E-09 -3.208E-02
    2.000E-01  8.000E+00  3.251E-03  2.348E-02 -3.217E-03  1.627E-02  2.823E-08  1.503E-03 -3.981E-02 -3.071E-03 -1.278E-08 -2.856E-02
    3.000E-01  8.000E+00  3.880E-03  2.112E-02 -3.814E-03  1.453E-02  4.115E-08  1.771E-03 -3.555E-02 -3.649E-03 -1.957E-08 -2.563E-02
    4.000E-01  8.000E+00  4.349E-03  1.935E-02 -4.255E-03  1.322E-02  5.357E-08  1.970E-03 -3.234E-02 -4.082E-03 -2.744E-08 -2.342E-02
    5.000E-01  8.000E+00  4.716E-03  1.798E-02 -4.598E-03  1.221E-02  6.549E-08  2.125E-03 -2.986E-02 -4.423E-03 -3.690E-08 -2.172E-02
    7.500E-01  8.000E+00  5.357E-03  1.562E-02 -5.188E-03  1.046E-02  9.513E-08  2.392E-03 -2.557E-02 -5.025E-03 -7.103E-08 -1.878E-02
    1.000E+00  8.000E+00  5.763E-03  1.411E-02 -5.550E-03  9.319E-03  1.266E-07  2.558E-03 -2.278E-02 -5.416E-03 -1.268E-07 -1.688E-02
    2.000E+00  8.000E+00  6.429E-03  1.118E-02 -6.072E-03  7.018E-03  3.244E-07  2.806E-03 -1.715E-02 -6.130E-03 -7.274E-07 -1.310E-02
    3.000E+00  8.000E+00  6.570E-03  9.993E-03 -6.088E-03  5.959E-03  7.362E-07  2.830E-03 -1.456E-02 -6.395E-03 -2.299E-06 -1.145E-02
    5.000E+00  8.000E+00  6.552E-03  9.209E-03 -5.829E-03  4.876E-03  2.595E-06  2.758E-03 -1.189E-02 -6.740E-03 -1.012E-05 -1.002E-02
    7.000E+00  8.000E+00  6.532E-03  9.277E-03 -5.548E-03  4.274E-03  6.223E-06  2.690E-03 -1.038E-02 -7.191E-03 -2.665E-05 -9.530E-03
    1.000E+01  8.000E+00  6.670E-03  1.013E-02 -5.218E-03  3.687E-03  1.526E-05  2.644E-03 -8.828E-03 -8.217E-03 -7.234E-05 -9.539E-03
    1.500E+01  8.000E+00  7.390E-03  1.272E-02 -4.854E-03  3.041E-03  3.773E-05  2.683E-03 -6.930E-03 -1.090E-02 -2.126E-04 -1.061E-02
    2.000E+01  8.000E+00  8.721E-03  1.647E-02 -4.584E-03  2.588E-03  6.152E-05  2.781E-03 -5.324E-03 -1.485E-02 -4.325E-04 -1.266E-02
    2.500E+01  8.000E+00  1.071E-02  2.134E-02 -4.308E-03  2.297E-03  7.364E-05  2.875E-03 -3.840E-03 -2.019E-02 -7.163E-04 -1.570E-02
    3.000E+01  8.000E+00  1.347E-02  2.755E-02 -3.963E-03  2.196E-03  6.022E-05  2.938E-03 -2.420E-03 -2.721E-02 -1.040E-03 -1.993E-02
    3.500E+01  8.000E+00  1.714E-02  3.546E-02 -3.510E-03  2.330E-03  7.899E-06  2.960E-03 -1.052E-03 -3.630E-02 -1.375E-03 -2.568E-02
    4.000E+01  8.000E+00  2.196E-02  4.555E-02 -2.919E-03  2.754E-03 -9.486E-05  2.940E-03  2.633E-04 -4.804E-02 -1.695E-03 -3.341E-02
    4.500E+01  8.000E+00  2.819E-02  5.847E-02 -2.170E-03  3.520E-03 -2.566E-04  2.884E-03  1.517E-03 -6.317E-02 -1.972E-03 -4.367E-02
    5.000E+01  8.000E+00  3.615E-02  7.495E-02 -1.252E-03  4.674E-03 -4.813E-04  2.798E-03  2.696E-03 -8.257E-02 -2.184E-03 -5.711E-02
    5.500E+01  8.000E+00  4.614E-02  9.565E-02 -1.623E-04  6.234E-03 -7.660E-04  2.683E-03  3.780E-03 -1.070E-01 -2.313E-03 -7.428E-02
    6.000E+01  8.000E+00  5.820E-02  1.207E-01  1.078E-03  8.159E-03 -1.097E-03  2.529E-03  4.743E-03 -1.367E-01 -2.346E-03 -9.530E-02
    6.500E+01  8.000E+00  7.174E-02  1.491E-01  2.403E-03  1.030E-02 -1.447E-03  2.312E-03  5.551E-03 -1.703E-01 -2.277E-03 -1.192E-01
    7.000E+01  8.000E+00  8.509E-02  1.772E-01  3.681E-03  1.234E-02 -1.771E-03  2.004E-03  6.168E-03 -2.037E-01 -2.110E-03 -1.429E-01
    7.500E+01  8.000E+00  9.537E-02  1.991E-01  4.718E-03  1.386E-02 -2.016E-03  1.584E-03  6.558E-03 -2.299E-01 -1.860E-03 -1.614E-01
    8.000E+01  8.000E+00  9.956E-02  2.087E-01  5.329E-03  1.443E-02 -2.139E-03  1.055E-03  6.677E-03 -2.413E-01 -1.557E-03 -1.693E-01
    8.500E+01  8.000E+00  9.643E-02  2.031E-01  5.440E-03  1.394E-02 -2.129E-03  4.918E-04  6.590E-03 -2.346E-01 -1.238E-03 -1.643E-01
    9.000E+01  8.000E+00  8.736E-02  1.850E-01  5.137E-03  1.261E-02 -2.008E-03 -3.870E-05  6.320E-03 -2.132E-01 -9.382E-04 -1.488E-01
    1.000E+02  8.000E+00  6.285E-02  1.352E-01  3.981E-03  9.006E-03 -1.608E-03 -8.267E-04  5.486E-03 -1.538E-01 -4.707E-04 -1.059E-01
    1.050E+02  8.000E+00  5.159E-02  1.120E-01  3.390E-03  7.330E-03 -1.398E-03 -1.057E-03  5.029E-03 -1.261E-01 -3.100E-04 -8.606E-02
    1.100E+02  8.000E+00  4.208E-02  9.228E-02  2.869E-03  5.898E-03 -1.205E-03 -1.196E-03  4.590E-03 -1.027E-01 -1.907E-04 -6.919E-02
    1.150E+02  8.000E+00  3.435E-02  7.620E-02  2.429E-03  4.720E-03 -1.035E-03 -1.265E-03  4.183E-03 -8.355E-02 -1.045E-04 -5.541E-02
    1.200E+02  8.000E+00  2.817E-02  6.329E-02  2.064E-03  3.774E-03 -8.889E-04 -1.281E-03  3.805E-03 -6.815E-02 -4.391E-05 -4.435E-02
    1.250E+02  8.000E+00  2.326E-02  5.301E-02  1.765E-03  3.016E-03 -7.645E-04 -1.262E-03  3.472E-03 -5.587E-02 -2.632E-06 -3.555E-02
    1.300E+02  8.000E+00  1.935E-02  4.482E-02  1.519E-03  2.414E-03 -6.592E-04 -1.218E-03  3.173E-03 -4.608E-02  2.431E-05 -2.854E-02
    1.350E+02  8.000E+00  1.624E-02  3.829E-02  1.316E-03  1.937E-03 -5.704E-04 -1.159E-03  2.906E-03 -3.824E-02  4.071E-05 -2.295E-02
