      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.600E+01  3.636E-05  9.426E-04  1.059E-05  6.592E-04 -1.543E-10  4.236E-05 -1.614E-03  7.011E-06 -1.213E-10 -1.150E-03
   1.0000000E-02  1.600E+01  3.946E-05  1.247E-03 -2.647E-05  8.713E-04 -1.986E-10  5.998E-05 -2.133E-03 -1.964E-05 -9.709E-11 -1.521E-03
   2.0000000E-02  1.600E+01  6.017E-05  1.562E-03 -7.178E-05  1.090E-03 -2.657E-10  8.463E-05 -2.669E-03 -5.239E-05 -2.183E-11 -1.905E-03
   5.0000000E-02  1.600E+01  1.101E-04  1.843E-03 -1.516E-04  1.280E-03 -4.223E-10  1.328E-04 -3.133E-03 -1.104E-04  2.577E-10 -2.243E-03
   1.0000000E-01  1.600E+01  1.651E-04  1.837E-03 -2.322E-04  1.267E-03 -6.415E-10  1.840E-04 -3.101E-03 -1.690E-04  7.540E-10 -2.231E-03
   2.0000000E-01  1.600E+01  2.358E-04  1.647E-03 -3.332E-04  1.120E-03 -1.025E-09  2.498E-04 -2.741E-03 -2.425E-04  1.735E-09 -1.991E-03
   3.0000000E-01  1.600E+01  2.833E-04  1.487E-03 -4.006E-04  9.979E-04 -1.364E-09  2.943E-04 -2.442E-03 -2.918E-04  2.672E-09 -1.789E-03
   4.0000000E-01  1.600E+01  3.186E-04  1.366E-03 -4.505E-04  9.059E-04 -1.680E-09  3.273E-04 -2.218E-03 -3.284E-04  3.562E-09 -1.637E-03
   5.0000000E-01  1.600E+01  3.461E-04  1.274E-03 -4.894E-04  8.346E-04 -1.970E-09  3.529E-04 -2.044E-03 -3.570E-04  4.399E-09 -1.520E-03
   7.5000000E-01  1.600E+01  3.938E-04  1.115E-03 -5.566E-04  7.104E-04 -2.622E-09  3.971E-04 -1.742E-03 -4.069E-04  6.296E-09 -1.317E-03
   1.0000000E+00  1.600E+01  4.235E-04  1.013E-03 -5.984E-04  6.290E-04 -3.170E-09  4.242E-04 -1.547E-03 -4.384E-04  7.971E-09 -1.185E-03
   2.0000000E+00  1.600E+01  4.695E-04  8.179E-04 -6.622E-04  4.597E-04 -4.766E-09  4.628E-04 -1.153E-03 -4.901E-04  1.331E-08 -9.190E-04
   3.0000000E+00  1.600E+01  4.753E-04  7.435E-04 -6.690E-04  3.754E-04 -5.549E-09  4.628E-04 -9.723E-04 -5.011E-04  1.743E-08 -7.975E-04
   5.0000000E+00  1.600E+01  4.636E-04  7.075E-04 -6.486E-04  2.738E-04 -4.798E-09  4.392E-04 -7.880E-04 -5.007E-04  2.404E-08 -6.788E-04
   7.0000000E+00  1.600E+01  4.504E-04  7.349E-04 -6.244E-04  1.993E-04 -5.325E-10  4.124E-04 -6.854E-04 -5.019E-04  2.922E-08 -6.204E-04
   1.0000000E+01  1.600E+01  4.403E-04  8.342E-04 -5.973E-04  9.858E-05  1.339E-08  3.761E-04 -5.854E-04 -5.195E-04  3.387E-08 -5.768E-04
   1.5000000E+01  1.600E+01  4.493E-04  1.088E-03 -5.743E-04 -6.640E-05  5.810E-08  3.274E-04 -4.730E-04 -5.984E-04  2.883E-08 -5.558E-04
   2.0000000E+01  1.600E+01  4.854E-04  1.415E-03 -5.677E-04 -2.389E-04  1.291E-07  2.856E-04 -3.886E-04 -7.374E-04 -1.929E-09 -5.717E-04
   2.5000000E+01  1.600E+01  5.453E-04  1.795E-03 -5.690E-04 -4.120E-04  2.216E-07  2.434E-04 -3.190E-04 -9.327E-04 -7.437E-08 -6.198E-04
   3.0000000E+01  1.600E+01  6.278E-04  2.221E-03 -5.733E-04 -5.801E-04  3.283E-07  1.981E-04 -2.585E-04 -1.184E-03 -2.133E-07 -7.041E-04
   3.5000000E+01  1.600E+01  7.328E-04  2.694E-03 -5.780E-04 -7.357E-04  4.386E-07  1.491E-04 -2.034E-04 -1.493E-03 -4.555E-07 -8.322E-04
   4.0000000E+01  1.600E+01  8.606E-04  3.217E-03 -5.811E-04 -8.737E-04  5.380E-07  9.610E-05 -1.525E-04 -1.862E-03 -8.517E-07 -1.013E-03
   4.5000000E+01  1.600E+01  1.012E-03  3.800E-03 -5.815E-04 -9.894E-04  6.067E-07  3.963E-05 -1.051E-04 -2.293E-03 -1.467E-06 -1.257E-03
   5.0000000E+01  1.600E+01  1.189E-03  4.452E-03 -5.786E-04 -1.079E-03  6.181E-07 -1.920E-05 -6.080E-05 -2.793E-03 -2.381E-06 -1.577E-03
   5.5000000E+01  1.600E+01  1.391E-03  5.190E-03 -5.712E-04 -1.139E-03  5.358E-07 -7.913E-05 -1.943E-05 -3.370E-03 -3.683E-06 -1.988E-03
   6.0000000E+01  1.600E+01  1.621E-03  6.033E-03 -5.581E-04 -1.167E-03  3.093E-07 -1.388E-04  1.892E-05 -4.034E-03 -5.470E-06 -2.505E-03
   6.5000000E+01  1.600E+01  1.873E-03  7.005E-03 -5.345E-04 -1.160E-03 -1.287E-07 -1.968E-04  5.414E-05 -4.793E-03 -7.843E-06 -3.151E-03
