      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
     [MeV]      [fm^-2]     [fm]       [fm]      [fm]       [fm]        [fm]        [fm]     [fm]        [fm]       [fm]      [fm]
   5.0000000E-03  1.800E+01  5.326E-05  2.341E-04  3.523E-05  1.611E-04 -1.025E-10  3.119E-05 -3.941E-04  2.003E-05 -5.782E-11 -2.842E-04
   1.0000000E-02  1.800E+01  4.240E-05  3.102E-04  6.059E-06  2.130E-04 -2.178E-10  4.500E-05 -5.203E-04  2.135E-06  2.866E-11 -3.762E-04
   2.0000000E-02  1.800E+01  5.026E-05  3.894E-04 -2.775E-05  2.662E-04 -4.492E-10  6.470E-05 -6.501E-04 -1.879E-05  2.268E-10 -4.716E-04
   5.0000000E-02  1.800E+01  8.048E-05  4.615E-04 -8.426E-05  3.120E-04 -1.138E-09  1.016E-04 -7.613E-04 -5.421E-05  8.654E-10 -5.569E-04
   1.0000000E-01  1.800E+01  1.169E-04  4.638E-04 -1.399E-04  3.079E-04 -2.249E-09  1.410E-04 -7.503E-04 -8.922E-05  1.938E-09 -5.563E-04
   2.0000000E-01  1.800E+01  1.648E-04  4.218E-04 -2.086E-04  2.707E-04 -4.343E-09  1.918E-04 -6.581E-04 -1.326E-04  4.002E-09 -5.004E-04
   3.0000000E-01  1.800E+01  1.973E-04  3.860E-04 -2.542E-04  2.399E-04 -6.275E-09  2.261E-04 -5.823E-04 -1.615E-04  5.933E-09 -4.530E-04
   4.0000000E-01  1.800E+01  2.214E-04  3.592E-04 -2.880E-04  2.165E-04 -8.057E-09  2.516E-04 -5.253E-04 -1.829E-04  7.719E-09 -4.174E-04
   5.0000000E-01  1.800E+01  2.402E-04  3.388E-04 -3.142E-04  1.984E-04 -9.727E-09  2.714E-04 -4.812E-04 -1.996E-04  9.407E-09 -3.898E-04
   7.5000000E-01  1.800E+01  2.728E-04  3.043E-04 -3.597E-04  1.665E-04 -1.341E-08  3.057E-04 -4.049E-04 -2.286E-04  1.317E-08 -3.422E-04
   1.0000000E+00  1.800E+01  2.930E-04  2.830E-04 -3.882E-04  1.453E-04 -1.653E-08  3.269E-04 -3.555E-04 -2.469E-04  1.639E-08 -3.112E-04
   2.0000000E+00  1.800E+01  3.237E-04  2.467E-04 -4.326E-04  9.846E-05 -2.539E-08  3.582E-04 -2.571E-04 -2.765E-04  2.598E-08 -2.476E-04
   3.0000000E+00  1.800E+01  3.267E-04  2.396E-04 -4.386E-04  7.156E-05 -3.077E-08  3.599E-04 -2.132E-04 -2.819E-04  3.258E-08 -2.172E-04
   5.0000000E+00  1.800E+01  3.166E-04  2.570E-04 -4.273E-04  3.104E-05 -3.597E-08  3.453E-04 -1.693E-04 -2.788E-04  4.174E-08 -1.851E-04
   7.0000000E+00  1.800E+01  3.053E-04  2.958E-04 -4.131E-04 -6.668E-06 -3.632E-08  3.285E-04 -1.451E-04 -2.755E-04  4.811E-08 -1.667E-04
   1.0000000E+01  1.800E+01  2.943E-04  3.780E-04 -3.974E-04 -6.696E-05 -2.981E-08  3.072E-04 -1.210E-04 -2.779E-04  5.413E-08 -1.491E-04
   1.5000000E+01  1.800E+01  2.918E-04  5.574E-04 -3.859E-04 -1.773E-04 -1.940E-09  2.821E-04 -9.164E-05 -3.076E-04  5.433E-08 -1.324E-04
   2.0000000E+01  1.800E+01  3.047E-04  7.775E-04 -3.859E-04 -2.991E-04  4.545E-08  2.642E-04 -6.728E-05 -3.694E-04  3.847E-08 -1.275E-04
   2.5000000E+01  1.800E+01  3.302E-04  1.026E-03 -3.923E-04 -4.243E-04  1.094E-07  2.479E-04 -4.597E-05 -4.613E-04 -9.768E-10 -1.366E-04
   3.0000000E+01  1.800E+01  3.671E-04  1.302E-03 -4.023E-04 -5.484E-04  1.864E-07  2.305E-04 -2.675E-05 -5.835E-04 -7.680E-08 -1.635E-04
   3.5000000E+01  1.800E+01  4.149E-04  1.603E-03 -4.142E-04 -6.663E-04  2.722E-07  2.112E-04 -8.696E-06 -7.369E-04 -2.094E-07 -2.131E-04
